Code,Key,Industry,YICounts,Year,Equity,Asset,PPE,NI_Ctd,NI_Ctd_1,NI,NI_1,EBITDA,EBITDA_1,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD
2497,24972021,M2200,34,2021,1394654,3183244,925391,96520,-81921,92672,-68770,305431,44362,-72956,2475727,647575,2858424,1633351,389202,2201953,488358,2168674
2498,24982021,M2327,90,2021,27222902,44184957,7485331,-3101817,-6022598,-3483175,-6085953,-2550290,-5376269,-4495147,5253279,448207,45066337,5805708,475713,10014966,5752491,3739693
2501,25012021,M2500,83,2021,26334835,68236146,4764306,843500,1516787,846316,1436957,2197858,2807858,-3685520,12476018,494160,59496928,13973611,503884,11623928,1844744,16746346
2504,25042021,M2500,83,2021,22505847,35760483,9849017,2933244,2550807,2729850,2536042,4327210,3402131,3836610,21801699,7099956,34728910,18877800,7464724,19005069,861737,17596350
2505,25052021,M2500,83,2021,9263314,17349575,78942,982137,4943067,981875,4889913,1242420,5264222,579149,5124284,525113,20309086,14277915,302062,1923024,421957,4502261
2506,25062021,M2500,83,2021,8599028,14056259,2102674,154126,34394,154499,-67366,458818,341972,221652,1669031,44707,14497631,2949552,116028,834419,490284,743099
2509,25092021,M2500,83,2021,4528668,7653588,215071,41793,231789,36645,233594,158088,409834,115657,792900,49302,7847882,1338077,78105,1730553,177614,361576
2511,25112021,M2500,83,2021,25767247,50302376,5658708,1459444,729513,1132200,289116,2709514,1945794,5296316,12511535,759190,52165414,11963426,1056169,12199437,1910825,4239197
2514,25142021,M9900,91,2021,10270581,24484957,5565546,910412,1128337,310698,378249,1228282,1406767,514906,11425624,1262509,24230420,10776324,738209,9295613,497332,10574998
2515,25152021,M2500,83,2021,22928746,48088163,3210072,2662176,598847,-953873,319960,2789458,1128256,197010,17196685,2384399,42108717,13470962,1339452,12590753,698505,16587838
2516,25162021,M2500,83,2021,1981775,6247917,646176,117222,-704543,106932,-697695,192028,-615428,-643056,8042793,22742,5929825,6303705,158840,7319137,141171,7843784
2520,25202021,M2500,83,2021,19995633,53848443,6503236,4077333,3905137,4048118,3918960,5727852,5662509,9037252,25191138,1253113,57377041,27345405,2226837,15326899,1852958,11111073
2524,25242021,M2500,83,2021,16365846,34507385,735365,1687409,1684892,1662156,1702856,2188313,2252865,-157603,6657244,168660,32379214,8667849,146158,5990199,612651,6287673
2527,25272021,M2500,83,2021,10652950,17974724,1251471,1604019,373736,1603256,366789,2020953,764469,1410016,6990216,30659,17057882,3471930,29995,6418024,592850,4364522
2528,25282021,M2500,83,2021,4232345,16554049,2236,490154,-210459,490743,-210857,575629,-198689,-3313785,3193914,316417,12289613,1174984,1546,1361,217539,6144939
2530,25302021,M2500,83,2021,8640154,17576116,118562,-120553,-95668,-120842,-87279,-75413,-71788,-7496238,8718,3136,8630866,87377,1653,10170,95715,7655169
2534,25342021,M2500,83,2021,13459710,32677345,2899,844003,610066,852709,596210,1131519,909971,978815,3875792,51062,33823686,2771905,93018,5911680,623562,-2116850
2535,25352021,M2500,83,2021,8826391,21933445,443800,1208803,1121231,1130088,1082309,1626478,1408426,2370459,14812323,611910,19785874,15108083,1248699,10760977,589740,12095445
2536,25362021,M2500,83,2021,11742722,33910437,80310,-34661,612668,-100880,610034,162791,881195,-9451830,322542,92717,23585966,3977450,57319,2885896,57596,9461000
2537,25372021,M2500,83,2021,4327493,14853636,7877,414729,176390,414551,175654,542364,230801,32886,2334383,4364,12242157,1476336,313,788704,196295,3243707
2538,25382021,M2500,83,2021,6319737,21080550,544,-122375,-125610,-121723,-125415,58672,38811,10612,254988,63503,20817742,506739,48177,173826,186008,159666
2539,25392021,M2500,83,2021,8489281,21008129,55643,753993,822140,754063,821470,992097,1056156,-1561731,4274315,1427,18142845,4616492,32390,7431114,374591,5567804
2540,25402021,M2500,83,2021,6255944,20407353,863827,1132065,906148,1132065,906262,1744640,1414807,-1526289,5521414,1720889,15800823,4778150,1188930,2221028,661518,5429642
2542,25422021,M2500,83,2021,45715401,203515593,4456087,9589110,2823254,7600739,2918728,12454691,4446396,-12648659,44282065,2563405,180807358,24463018,1768832,23798201,3710580,50401874
2543,25432021,M2500,83,2021,2563550,9139250,2311594,402255,51668,389901,50994,738640,307032,810148,8002544,1550269,8093466,6406216,1022183,5620826,174680,7930716
2545,25452021,M2500,83,2021,12395679,47505422,4799612,2446318,1746646,2455386,1725148,3072269,2282927,-1292590,7850175,423350,41530427,6456420,287187,3192577,881701,8591903
2546,25462021,M2500,83,2021,3511139,9277743,102647,740492,626444,724393,632539,944198,797281,267343,10772322,1824871,9433656,14130629,2828300,11462442,315688,9580969
2547,25472021,M2500,83,2021,11648073,55930222,9128656,63050,667285,37317,663604,2076095,2824594,1161643,6869871,1164114,56793796,6772332,486982,6325345,1943161,3557962
2548,25482021,M2500,83,2021,18512851,42629272,201529,2921805,2772769,2921805,2772769,3706412,3327396,-950910,13547257,197543,36197744,11338494,252543,19819800,827905,14771026
2596,25962021,M2500,83,2021,2531882,3540361,48653,301305,188125,301305,188125,353975,246544,1111276,1475411,23350,3581092,1080295,38875,331820,139659,358711
2597,25972021,M2500,83,2021,8212237,17410389,3694165,1785151,1089458,1931765,1041994,2591290,1625320,1384162,21337098,2610822,12048273,14468066,1250024,11637322,962077,18210031
2601,26012021,M2900,19,2021,13259050,38987376,13833681,53095,-168300,-33,-229079,2981261,2451089,2549912,6925974,539068,36282929,6441828,863587,8132005,3564414,2557641
2603,26032021,M2600,28,2021,357321590,611026120,153902875,263110059,28767310,263061791,28733668,314082740,57441847,301058324,489406832,41537859,334220840,207077912,21918623,190589281,17310529,187623664
2605,26052021,M2600,28,2021,15867009,21534918,13389543,773345,690373,1071230,690373,2106670,2237604,2227195,4297446,280224,21145563,3929127,180524,4317241,219990,3004673
2606,26062021,M2600,28,2021,25858718,62279181,27255637,4892584,878425,4018744,706737,7515870,3624933,5913701,14038360,521662,60642487,8510173,422155,10067914,615891,9606352
2607,26072021,M2600,28,2021,27730953,41805280,24246163,1083357,682563,983151,666891,3459223,3173509,2903283,8880226,1874813,35071774,6966387,838243,7730682,393761,7526982
2608,26082021,M2600,28,2021,11533481,24161965,14508482,1483488,1570394,1466086,1581549,3169588,3220976,2453270,13036397,2150954,21668904,12344210,1920898,11855676,711434,10509167
2609,26092021,M2600,28,2021,234322666,384415884,73895469,165601881,12186788,165880200,13145370,222459978,36912225,209857288,333687395,22080312,194975985,151276683,11206052,149181262,9975759,120556335
2610,26102021,M2600,28,2021,77205018,294721081,129632046,8956664,-279814,10134080,175882,43483754,33778349,49885400,138841403,13475841,284194084,115250550,9699178,168444160,8386422,115486946
2611,26112021,M2600,28,2021,3271454,4233524,239092,315280,-60982,63526,-65518,433649,41475,338203,791835,169848,4527959,605824,136554,902882,189107,634306
2612,26122021,M2600,28,2021,10428097,19078411,12261063,1031008,320388,259297,115418,2099277,1425657,1135085,3553782,346066,19542837,3132376,297795,3762725,420378,2779417
2613,26132021,M2600,28,2021,3277899,10970282,4521242,221566,30773,231817,50330,966510,786228,746721,3084137,661348,11171202,2830493,505106,2878819,194237,2546165
2614,26142021,M9900,91,2021,6660105,15919807,1764631,749290,493106,813041,588927,2290663,1806943,981947,5511919,572111,16223474,4728014,473516,3129360,1511139,3878046
2615,26152021,M2600,28,2021,144572440,257680825,82634574,103417228,11357488,102142397,10364994,143765933,20613984,132606532,228005453,7429602,108597618,81880182,3641704,72951183,6979209,93352853
2617,26172021,M2600,28,2021,15637642,23281524,12977548,1320181,518147,952782,331453,2081129,1342360,1877209,3226180,57553,16725364,2491088,111084,3113990,165337,1948968
2618,26182021,M2600,28,2021,92707358,325314050,136413683,6680261,-3276719,6648024,-3322475,40226931,28496833,34974953,103872359,10076612,329567255,89048776,6679269,181275258,8966780,84547735
2630,26302021,M2600,28,2021,1944154,4740457,684554,76984,42388,76766,40693,186946,146687,-122255,3884970,1404381,4385347,3895091,1077859,3913291,220967,3570022
2633,26332021,M2600,28,2021,67777971,427907041,109162,3610922,5843037,3632401,5824319,24281535,25514097,26876057,30227887,665957,427566970,39137205,218092,47507390,1207675,25979378
2634,26342021,M2600,28,2021,14324687,40747892,9413000,558013,395858,762419,438554,2252053,2089826,4519411,23734566,8552692,44024300,21042937,8913815,28540207,1280132,21722360
2636,26362021,M2600,28,2021,10213118,16604116,312223,4016661,570727,3304649,526858,5306644,1017302,4370463,36043604,4974269,7714362,15160243,2763942,11258071,3800305,27917845
2637,26372021,M2600,28,2021,35019264,83099153,69358778,8244741,111414,10531661,59993,13457688,5827658,14576027,19169397,173189,82411595,11939433,154085,13833457,193981,10717884
2641,26412021,M2600,28,2021,2877595,5718484,4018921,375262,95182,374824,106142,721240,445171,677787,1226139,18004,4617493,747534,4837,787399,91113,756546
2642,26422021,M2600,28,2021,2750827,5010457,648336,240501,209015,240116,208065,575419,523988,463915,4466137,754584,3840407,3983309,602933,3712520,468421,3716827
2643,26432021,M2600,28,2021,1111028,1867359,109011,291496,213488,287862,213653,433452,329668,137357,5066662,993925,1590802,3701610,679489,3217339,199409,4500944
2701,27012021,M2700,44,2021,7543555,8769262,348568,84356,174120,84133,173668,104241,218128,99276,239936,36,8780124,264691,0,348551,29310,92001
2702,27022021,M2700,44,2021,2758198,8607434,4001582,-153931,-270309,-2204441,-137334,115478,-93642,-81988,821146,31303,7032760,741703,24727,1520242,733064,193023
2704,27042021,M2700,44,2021,11942844,17153258,5370056,-88183,3255,-130370,-83528,224485,276081,-105324,1518343,36849,13296294,2008699,48250,2915703,634684,1256880
2705,27052021,M2700,44,2021,5226923,16054219,5296208,-277012,-309214,-508718,-373403,466858,454886,34243,1256999,48499,12275760,1573103,45696,2028541,552635,1144478
2706,27062021,M2700,44,2021,8985912,10441935,374366,78404,160741,78385,160698,96852,206094,133939,252878,861,10492529,264866,720,346735,23900,60809
2707,27072021,M2700,44,2021,5162206,11011452,2219658,2239779,732868,605930,719407,3104196,1639335,174990,4930694,166869,10954349,5422910,212516,6535609,794044,3545897
2712,27122021,M2700,44,2021,1191946,1449488,1337657,-20743,97370,-21226,97371,33244,166705,32260,350971,6852,1501862,573115,19981,425243,106339,282212
2718,27182021,M2500,83,2021,1267488,2820716,363354,-38772,-25771,-33630,45512,-35254,-17918,-342687,66088,4872,1983928,3181,0,11989,39939,683528
2719,27192021,M2700,44,2021,50248,230156,122340,-42615,-87962,-42638,-85489,-35354,-72944,-35345,33132,824,214614,160292,1450,1696772,64881,28257
2722,27222021,M2700,44,2021,2013590,2695079,1173886,15537,85030,15588,85097,143975,238691,146444,587918,13030,2570800,736669,13935,753006,221983,368930
2723,27232021,M2700,44,2021,10923987,20822564,5690811,1069585,998224,1182438,1151469,4447330,4923180,3582874,19861133,327497,22177263,19679455,332970,23156921,10335721,8167490
2724,27242021,M2700,44,2021,272475,852314,23655,-43892,-150904,-43804,-92008,70252,-9533,-6701,66405,17575,716984,165575,28658,437826,66676,24436
2726,27262021,M2700,44,2021,519164,1374386,135020,-96760,33038,-91275,30079,143167,313600,154873,1458788,20914,1776694,1580237,35936,2217112,794961,799430
2727,27272021,M2700,44,2021,3373924,13510023,2040155,-171861,255926,118231,391413,2090704,2472390,2200048,17196937,429303,13286194,15233747,268519,16232208,7335126,10166372
2729,27292021,M2700,44,2021,1992482,5336827,1766309,161105,360473,168396,470725,826361,1132655,731790,4229413,295139,5670524,4610804,275956,4899543,1945554,2177848
2731,27312021,M2700,44,2021,1634125,5400590,412496,-487424,-415013,-442498,-415852,-373670,-190734,-315801,1762420,151070,6035251,6545177,153684,30160201,1265928,1458576
2732,27322021,M2700,44,2021,2091182,4170693,480825,122654,152454,123660,152799,520137,616426,206039,4180123,559449,4494598,4170473,416966,4955798,1560818,2548722
2734,27342021,M2700,44,2021,251852,547362,160435,-77096,-78319,-90488,-93343,-56894,-43527,-54942,198263,5614,474810,424819,16900,973176,130232,167518
2736,27362021,M2700,44,2021,1155146,2292985,1247162,-34037,8741,-33994,8830,135444,211958,108187,493419,12120,2470513,634156,17047,689970,284737,238903
2739,27392021,M2700,44,2021,801772,13629366,1063779,-719595,-351467,-765211,-355659,336182,797347,328677,2333910,50168,14661296,2806550,44833,4478451,1012040,2144779
2740,27402021,M2700,44,2021,22687,98785,34162,-34932,-40440,-39284,-41814,-5289,-7608,-19382,109727,6611,139094,158088,5996,171310,89821,65362
2745,27452021,M2700,44,2021,333996,421864,94067,-129299,-84553,-126666,-82602,-108553,-54277,-105473,109981,12906,596878,1052255,9085,6303998,167720,89202
2748,27482021,M2700,44,2021,1728489,4747424,2190898,-29314,108891,-31247,105794,321192,504580,283558,1450905,68132,4243026,1833643,64647,2380624,312517,1188645
2801,28012021,M2800,42,2021,171452455,2551106497,20979380,8803803,7040927,8804947,7041235,18567047,20389092,52560906,28685958,3121810,2313440219,27317092,2375457,32078353,16771674,0
2809,28092021,M2800,42,2021,48881028,343149280,3643607,5630303,5490971,5630451,5490865,7504301,7661771,11864743,10261958,7886420,325457939,8906920,5128332,8492984,2024864,0
2812,28122021,M2800,42,2021,63459985,772678393,13755424,4796274,4025533,4785111,4025525,9035129,9099561,-1118532,13721874,7173776,736770021,11643742,6019003,12095628,6784154,0
2816,28162021,M2800,42,2021,6441773,19020937,1262061,696668,702097,696668,699956,874727,,1658236,8809911,246082,17744732,8237782,236368,8081941,2011651,6004143
2820,28202021,M2800,42,2021,25557185,228733880,151544,1857666,1578242,1857666,1578242,2805456,2786207,-1536468,2847301,0,218284001,2507171,0,2014768,522220,0
2832,28322021,M2800,42,2021,10181291,20642975,468963,373208,687595,373208,683779,467952,835019,910815,7506858,98510,19580636,5396686,96108,5200892,1317938,5781623
2834,28342021,M2800,42,2021,101659972,2021253072,14533721,5100112,4701775,5101305,4703574,13208048,15212341,81854389,24106024,1034779,1791635053,21869442,1475766,23209942,13116475,0
2836,28362021,M2800,42,2021,17675147,284032958,3112418,909672,763315,909672,763315,2344111,2711707,3540055,4013744,19667,276159561,3725355,619335,3719440,2524788,0
2838,28382021,M2800,42,2021,65865069,841589146,9967221,4463396,3441505,4463396,3441505,10821760,10716507,-2703110,16688773,21506234,757558002,14430362,21036173,13866182,10672705,0
2845,28452021,M2800,42,2021,49701951,723054513,2984077,2939122,2518703,2939122,2518703,6964973,8029285,6769197,10792889,0,680290956,11215219,0,11721680,6676849,0
2849,28492021,M2800,42,2021,34835242,333070977,676370,2323700,2171460,2324558,2171519,4184093,4851207,4854639,5937038,57987,311461016,5846961,62477,6413132,2907983,0
2850,28502021,M2800,42,2021,15257232,43885480,1308644,2253993,1629724,2273009,1630010,2762379,2032976,1695140,18464057,268199,39472341,16510114,308548,15531150,3659019,12140278
2851,28512021,M2800,42,2021,16552411,49464949,268554,2065077,1515729,2065077,1515729,,,3173984,20440955,197,42713588,17656923,832,16092924,493509,17476481
2852,28522021,M2800,42,2021,7271418,16861059,668397,553137,152882,553998,155592,690757,242601,43130,6539918,181581,16025987,5854672,143485,6049197,1475649,4417945
2855,28552021,M2800,42,2021,31766630,117687899,2447128,4011373,3614596,3973388,3638982,4998275,4469545,2289188,11621619,16729659,113711765,9581272,18854008,7142397,6260254,1093811
2867,28672021,M2800,42,2021,41438390,1400567397,11785486,1090798,1444538,1090798,1444538,-245548,2558531,63038917,143138547,89451,1338837240,157231964,123345,179022429,4577089,139747231
2880,28802021,M2800,42,2021,200706807,3460953918,32434819,17206321,8653483,17206321,8653483,30260699,25596076,-26597628,51072538,18894468,3101082238,39964524,18439873,46704333,28093730,0
2881,28812021,M2800,42,2021,983842497,10499733326,65372933,147234932,90971677,147503670,90971677,197492373,142489407,32446471,485832177,36864077,9244452655,476506085,27367710,447992422,71872868,0
2882,28822021,M2800,42,2021,914038727,11594361461,97852266,140889310,75958223,140889310,75958223,179855029,106293929,72515605,625962605,103508739,10950472444,629914485,108075618,555887198,85543474,0
2883,28832021,M2800,42,2021,293110752,3458639948,34051875,47099475,20676286,38721599,20675828,59406676,31045448,65484306,192278170,40265407,3434618475,224824427,47615757,239327562,35016319,0
2884,28842021,M2800,42,2021,194384642,3230908277,33881468,20585503,18047856,20563421,17879310,37049553,38722846,38960994,57897440,7138688,2971744682,56249044,10521081,54522618,31808398,0
