公司代號,公司名稱,報告書內容涵蓋期間,中文版上傳日期,產業類別,Year,Key,BVE,LNAT,NIS,Industry,Price,RPA,LN_RPA_Count,RPA_Count,KY,Price9m,Price6m,Price12m,Finance
2227,裕日車,111/01/01~111/12/31,112/06/20,汽車工業,2022,22272022,64.07,17,8.12,M2200,189.09,0,0,0,0,187.5,193.9,190.5,0
2301,光寶科,111/01/01~111/12/31,112/06/30,電腦及週邊設備業,2022,23012022,34.7,19,4.82,M2325,72.28,0,0,0,0,121.5,102.06,117,0
2303,聯電,111/01/01~111/12/31,112/06/28,半導體業,2022,23032022,26.83,20,7.14,M2324,49.32,0,0,0,0,45.2,48.5,52.6,0
2305,全友,111/01/01~111/12/31,112/09/28,電腦及週邊設備業,2022,23052022,10.85,15,0.18,M2325,24.8,0,0,0,0,22.75,23.65,22.7,0
2308,台達電,111/01/01~111/12/31,112/08/31,電子零組件業,2022,23082022,86.76,20,13.91,M2328,292.53,0,0,0,0,324.5,344.5,313.5,0
2312,金寶,111/01/01~111/12/31,112/06/30,其他電子業,2022,23122022,18.88,19,1.15,M2331,12.83,0,0,0,0,15.4,14.75,16.25,0
2313,華通,111/01/01~111/12/31,112/06/27,電子零組件業,2022,23132022,32.49,18,6.95,M2328,43.65,0,0,0,0,53,44.4,70.7,0
2314,台揚,111/01/01~111/12/31,112/06/28,通信網路業,2022,23142022,8.73,16,-2.01,M2327,42.23,0,0,0,0,37.1,44.05,37.5,0
2317,鴻海,111/01/01~111/12/31,112/06/30,其他電子業,2022,23172022,119.06,22,11.28,M2331,99.21,1,0.693147181,1,0,104,107.79,104.5,0
2323,中環,111/01/01~111/12/31,112/06/30,光電業,2022,23232022,15.48,17,-0.27,M2326,7.91,0,0,0,0,11.95,14.1,11.5,0
2324,仁寶,111/01/01~111/12/31,112/06/30,電腦及週邊設備業,2022,23242022,28.91,20,2.11,M2325,24.07,0,0,0,0,30.7,29.25,39.85,0
2327,國巨,111/01/01~111/12/31,112/09/27,電子零組件業,2022,23272022,288.4,19,52.17,M2328,518.37,0,0,0,0,525,481.62,597,0
2328,廣宇,111/01/01~111/12/31,112/06/30,電子零組件業,2022,23282022,28.49,17,3.01,M2328,37.84,0,0,0,0,37.05,38.62,35.45,0
2329,華泰,111/01/01~111/12/31,112/08/10,半導體業,2022,23292022,17.56,17,2.48,M2324,19.78,1,0.693147181,1,0,42,23,54.5,0
2330,台積電,111/01/01~111/12/31,112/06/30,半導體業,2022,23302022,114.17,22,39.26,M2324,524.83,0,0,0,0,520.28,569.83,593,0
2331,精英,111/01/01~111/12/31,112/06/30,電腦及週邊設備業,2022,23312022,20.72,17,1.56,M2325,22.75,0,0,0,0,29.65,31.7,31.5,0
2332,友訊,111/01/01~111/12/31,112/06/30,通信網路業,2022,23322022,15.94,17,0.39,M2327,18.01,0,0,0,0,20.1,21.62,19.95,0
2337,旺宏,111/01/01~111/12/31,112/06/30,半導體業,2022,23372022,28.35,18,4.83,M2324,33.24,0,0,0,0,31.65,32.7,31.35,0
2338,光罩,111/01/01~111/12/31,112/09/14,半導體業,2022,23382022,17.29,17,4.36,M2324,89.58,0,0,0,0,67.4,80.48,71.1,0
2340,台亞,111/01/01~111/12/31,112/09/26,半導體業,2022,23402022,19.4,16,0.91,M2324,38.12,0,0,0,0,47.45,43.48,47.1,0
2344,華邦電,111/01/01~111/12/31,112/06/30,半導體業,2022,23442022,25.81,19,3.94,M2324,25.27,1,0.693147181,1,0,25.02,26.18,30.45,0
2345,智邦,111/01/01~111/12/31,112/06/28,通信網路業,2022,23452022,36.47,18,14.69,M2327,312.94,0,0,0,0,493,342.37,523,0
2347,聯強,111/01/01~111/12/31,112/09/27,電子通路業,2022,23472022,44.92,19,4.78,M2329,57.92,1,1.609437912,4,0,64.1,58,70.2,0
2348,海悅,111/01/01~111/12/31,112/09/25,其他,2022,23482022,57.48,17,8.11,M9900,63.59,0,0,0,0,73.9,66.75,93.2,0
2349,錸德,111/01/01~111/12/31,112/07/02,光電業,2022,23492022,15.33,17,0.08,M2326,8.94,0,0,0,0,8.16,9.88,8.2,0
2351,順德,111/01/01~111/12/31,112/09/28,半導體業,2022,23512022,38.36,16,5.48,M2324,127.92,0,0,0,0,106.5,125.98,113.5,0
2352,佳世達,111/01/01~111/12/31,112/06/29,電腦及週邊設備業,2022,23522022,34.54,19,0.7,M2325,30.64,0,0,0,0,44.65,44.36,48,0
2353,宏碁,111/01/01~111/12/31,112/06/30,電腦及週邊設備業,2022,23532022,23.11,19,0.63,M2325,26.89,0,0,0,0,36.3,31.35,53.8,0
2354,鴻準,111/01/01~111/12/31,112/06/30,其他電子業,2022,23542022,72.94,19,3.08,M2331,54.3,0,0,0,0,57.7,54.01,53.1,0
2355,敬鵬,111/01/01~111/12/31,112/08/10,電子零組件業,2022,23552022,39.88,17,1.25,M2328,31.71,0,0,0,0,39.25,30.64,50.3,0
2356,英業達,111/01/01~111/12/31,112/06/27,電腦及週邊設備業,2022,23562022,16.39,19,1.63,M2325,30.94,0,0,0,0,49,41.83,52.8,0
2357,華碩,111/01/01~111/12/31,112/06/29,電腦及週邊設備業,2022,23572022,305.47,20,13,M2325,259.42,0,0,0,0,367,299.4,489.5,0
2360,致茂,111/01/01~111/12/31,112/06/27,其他電子業,2022,23602022,51.41,17,11.13,M2331,172.11,0,0,0,0,276,242.9,213,0
2362,藍天,111/01/01~111/12/31,112/08/31,電腦及週邊設備業,2022,23622022,66.1,18,2.34,M2325,29.13,0,0,0,0,31.6,33.25,40.7,0
2363,矽統,111/01/01~111/12/31,112/06/28,半導體業,2022,23632022,20.54,17,0.62,M2324,17.79,0,0,0,0,37.75,17.27,45.6,0
2365,昆盈,111/01/01~111/12/31,112/09/26,電腦及週邊設備業,2022,23652022,13.42,15,0.21,M2325,10.52,0,0,0,0,11.55,12.19,15.1,0
2367,燿華,111/01/01~111/12/31,112/06/30,電子零組件業,2022,23672022,16.02,17,0.63,M2328,18.69,0,0,0,0,18.95,17.41,20,0
2368,金像電,111/01/01~111/12/31,112/06/30,電子零組件業,2022,23682022,29.12,17,10.25,M2328,93.98,0,0,0,0,219.5,146,218,0
2369,菱生,111/01/01~111/12/31,112/06/28,半導體業,2022,23692022,15.65,16,0.53,M2324,14.92,0,0,0,0,18,15.17,22.9,0
2371,大同,111/01/01~111/12/31,112/06/27,電機機械,2022,23712022,27.74,19,-2.3,M1500,33,0,0,0,0,44.4,54.3,42,0
2373,震旦行,111/01/01~111/12/31,112/09/26,其他電子業,2022,23732022,37.61,17,5.89,M2331,74.86,0,0,0,0,75.2,75.52,76,0
2374,佳能,111/01/01~111/12/31,112/09/21,光電業,2022,23742022,22.93,16,0.57,M2326,19.76,0,0,0,0,24.15,20.11,26.4,0
2376,技嘉,111/01/01~111/12/31,112/06/20,電腦及週邊設備業,2022,23762022,56.54,18,10.28,M2325,130.71,0,0,0,0,281.5,238.42,266,0
2377,微星,111/01/01~111/12/31,112/06/26,電腦及週邊設備業,2022,23772022,57.29,18,13.03,M2325,138.46,0,0,0,0,164,169.71,204,0
2379,瑞昱,111/01/01~111/12/31,112/06/30,半導體業,2022,23792022,91.18,19,31.95,M2324,364.02,0,0,0,0,395,364.02,471.5,0
2380,虹光,111/01/01~111/12/31,112/09/28,電腦及週邊設備業,2022,23802022,5.57,15,-0.17,M2325,10.4,0,0,0,0,9.17,9.9,6.89,0
2382,廣達,111/01/01~111/12/31,112/06/30,電腦及週邊設備業,2022,23822022,45.7,21,7.73,M2325,83.11,0,0,0,0,239.5,152,224.5,0
2383,台光電,111/01/01~111/12/31,112/06/30,電子零組件業,2022,23832022,66.31,18,15.29,M2328,178.54,0,0,0,0,428,238.87,382,0
2385,群光,111/01/01~111/12/31,112/06/29,電子零組件業,2022,23852022,56.32,18,11.34,M2328,88.49,0,0,0,0,115.5,98,175,0
2388,威盛,111/01/01~111/12/31,112/09/27,半導體業,2022,23882022,29.26,17,0.69,M2324,85.84,0,0,0,0,118.5,81,156.5,0
2392,正崴,111/01/01~111/12/31,112/06/29,電子零組件業,2022,23922022,70.77,18,4.16,M2328,39.25,0,0,0,0,40.9,39.96,48.3,0
2393,億光,111/01/01~111/12/31,112/06/29,光電業,2022,23932022,42.25,17,3.25,M2326,38.09,0,0,0,0,46.9,49.18,50,0
2395,研華,111/01/01~111/12/31,112/06/27,電腦及週邊設備業,2022,23952022,56.92,18,14.04,M2325,329.47,0,0,0,0,345,363.66,372,0
2397,友通,111/01/01~111/12/31,112/08/10,電腦及週邊設備業,2022,23972022,50.88,16,5.57,M2325,65.97,0,0,0,0,68.2,75.57,66.9,0
2401,凌陽,111/01/01~111/12/31,112/05/12,半導體業,2022,24012022,19.82,17,0.71,M2324,24.38,0,0,0,0,29.05,28.15,34.35,0
2402,毅嘉,110/01/01~111/12/31,112/06/30,電子零組件業,2021,24022021,18.64,16,0.59,M2328,14.96,0,0,0,0,16.25,13.78,17.71,0
2404,漢唐,111/01/01~111/12/31,112/09/28,其他電子業,2022,24042022,55.67,17,23.38,M2331,197.05,0,0,0,0,227.5,203.1,264.5,0
2405,輔信,111/01/01~111/12/31,112/09/27,電腦及週邊設備業,2022,24052022,10.81,15,0.22,M2325,12.09,0,0,0,0,16.25,14.51,18.15,0
2406,國碩,111/01/01~111/12/31,112/06/29,光電業,2022,24062022,28.53,17,-1.31,M2326,20,0,0,0,0,15.1,18.15,16.45,0
2408,南亞科,111/01/01~111/12/31,112/06/28,半導體業,2022,24082022,58.41,19,4.7,M2324,64.49,0,0,0,0,65.6,70.8,78,0
2409,友達,111/01/01~111/12/31,112/06/30,光電業,2022,24092022,24.86,20,-2.58,M2326,17.68,0,0,0,0,16.4,17.87,18.15,0
2412,中華電,111/01/01~111/12/31,112/06/29,通信網路業,2022,24122022,50.76,20,4.93,M2327,114.87,1,0.693147181,1,0,116,116.5,120,0
2417,圓剛,111/01/01~111/12/31,112/10/03,電腦及週邊設備業,2022,24172022,26.85,16,1.26,M2325,23.13,0,0,0,0,27.2,21.54,36,0
2419,仲琦,111/01/01~111/12/31,112/06/16,通信網路業,2022,24192022,18.86,16,1.92,M2327,26.67,0,0,0,0,34.05,30.75,34.3,0
2420,新巨,111/01/01~111/12/31,112/08/14,電子零組件業,2022,24202022,24.22,16,4.42,M2328,40.82,0,0,0,0,45.9,42.91,49.05,0
2421,建準,111/01/01~111/12/31,112/06/21,電子零組件業,2022,24212022,20.73,16,4.34,M2328,51.14,0,0,0,0,116.5,90.76,107.5,0
2423,固緯,111/01/01~111/12/31,112/06/14,其他電子業,2022,24232022,18.16,15,2.66,M2331,30.35,0,0,0,0,36,35.7,37.95,0
2426,鼎元,111/01/01~111/12/31,112/09/22,光電業,2022,24262022,13.29,16,0.54,M2326,18.65,0,0,0,0,17.85,18.35,18.6,0
2439,美律,111/01/01~111/12/31,112/06/30,通信網路業,2022,24392022,59.88,17,8.28,M2327,83.81,0,0,0,0,84.3,90.37,109.5,0
2441,超豐,111/01/01~111/12/31,112/06/19,半導體業,2022,24412022,36.76,17,5.63,M2324,49.99,0,0,0,0,55.4,53.64,61.2,0
2442,新美齊,111/01/01~111/12/31,112/06/30,建材營造,2022,24422022,17.76,17,0.05,M2325,15.22,0,0,0,0,19.25,17.58,24.7,0
2449,京元電子,111/01/01~111/12/31,112/06/29,半導體業,2022,24492022,30.22,18,5.66,M2324,45.77,0,0,0,0,76,53.79,84.9,0
2450,神腦,111/01/01~111/12/31,112/06/29,通信網路業,2022,24502022,24.47,16,2.54,M2327,33.01,0,0,0,0,36.3,34.95,39.4,0
2451,創見,111/01/01~111/12/31,112/06/30,半導體業,2022,24512022,45.57,17,2.65,M2324,67.9,0,0,0,0,72.6,72.82,80.6,0
2454,聯發科,111/01/01~111/12/31,112/06/30,半導體業,2022,24542022,277.01,20,72.44,M2324,710.8,0,0,0,0,716.03,670.24,988.8,0
2455,全新,111/01/01~111/12/31,112/09/28,通信網路業,2022,24552022,16.67,15,2.95,M2327,90.62,0,0,0,0,148,116.5,160.5,0
2457,飛宏,111/01/01~111/12/31,112/06/30,電子零組件業,2022,24572022,16.57,16,0.17,M2328,58.62,0,0,0,0,58.9,75.82,58.9,0
2458,義隆,111/01/01~111/12/31,112/06/29,半導體業,2022,24582022,31.66,16,8.06,M2324,95.89,0,0,0,0,131.57,97.52,162.5,0
2464,盟立,111/01/01~111/12/31,112/09/28,其他電子業,2022,24642022,22.22,16,2.67,M2331,36.25,1,0.693147181,1,0,38.1,36.25,36,0
2474,可成,111/01/01~111/12/31,112/06/30,其他電子業,2022,24742022,232.06,19,17.2,M2331,175.32,0,0,0,0,177.76,170.94,194,0
2478,大毅,111/01/01~111/12/31,112/09/28,電子零組件業,2022,24782022,45.55,16,4.35,M2328,44.7,0,0,0,0,46.55,47.43,47.85,0
2480,敦陽科,111/01/01~111/12/31,112/08/04,資訊服務業,2022,24802022,29.38,16,6.91,M2330,91.55,0,0,0,0,115,114,120.5,0
2481,強茂,111/01/01~111/12/31,112/09/28,半導體業,2022,24812022,38.95,17,4.2,M2324,68.55,0,0,0,0,64,66.63,67.3,0
2484,希華,111/01/01~111/12/31,112/06/28,電子零組件業,2022,24842022,25.74,16,4.82,M2328,34.98,0,0,0,0,32.05,33.25,33.05,0
2485,兆赫,111/01/01~111/12/31,112/09/28,通信網路業,2022,24852022,20.44,16,-0.21,M2327,20.1,0,0,0,0,24.2,21.15,22,0
2486,一詮,111/01/01~111/12/31,112/06/27,光電業,2022,24862022,19.02,16,0.35,M2326,28.09,0,0,0,0,46.15,43.85,46.8,0
2488,漢平,111/01/01~111/12/31,112/09/28,其他電子業,2022,24882022,29.18,15,4.38,M2331,29,0,0,0,0,35.45,30.73,39.95,0
2489,瑞軒,111/01/01~111/12/31,112/08/14,光電業,2022,24892022,17.07,17,1.3,M2326,10.23,0,0,0,0,12.05,14.82,13,0
2492,華新科,111/01/01~111/12/31,112/06/30,電子零組件業,2022,24922022,110.3,18,5.19,M2328,94.27,0,0,0,0,102.5,93,123,0
2495,普安,111/01/01~111/12/31,112/06/30,電腦及週邊設備業,2022,24952022,15.14,16,1.44,M2325,21.87,0,0,0,0,19.5,23.28,21.3,0
2498,宏達電,111/01/01~111/12/31,112/06/29,通信網路業,2022,24982022,30.82,18,-4.02,M2327,62.6,0,0,0,0,48.1,57.1,51.3,0
2501,國建,111/01/01~111/12/31,112/08/25,建材營造,2022,25012022,23.08,18,0.88,M2500,16.57,0,0,0,0,15.05,15.8,18.15,0
2504,國產,111/01/01~111/12/31,112/06/30,建材營造,2022,25042022,20.68,17,2.43,M2500,25.96,0,0,0,0,25.05,27.5,28.15,0
2505,國揚,111/01/01~111/12/31,112/06/30,建材營造,2022,25052022,25.3,17,1.29,M2500,18.3,0,0,0,0,18.05,18.3,23.5,0
2506,太設,111/01/01~111/12/31,112/06/30,建材營造,2022,25062022,23.81,16,-0.15,M2500,8.95,0,0,0,0,9.01,9.15,10.2,0
2509,全坤建,111/01/01~111/12/31,112/09/21,建材營造,2022,25092022,20.44,16,-0.66,M2500,15,0,0,0,0,14.75,16.3,16.85,0
2511,太子,111/01/01~111/12/31,112/09/28,建材營造,2022,25112022,16.01,18,1.25,M2500,11.21,0,0,0,0,10.7,11.5,11.1,0
2514,龍邦,111/01/01~111/12/31,112/09/28,其他,2022,25142022,27.07,17,0.85,M9900,17.3,0,0,0,0,16,16.6,15.9,0
2515,中工,111/01/01~111/12/31,112/09/28,建材營造,2022,25152022,14.81,18,2.06,M2500,8.82,0,0,0,0,10.85,10.57,13.3,0
2516,新建,111/01/01~111/12/31,112/09/15,建材營造,2022,25162022,6.02,16,-3.5,M2500,4.9,0,0,0,0,7.2,5.47,14.1,0
2520,冠德,111/01/01~111/12/31,112/06/30,建材營造,2022,25202022,38.91,18,5.7,M2500,28.24,0,0,0,0,33.15,28.33,38.85,0
2524,京城,111/01/01~111/12/31,112/09/28,建材營造,2022,25242022,46.81,17,2.74,M2500,31.75,0,0,0,0,31.1,31.9,31.65,0
2527,宏璟,111/01/01~111/12/31,112/09/27,建材營造,2022,25272022,35.51,17,1.06,M2500,21.24,0,0,0,0,22.7,23.54,27.75,0
2528,皇普,111/01/01~111/12/31,112/09/27,建材營造,2022,25282022,13.59,17,0.63,M2500,20.48,0,0,0,0,28.8,25.9,34.55,0
2530,華建,111/01/01~111/12/31,112/06/30,建材營造,2022,25302022,12.52,17,0.53,M2500,18.3,0,0,0,0,26.35,24,35.85,0
2534,宏盛,111/01/01~111/12/31,112/06/30,建材營造,2022,25342022,31.48,17,4.12,M2500,21.12,0,0,0,0,19.05,20.11,20.25,0
2535,達欣工,111/01/01~111/12/31,112/06/30,建材營造,2022,25352022,27.87,17,4.26,M2500,36.42,0,0,0,0,39.1,38.75,44.1,0
2536,宏普,111/01/01~111/12/31,112/09/27,建材營造,2022,25362022,36.86,17,-0.19,M2500,24.02,0,0,0,0,26.6,26.43,30,0
2537,聯上發,111/01/01~111/12/31,112/09/28,建材營造,2022,25372022,13.76,17,0.26,M2500,6.85,0,0,0,0,8.22,7.48,8.85,0
2538,基泰,111/01/01~111/12/31,112/09/28,建材營造,2022,25382022,14.15,17,0.4,M2500,12.16,0,0,0,0,14.3,12.45,15.7,0
2539,櫻花建,111/01/01~111/12/31,112/06/30,建材營造,2022,25392022,13.54,17,2.05,M2500,31.99,0,0,0,0,41.65,35.64,48.4,0
2540,愛山林,111/01/01~111/12/31,112/09/28,建材營造,2022,25402022,23.06,17,1.6,M2500,54.34,0,0,0,0,83.6,56.75,86.3,0
2542,興富發,111/01/01~111/12/31,112/09/28,建材營造,2022,25422022,28.61,19,2.3,M2500,36.97,0,0,0,0,39.45,38.32,40.1,0
2543,皇昌,111/01/01~111/12/31,112/09/27,建材營造,2022,25432022,11.92,16,1.15,M2500,9.15,0,0,0,0,14.12,9.79,24.55,0
2545,皇翔,111/01/01~111/12/31,112/09/27,建材營造,2022,25452022,37.31,18,4.54,M2500,40.82,0,0,0,0,39.1,40.65,43.05,0
2546,根基,111/01/01~111/12/31,112/08/09,建材營造,2022,25462022,35.89,16,9.13,M2500,61.99,0,0,0,0,74.4,65.92,79.9,0
2547,日勝生,111/01/01~111/12/31,112/08/07,建材營造,2022,25472022,13.3,18,0.13,M2500,9.11,0,0,0,0,8.61,9.07,9.81,0
2548,華固,111/01/01~111/12/31,112/06/30,建材營造,2022,25482022,69.98,18,10.67,M2500,85.85,0,0,0,0,89.8,90.2,96.3,0
2601,益航,111/01/01~111/12/31,112/06/16,貿易百貨,2022,26012022,16.35,17,-0.42,M2900,9.14,0,0,0,0,8.44,8.98,8.85,0
2603,長榮,111/01/01~111/12/31,112/07/27,航運業,2022,26032022,275.25,21,163.57,M2600,86.92,0,0,0,0,116,93.5,143.5,0
2605,新興,111/01/01~111/12/31,112/06/30,航運業,2022,26052022,29.84,17,0.72,M2600,24.15,0,0,0,0,23.75,20.1,25.35,0
2606,裕民,111/01/01~111/12/31,112/06/08,航運業,2022,26062022,38.93,18,5.27,M2600,52.44,0,0,0,0,47.85,44.45,52.1,0
2607,榮運,111/01/01~111/12/31,112/06/29,航運業,2022,26072022,27.94,18,3.31,M2600,26.47,0,0,0,0,28.55,27.52,31.7,0
2608,嘉里大榮,111/01/01~111/12/31,112/08/31,航運業,2022,26082022,26.05,17,2.9,M2600,36.32,0,0,0,0,36.95,37.52,38.4,0
2609,陽明,111/01/01~111/12/31,112/06/30,航運業,2022,26092022,98.45,20,52.35,M2600,45.74,1,1.609437912,4,0,45.45,44.82,51.3,0
2610,華航,111/01/01~111/12/31,112/06/29,航運業,2022,26102022,12.05,20,0.28,M2600,19.15,0,0,0,0,21.2,25.73,21.65,0
2614,東森,111/01/01~111/12/31,112/09/12,其他,2022,26142022,8.56,17,-0.57,M9900,29.8,0,0,0,0,22.35,28.85,22.65,0
2615,萬海,111/01/01~111/12/31,112/06/29,航運業,2022,26152022,80.53,20,33.43,M2600,62.69,0,0,0,0,48.3,54,55,0
2617,台航,111/01/01~111/12/31,112/06/13,航運業,2022,26172022,37.65,17,4.31,M2600,28.81,0,0,0,0,29.35,28.3,33,0
2618,長榮航,111/01/01~111/12/31,112/06/30,航運業,2022,26182022,17.95,20,1.42,M2600,26.31,0,0,0,0,29.75,39,31.45,0
2633,台灣高鐵,111/01/01~111/12/31,112/06/30,航運業,2022,26332022,11.96,20,0.7,M2600,29.6,0,0,0,0,29.95,31.46,30.7,0
2634,漢翔,111/01/01~111/12/31,112/06/28,航運業,2022,26342022,16.81,18,1.77,M2600,40.88,1,1.098612289,2,0,54.9,58.89,53.6,0
2636,台驊投控,111/01/01~111/12/31,112/05/31,航運業,2022,26362022,62.82,17,18.29,M2600,70.31,0,0,0,0,74.08,68.21,86.7,0
2637,慧洋-KY,111/01/01~111/12/31,112/06/30,航運業,2022,26372022,63.09,18,14.3,M2600,57.28,0,0,0,1,48.45,48.8,52,0
2642,宅配通,111/01/01~111/12/31,112/09/28,航運業,2022,26422022,23.03,15,1.86,M2600,45.8,0,0,0,0,40.4,43.9,41.1,0
2701,萬企,111/01/01~111/12/31,112/09/21,觀光餐旅,2022,27012022,17.6,16,0.47,M2700,12.3,0,0,0,0,12.35,13.82,13,0
2704,國賓,111/01/01~111/12/31,112/09/27,觀光餐旅,2022,27042022,36.59,17,-1.53,M2700,34.81,0,0,0,0,51.5,52.3,49.45,0
2706,第一店,111/01/01~111/12/31,112/09/28,觀光餐旅,2022,27062022,19.25,16,0.6,M2700,14.37,0,0,0,0,14.9,17.55,15.9,0
2707,晶華,111/01/01~111/12/31,112/09/28,觀光餐旅,2022,27072022,36.94,16,7.91,M2700,270.79,0,0,0,0,214,259.5,221.5,0
2712,遠雄來,111/01/01~111/12/31,112/12/29,觀光餐旅,2022,27122022,11.6,14,0.38,M2700,35.47,0,0,0,0,35.4,41.5,34.9,0
2722,夏都,111/01/01~111/12/31,112/09/27,觀光餐旅,2022,27222022,18.38,15,1.33,M2700,48.02,0,0,0,0,50.5,95,63,0
2723,美食-KY,111/01/01~111/12/31,112/09/21,觀光餐旅,2022,27232022,59.97,17,3.17,M2700,142.65,0,0,0,1,105.5,143.5,101.5,0
2727,王品,111/01/01~111/12/31,112/07/20,觀光餐旅,2022,27272022,46.66,16,5,M2700,279.43,0,0,0,0,262,285.71,249.5,0
2739,寒舍,111/01/01~111/12/31,112/09/22,觀光餐旅,2022,27392022,7.85,16,-3.68,M2700,57.7,0,0,0,0,38.6,67.2,61.5,0
2748,雲品,111/01/01~111/12/31,112/08/09,觀光餐旅,2022,27482022,21.67,15,2.14,M2700,90.35,0,0,0,0,73.4,92.2,83.2,0
2753,八方雲集,111/01/01~111/12/31,112/08/29,觀光餐旅,2022,27532022,50.73,16,9.96,M2700,177.86,0,0,0,0,177.4,176.41,170.5,0
2801,彰銀,111/01/01~111/12/31,112/06/30,金融保險業,2022,28012022,15.96,22,1.04,M2810,16.42,1,1.098612289,2,0,17.25,17.66,17.9,1
2809,京城銀,111/01/01~111/12/31,112/06/27,金融保險業,2022,28092022,38.17,20,1.99,M2810,34.18,0,0,0,0,37.1,35.55,39.95,1
2812,台中銀,111/01/01~111/12/31,112/07/19,金融保險業,2022,28122022,13.8,21,1.07,M2810,13.03,1,1.098612289,2,0,14.65,14.3,15.9,1
2816,旺旺保,111/01/01~111/12/31,112/06/26,金融保險業,2022,28162022,21.49,17,-5.9,M2870,15.25,0,0,0,0,27.15,18.75,37.95,1
2820,華票,111/01/01~111/12/31,112/09/11,金融保險業,2022,28202022,16.37,19,0.77,M2810,14.52,0,0,0,0,14.35,14.9,15.1,1
2832,台產,111/01/01~111/12/31,112/06/30,金融保險業,2022,28322022,27.46,17,1.86,M2870,19.85,0,0,0,0,23.35,21.95,26.6,1
2834,臺企銀,111/01/01~111/12/31,112/06/30,金融保險業,2022,28342022,12.97,21,1.26,M2810,13.03,1,0.693147181,1,0,13.2,13.81,13.7,1
2836,高雄銀,111/01/01~111/12/31,112/08/14,金融保險業,2022,28362022,13.41,19,0.78,M2810,11.94,0,0,0,0,12,12.08,12.25,1
2838,聯邦銀,111/01/01~111/12/31,112/07/25,金融保險業,2022,28382022,17.56,21,0.99,M2810,14.99,0,0,0,0,13.3,15.56,14.4,1
2845,遠東銀,111/01/01~111/12/31,112/08/08,金融保險業,2022,28452022,13.51,20,0.9,M2810,10.71,0,0,0,0,11.65,11.49,12.65,1
2849,安泰銀,111/01/01~111/12/31,112/09/27,金融保險業,2022,28492022,16.72,20,0.55,M2810,14.42,0,0,0,0,13.7,15.15,14.8,1
2850,新產,111/01/01~111/12/31,112/06/30,金融保險業,2022,28502022,47.57,18,6.34,M2870,47.53,0,0,0,0,60.4,52,68.1,1
2851,中再保,111/01/01~111/12/31,112/06/29,金融保險業,2022,28512022,21.24,18,0.32,M2870,17.7,0,0,0,0,23.3,21.2,23.05,1
2852,第一保,111/01/01~111/12/31,112/06/29,金融保險業,2022,28522022,25.11,17,1.86,M2870,14.92,0,0,0,0,16.75,15.55,18.55,1
2855,統一證,111/01/01~111/12/31,112/09/12,金融保險業,2022,28552022,20.47,18,0.53,M3000,15.75,0,0,0,0,18.75,17.4,19.65,1
2867,三商壽,111/01/01~111/12/31,112/06/30,金融保險業,2022,28672022,7.04,21,-3.33,M2871,5.02,0,0,0,0,5.11,5.44,5.09,1
2880,華南金,111/01/01~111/12/31,112/08/10,金融保險業,2022,28802022,13.55,22,1.27,M28HO,21.74,0,0,0,0,20.5,21.59,22.35,1
2881,富邦金,111/01/01~111/12/31,112/07/11,金融保險業,2022,28812022,46.28,23,3.86,M28HO,52.56,1,0.693147181,1,0,60.7,56.56,64.8,1
2882,國泰金,111/01/01~111/12/31,112/07/28,金融保險業,2022,28822022,41.7,23,2.59,M28HO,40.95,0,0,0,0,44.55,43.15,45.75,1
2883,開發金,111/01/01~111/12/31,112/07/03,金融保險業,2022,28832022,12.39,22,0.97,M28HO,12.55,1,1.386294361,3,0,11.8,12.4,12.55,1
2884,玉山金,111/01/01~111/12/31,112/06/30,金融保險業,2022,28842022,13.81,22,1.11,M28HO,23.93,1,1.386294361,3,0,24.25,24.92,25.8,1
2885,元大金,111/01/01~111/12/31,112/06/30,金融保險業,2022,28852022,22.19,22,1.82,M28HO,21.28,0,0,0,0,25.05,22.75,27.6,1
2886,兆豐金,111/01/01~111/12/31,112/06/28,金融保險業,2022,28862022,21.51,22,1.32,M28HO,31.58,1,1.098612289,2,0,37.54,36.56,39.2,1
2887,台新金,111/01/01~111/12/31,112/06/30,金融保險業,2022,28872022,16.94,22,1.24,M28HO,15.51,0,0,0,0,17.9,17.66,18.1,1
2888,新光金,111/01/01~111/12/31,112/06/30,金融保險業,2022,28882022,13.7,22,0.13,M28HO,8.42,1,1.945910149,6,0,9.27,8.9,8.85,1
2889,國票金,111/01/01~111/12/31,112/08/31,金融保險業,2022,28892022,12.23,20,0.48,M28HO,12.35,0,0,0,0,11.65,12.05,12.25,1
2890,永豐金,111/01/01~111/12/31,112/07/14,金融保險業,2022,28902022,13.53,22,1.4,M28HO,15.75,1,1.791759469,5,0,17.4,16.46,19.7,1
2891,中信金,111/01/01~111/12/31,112/06/30,金融保險業,2022,28912022,20.06,23,1.67,M28HO,21.01,0,0,0,0,24.5,23.89,28.35,1
2892,第一金,111/01/01~111/12/31,112/06/30,金融保險業,2022,28922022,16.95,22,1.56,M28HO,24.98,1,1.945910149,6,0,26.55,26.11,27.4,1
2897,王道銀行,111/01/01~111/12/31,112/06/30,金融保險業,2022,28972022,19.75,20,2.12,M2810,9.32,0,0,0,0,9.51,9.82,9.98,1
2903,遠百,111/01/01~111/12/31,112/06/29,貿易百貨,2022,29032022,28.62,19,2.19,M2900,21.7,0,0,0,0,23.6,22.89,24.75,0
