,CFO,A1,A2,A3,ABCFO
435,-0.027757741,7.11E-08,0.061,-0.057737553,-0.065922736
436,-0.115735652,1.31E-07,0.0265,-0.07713219,-0.149785573
437,0.115540427,1.99E-08,0.254,0.005113933,0.065467483
438,0.059650013,4.08E-08,0.374,-0.092172104,0.008812362
439,-0.015924938,2.08E-08,0.314,-0.043738685,-0.066691628
440,-0.070628819,1.60E-07,1.1,-0.190022851,-0.143890249
441,0.051276896,1.86E-08,0.399,-0.068433474,-0.00218105
442,-0.017703254,2.90E-08,0.0981,-0.094852566,-0.05747447
443,-0.156686801,5.56E-08,0.0772,-0.311665648,-0.186952634
444,-0.071058386,6.04E-08,0.104,-0.088493818,-0.110251606
445,-0.160853627,5.69E-08,0.113,0.112969384,-0.207741583
446,0.136939461,3.06E-08,0.213,0.094633117,0.085710175
447,-0.037994898,4.56E-08,0.783,0.107694391,-0.11266937
448,-0.099950585,2.95E-08,0.0202,0.010669753,-0.140271292
449,-0.115650875,6.73E-08,0.113,-0.043919549,-0.156579011
450,0.286102735,4.74E-08,0.0166,0.004533753,0.246747537
451,0.054015139,4.76E-08,0.298,0.09470791,-0.000150389
452,-0.204035575,4.90E-08,0.232,-0.038584328,-0.250667358
453,-0.045200291,4.91E-09,0.131,-0.086749284,-0.087420981
454,0.146598572,1.09E-07,0.924,0.048775994,0.070340968
455,-0.027636824,2.11E-08,0.149,-0.016435703,-0.072573737
456,0.100184603,1.08E-07,1.53,0.36994353,-0.012557524
457,0.007879908,1.79E-08,0.105,-0.018013302,-0.035295022
458,0.09941969,2.35E-08,0.348,0.030634396,0.044682044
459,-0.153344532,2.82E-07,0.117,-0.300175604,-0.17810092
460,0.07569917,5.74E-08,1.41,0.186438626,-0.027224965
461,0.013553823,2.56E-08,0.162,-0.015387827,-0.031805796
462,0.397245286,1.64E-09,1.03,0.225648175,0.306709083
463,0.06980751,4.64E-08,0.197,-0.002545029,0.02324132
464,0.100820818,1.61E-08,0.228,0.002390205,0.051789388
465,0.118640851,2.39E-08,0.421,0.208268668,0.054554936
466,0.104947921,4.14E-08,0.527,-0.012678067,0.044984278
467,0.397245286,2.60E-09,0.978,0.109809404,0.313027083
468,0.158959586,3.39E-09,0.511,0.040312922,0.096490077
469,0.024714871,2.36E-07,0.172,-0.01461383,-0.014058726
470,0.101840871,5.24E-08,0.231,0.044878842,0.052377999
471,0.083560568,9.12E-08,0.287,0.006243231,0.034468756
472,0.082254515,6.28E-08,0.374,0.02745919,0.02787179
473,0.397245286,3.88E-09,1,0.120100974,0.311795455
474,0.059623612,9.66E-08,1.79,-0.028339072,-0.049960645
475,0.101372359,4.30E-08,0.166,0.027770905,0.054885032
476,0.194125034,3.07E-09,0.424,0.105117649,0.132910122
477,0.001366324,2.11E-07,0.858,0.038869459,-0.068412329
478,0.022966156,2.34E-09,0.0868,0.016137491,-0.021200386
479,0.059187945,2.45E-08,0.742,0.159707427,-0.016362981
480,0.135673709,6.02E-08,1.7,-0.47130338,0.044427784
481,0.180217806,1.20E-08,0.3,0.069117612,0.125696618
482,0.195334823,3.30E-07,0.834,0.145601819,0.126700122
483,0.06265157,1.75E-07,0.257,0.042110811,0.016310584
484,0.102609004,2.00E-07,0.9,0.008695614,0.031812464
485,0.397245286,5.36E-07,3.05,0.341682023,0.237195692
486,0.055125967,4.45E-08,0.528,0.099352594,-0.008783139
487,0.010999101,1.14E-07,0.0258,-0.001516775,-0.026294713
488,0.052168161,1.16E-07,0.158,0.063092206,0.007184372
489,-0.131938026,5.83E-08,0.0845,-0.004020169,-0.173420108
490,0.014784463,6.23E-08,0.104,0.026050349,-0.028443017
491,0.01408647,9.58E-08,0.0278,0.00360527,-0.024080691
492,0.194255944,9.08E-08,0.508,0.060539609,0.134105189
493,0.064860834,6.90E-07,0.368,0.12554295,0.028159696
494,-0.190341743,3.55E-07,0.0328,0.009403641,-0.220267154
495,-0.128538904,3.60E-06,0.355,0.211482647,-0.070729253
496,0.10877158,3.71E-07,0.31,0.092027729,0.065006527
497,0.122684795,4.80E-08,0.937,-0.016678878,0.046196397
498,0.085720755,1.17E-06,0.0489,-0.028962331,0.083718933
499,-0.04825573,7.28E-07,0.583,-0.478511132,-0.070934585
500,0.208677513,7.40E-08,1.36,0.083205188,0.1120603
501,0.108381628,1.87E-07,0.851,0.058014622,0.037405011
502,0.042170207,1.85E-07,0.611,0.284755184,-0.0270988
503,0.130767237,2.40E-07,1.01,0.007312214,0.056824858
504,0.02724157,1.83E-06,0.796,0.433524797,-4.04E-05
505,0.055597834,4.36E-07,0.258,0.042987198,0.017899546
506,0.052980968,7.34E-08,0.251,0.079849642,0.002144458
507,-0.17839753,3.60E-06,0.892,-0.219183074,-0.127300746
508,-0.045160547,1.32E-06,0.741,0.473000307,-0.088619043
509,0.116025544,2.37E-06,0.69,0.429159634,0.111297453
510,0.132117334,2.11E-07,0.437,0.131323429,0.076372596
511,0.268321179,6.16E-07,1.49,0.383636591,0.173699829
512,0.260934021,1.88E-07,1.28,0.158689156,0.168718371
513,0.205506522,2.49E-07,0.96,0.329468131,0.122399403
514,0.191817147,8.20E-07,1.55,0.265038968,0.105778969
515,0.180450198,1.29E-06,1.02,-0.035654173,0.142694304
516,-0.014698549,6.23E-10,0.0134,0.00213736,-0.055398167
517,0.003351958,2.91E-09,0.0156,-0.014307441,-0.036773622
518,0.004601555,1.29E-09,0.0194,0.001676364,-0.03630645
519,-0.013425627,5.26E-08,0.447,-0.016247412,-0.069592322
520,0.014526458,4.37E-09,0.010827,-0.005256231,-0.025677564
521,-0.037415053,4.84E-08,0.293,-0.070271606,-0.085445934
522,0.01516086,6.23E-10,0.0141,0.002188295,-0.025569413
523,0.005194823,3.52E-09,0.0137,-0.000403707,-0.035329518
524,-0.003631214,1.19E-09,0.019,-0.00083584,-0.04443621
525,-0.02572993,1.38E-09,0.0162,0.001308397,-0.066489955
526,-0.003706967,3.00E-09,0.018,0.000134251,-0.044445037
527,0.00405633,2.28E-08,0.431,0.010631056,-0.053407935
528,0.042958237,2.02E-08,0.431,0.018135893,-0.014861324
529,0.003783511,5.93E-08,0.411,0.02330595,-0.05209157
530,0.063306611,8.50E-09,0.0533,-0.045461624,0.022929304
531,-0.047544679,7.14E-10,0.0783,-0.023912778,-0.089982635
532,0.012486493,6.23E-10,0.0155,0.000749566,-0.028249979
533,0.013831613,6.23E-10,0.0247,-0.021559965,-0.026485713
534,-0.002264455,6.23E-10,0.0294,-0.024540286,-0.04266876
535,0.017395927,6.23E-10,0.0277,-0.02787881,-0.022818922
536,0.014891609,6.23E-10,0.017,-0.000956858,-0.025845603
537,0.002622328,6.23E-10,0.0303,-0.0091758,-0.038368699
538,0.015696552,6.23E-10,0.0134,-0.001003102,-0.024890719
539,0.026570399,6.23E-10,0.0264,0.001065993,-0.014626373
540,0.005897854,6.23E-10,0.0215,-0.024674054,-0.034176258
541,0.024087473,2.86E-09,0.0167,-0.012379186,-0.016154068
542,0.040723691,6.23E-10,0.0198,0.000647388,-0.000186246
543,0.013354463,6.23E-10,0.0197,-0.006607659,-0.027291813
544,0.007321536,6.23E-10,0.0181,0.00137768,-0.033544502
545,0.010099074,1.74E-09,0.0211,0.004879328,-0.030978512
546,0.044896006,1.02E-06,0.116,0.020862028,0.033339099
547,0.081691989,7.65E-09,0.274,0.00424889,0.030417125
548,0.162499694,6.11E-07,0.291,0.005749994,0.130617783
549,-0.045135147,7.01E-10,0.105,-0.024489783,-0.088652692
550,0.096284444,9.74E-08,0.872,0.068355656,0.021080979
551,-0.001471417,2.60E-08,0.973,-0.165138032,-0.074866325
552,0.09219477,1.66E-07,0.118,0.030454407,0.051695788
553,-0.047952662,1.85E-07,0.617,-0.068938216,-0.104815782
554,0.159614564,4.66E-09,1.35,0.129128914,0.059451001
555,-0.003365614,4.12E-08,0.0155,0.000321369,-0.042731837
556,-0.004941261,6.22E-09,0.0179,0.001108035,-0.045602527
557,0.174193821,7.69E-07,1.21,0.169760655,0.103866055
558,0.017441735,9.00E-09,0.083,0.039778896,-0.027191641
559,-0.121168698,3.56E-06,0.283,-0.566284909,-0.033784895
560,0.085711063,7.34E-08,0.41,0.066401211,0.028806306
561,-0.025998198,2.42E-07,0.616,-0.100993569,-0.07977005
562,0.009252376,3.95E-07,1.5,0.24220942,-0.088101037
563,0.096745617,8.20E-07,0.685,-0.262220749,0.065199755
564,0.11619768,1.70E-07,2.41,-0.06923825,-0.015010849
565,0.075328775,4.18E-07,0.771,0.04731988,0.015743512
566,-0.016285581,5.53E-07,0.414,0.088509894,-0.058131346
567,0.164160678,1.20E-07,0.582,0.00639121,0.103873941
568,0.058274944,2.32E-07,0.509,0.178068884,-0.001406584
569,0.142527257,2.79E-08,0.906,0.0667331,0.063660622
570,-0.174357608,4.94E-08,0.801,-0.377371002,-0.232293892
571,0.253029949,5.72E-09,0.273,0.004080032,0.201737871
572,0.082347276,2.18E-08,1.6,0.066576481,-0.025303924
573,0.054795291,4.89E-07,0.732,-0.037776723,0.002231532
574,0.161686057,1.39E-07,0.904,0.171268273,0.082871982
575,0.148631347,1.16E-07,0.603,-0.228300339,0.095741893
576,0.065423598,4.72E-08,0.656,-0.061804009,0.002097434
577,0.175455638,1.51E-07,0.892,0.129470094,0.099031843
578,0.173793029,1.97E-08,1.1,0.170722437,0.082941433
579,-0.108071848,6.56E-07,0.842,-0.220304396,-0.153060439
580,0.10161567,4.42E-08,0.843,-0.08397008,0.031279604
581,0.056657556,3.58E-07,1.4,0.191635629,-0.036003035
582,0.138391552,8.62E-08,0.685,0.146506696,0.06772102
583,0.091584391,3.68E-08,1.13,0.18579491,-0.000471136
584,-0.027032091,2.29E-07,0.341,-0.011371855,-0.073116669
585,0.310356608,1.01E-06,0.442,-0.077865776,0.288569443
586,0.076512817,6.15E-08,0.926,-0.094072786,0.003696998
587,0.026602799,3.87E-07,0.468,0.062802351,-0.022090638
588,-0.078248,4.59E-08,1.84,-0.09280072,-0.189278711
589,-0.015270484,1.30E-07,1.66,-0.018732172,-0.118728319
590,0.183172821,1.25E-07,0.838,0.137596065,0.107814451
591,0.030513538,2.73E-07,0.412,-0.006319506,-0.0172071
592,0.162556624,1.27E-07,0.807,-0.242651946,0.102144952
593,-0.152292463,3.63E-08,2.55,-0.077126903,-0.293449982
594,0.188159716,8.29E-09,0.912,-0.210699036,0.118315985
595,0.099670128,8.31E-08,1.09,0.413737543,0.002653851
596,-0.034836653,5.77E-09,3.1891,0.711286462,-0.231543429
597,0.359189263,5.88E-09,0.826,0.211263247,0.27771219
598,0.209142198,2.79E-07,1.31,0.141889145,0.119330473
599,0.026454271,5.62E-07,0.0876,-0.008831027,0.001836014
600,0.058252399,2.63E-07,0.696,-0.043131793,-0.000183446
601,0.161053206,4.81E-08,0.633,-0.099751779,0.100062029
602,0.017614364,8.51E-07,1.08,0.225764924,-0.046623962
603,0.151467703,1.18E-08,0.776,0.032838081,0.078630838
604,0.15486522,5.24E-09,0.902,0.084282993,0.074778862
605,0.06985382,5.89E-07,1.96,0.445444541,-0.047239943
606,0.066539813,1.36E-07,0.81,0.097175228,-0.005851888
607,-0.122933426,3.74E-08,3.1891,0.391419578,-0.3071411
608,0.046785605,6.02E-08,0.145,-0.082430883,0.005679984
609,0.069322122,1.91E-07,0.212,0.01895495,0.026197372
610,0.155016546,2.08E-07,0.613,-0.050819251,0.098438011
611,0.049359525,1.22E-07,0.361,-0.081203866,0.001376386
612,0.082792576,1.05E-06,0.0359,-0.014584887,0.076804889
613,0.039517253,1.56E-07,0.299,-0.114192552,-0.003596595
614,0.227961136,4.94E-08,0.43,0.249519654,0.162880278
615,0.016037381,7.15E-07,0.636,-0.041780226,-0.024882301
616,0.008738484,1.91E-07,0.868,-0.033900383,-0.059516643
617,0.025442107,6.12E-08,0.858,0.302423673,-0.058767018
618,-0.008988959,1.95E-07,0.629,-0.182726288,-0.061941796
619,-0.140792734,1.32E-07,0.758,0.238146938,-0.216219199
620,-0.127435486,1.92E-06,0.161,-0.297085749,-0.099419161
621,-0.062561791,5.66E-07,0.178,-0.067930051,-0.088655928
622,0.067871402,3.16E-06,0.308,0.123799687,0.116181646
623,0.142865906,3.11E-07,0.868,0.088642436,0.074233938
624,-0.025064386,9.16E-07,0.0759,0.04876089,-0.039440332
625,0.162769657,1.04E-07,0.674,-0.374587185,0.111788217
626,0.128347038,2.01E-07,0.478,0.102021634,0.071627799
627,-0.013416636,7.61E-07,0.279,0.018597069,-0.040255089
628,-0.252870788,3.60E-06,0.948,0.469575016,-0.228720335
629,0.101304853,2.57E-06,0.379,-0.259988273,0.140719061
630,0.045107372,1.87E-07,1.24,0.290350584,-0.050204091
631,0.215616635,1.10E-06,0.145,-0.23150578,0.214564739
632,0.107407471,1.13E-07,1.18,-0.053280917,0.024389551
633,-0.004896197,2.00E-07,0.672,0.070962486,-0.06852875
634,0.299768548,5.66E-07,1.45,0.306593865,0.207881375
635,0.093275063,8.52E-07,0.262,0.020129898,0.070120667
636,-0.05175205,1.22E-06,0.527,-0.03057192,-0.071720069
637,0.079690702,1.34E-08,0.245,-0.104788414,0.033703078
638,0.1919871,3.40E-07,1.1,-0.162168244,0.12373971
639,0.049858522,3.55E-06,0.204,-0.566284909,0.140162488
640,0.082618522,1.27E-06,0.753,-0.106988141,0.057744663
641,-0.093623741,1.08E-06,0.551,-0.296282043,-0.109749666
642,0.135071786,9.07E-07,0.972,0.126876299,0.080689656
643,0.260983042,3.39E-07,0.74,0.111442638,0.197742821
644,0.133016531,1.63E-07,0.605,0.010680279,0.073064811
645,0.14695455,4.35E-07,0.748,0.124100184,0.086137597
646,-0.018359366,2.37E-07,0.595,-0.040747671,-0.073588406
647,0.018861578,4.70E-07,1.63,-0.562189432,-0.052565696
648,0.019529701,2.23E-07,0.541,-0.040862989,-0.033938389
649,0.224140665,2.21E-07,0.324,-0.305415499,0.189008319
650,-0.218930764,3.12E-07,0.76,0.339680416,-0.29206136
651,0.214241016,3.47E-07,1.11,0.317270692,0.128664004
652,0.081239882,5.89E-07,0.217,-0.034971641,0.053128255
653,0.110656982,1.71E-07,0.406,-0.35480159,0.072244136
654,0.21069367,4.98E-07,0.666,0.008548257,0.159491805
655,0.07445189,5.35E-07,0.892,-0.090817263,0.018731081
656,-0.138815761,1.22E-07,0.129,-0.349541691,-0.167643093
657,0.147463494,4.16E-07,0.631,0.064166556,0.092975499
658,-0.322946844,2.01E-07,0.213,-0.086653149,-0.362000843
659,0.273368882,1.71E-08,0.713,0.101971498,0.200830839
660,0.061555185,3.39E-06,0.766,-0.199924821,0.110261024
661,-0.017040405,2.22E-07,0.921,-0.110330833,-0.083709282
662,-0.078270534,1.48E-06,0.783,-0.086640542,-0.098095772
663,0.199317255,3.49E-07,1.45,-0.040448113,0.112599161
664,0.211392251,9.24E-07,1.14,0.240038782,0.146609434
665,-0.027060217,6.34E-08,3.1891,0.83812164,-0.226380031
666,0.045743875,4.71E-08,0.899,-0.080020563,-0.026943335
667,0.038138795,3.38E-07,0.916,-0.033581246,-0.027196328
668,0.178091681,2.03E-07,0.53,-0.082875547,0.125911814
669,0.3382097,2.67E-07,0.932,0.229956396,0.260416911
670,0.058820868,4.35E-07,0.646,-0.246808301,0.015474271
671,0.186601695,2.71E-07,0.908,0.115621706,0.114021265
672,0.000473528,2.83E-07,0.523,-0.045023539,-0.050100783
673,0.135472998,4.57E-07,1.02,-0.307920415,0.079641851
674,0.021851565,7.40E-08,0.387,-0.264430467,-0.02225059
675,0.144037302,1.25E-06,0.519,-0.252486069,0.133339322
676,0.113894943,1.88E-06,1.54,0.711138162,0.047705146
677,0.044892442,5.05E-07,0.492,-0.217837052,0.009190245
678,0.107460792,2.01E-09,1.98,0.24640428,-0.02293693
679,-0.187577337,9.12E-07,1.29,0.380563841,-0.263966633
680,0.087340901,5.61E-07,0.555,-0.181938885,0.049629393
681,0.135928362,3.41E-07,1.03,0.189260663,0.058025704
682,0.026935053,2.45E-07,0.141,0.031552547,-0.011912658
683,0.027371575,5.03E-07,0.273,-0.379232678,0.006397169
684,-0.192505043,1.31E-06,0.527,-0.379074356,-0.197000476
685,0.154754741,3.05E-08,1.06,-0.142298725,0.077109435
686,0.264622677,3.80E-08,0.551,0.097775212,0.199605564
687,0.2530127,1.58E-07,0.623,0.135804025,0.187676406
688,-0.048952584,7.42E-08,0.216,0.14034519,-0.100484868
689,-0.032014035,1.25E-06,1.54,-0.320824308,-0.082323181
690,-0.000642071,1.84E-07,1.25,0.389343319,-0.100006986
691,0.056923623,5.21E-07,0.694,-0.151556872,0.011064026
692,-0.137254078,7.79E-07,0.621,0.176125941,-0.183214204
693,0.078385803,1.02E-06,0.872,-0.108842625,0.040328639
694,0.193203616,1.27E-06,0.573,-0.310939837,0.183040288
695,-0.006326868,3.60E-06,0.495,0.020558047,0.052546197
696,0.162221138,1.38E-07,0.518,0.073238547,0.102780272
697,0.105292922,3.24E-07,0.581,0.025011474,0.051193167
698,0.397245286,8.17E-08,0.977,0.054127072,0.31770154
699,0.055726452,1.72E-07,0.83,-0.083226027,-0.009833288
700,0.039966817,3.86E-07,0.987,-0.245252537,-0.019117725
701,0.023969869,1.15E-06,0.25,-0.03083089,0.01308357
702,0.107788679,2.86E-07,0.803,-0.011232794,0.044572263
703,0.174596775,1.18E-07,0.996,0.017356503,0.096797953
704,0.012212768,4.64E-07,0.565,-0.064977285,-0.033333832
705,0.263280387,7.04E-07,0.287,0.020457728,0.234142515
706,0.001279753,1.83E-07,0.283,0.050882515,-0.046178862
707,0.056105297,3.25E-07,0.657,0.067867719,-0.002624714
708,-0.087798387,1.37E-07,2.65,0.067565027,-0.234888659
709,-0.322946844,8.38E-07,0.010827,-0.052770331,-0.333614751
710,0.054536672,3.19E-07,0.833,-0.078273429,-0.006415231
711,0.06959791,4.45E-07,0.744,-0.254835972,0.022835705
712,0.138749104,3.87E-07,1.07,-0.490702152,0.085059828
713,0.141635341,1.31E-07,1.45,-0.372682315,0.059523201
714,0.104305833,8.41E-08,1.16,-0.033704443,0.020446381
715,0.081523517,5.32E-07,0.567,-0.244702979,0.044594682
716,0.091127761,5.16E-07,0.884,0.259441642,0.02257187
717,0.200968198,2.48E-07,1.13,-0.101577769,0.126245478
718,0.051547586,8.28E-07,0.502,-0.208516299,0.025885567
719,-0.03110052,1.59E-07,1.05,0.151333367,-0.114547479
720,0.00163023,1.21E-06,0.669,-0.566284909,-0.005356209
721,0.053135235,6.93E-07,0.108,-0.030606183,0.032829985
722,0.028845176,3.71E-07,0.489,0.026881226,-0.019962495
723,0.17435869,1.04E-07,0.551,-0.090984199,0.118298112
724,-0.106650438,2.38E-07,2.41,0.173831311,-0.244283903
725,0.117776513,1.59E-07,0.584,0.001888952,0.058870735
726,0.092830186,4.30E-07,0.696,-0.157941455,0.044077962
727,0.138471385,3.81E-07,0.465,-0.274642094,0.101772912
728,-0.027223725,8.06E-07,0.455,-0.339046367,-0.047014806
729,0.367868444,1.22E-07,0.946,0.007886577,0.292601511
730,0.071744319,4.68E-08,0.554,-0.014808142,0.010925038
731,-0.066226851,1.05E-06,0.612,-0.139859809,-0.091463023
732,0.063126345,4.04E-08,1.36,0.233387708,-0.039985462
733,0.066396856,1.57E-07,1.37,-0.114878838,-0.020774492
734,0.06409178,5.10E-07,0.506,0.048059282,0.01846769
735,0.397245286,2.60E-07,1.24,0.349489587,0.302255779
736,0.231033954,3.28E-08,0.631,0.081372857,0.16313471
737,0.201598081,7.05E-08,1.05,0.183134769,0.11405829
738,0.093185808,2.83E-07,0.753,0.04466692,0.029929004
739,0.007535211,4.12E-07,0.817,0.165114399,-0.058359166
740,0.084399503,9.61E-07,0.689,0.004918417,0.047840471
741,0.216809905,8.25E-07,1.32,0.083017088,0.146924243
742,-0.012438577,5.61E-07,0.010827,-0.009979123,-0.033886806
743,0.14292187,1.86E-06,1.42,-0.063499373,0.108719038
744,0.063589599,2.35E-07,0.567,-0.467323836,0.024707462
745,0.030296173,5.01E-07,0.519,-0.270517925,-0.004767139
746,0.092907588,9.71E-07,0.42,-0.026298559,0.068879579
747,0.10732081,6.73E-08,1.62,0.601155,-0.018758903
748,0.085930682,7.61E-07,0.807,-0.12061644,0.042323665
749,-0.149480629,3.30E-07,1.98,0.819440009,-0.289425986
750,0.162736875,1.01E-07,0.682,-0.042465228,0.099444397
751,0.087629839,1.87E-07,1.86,0.83812164,-0.052815945
752,0.172226343,2.45E-07,0.771,0.094804426,0.105165598
753,0.155283651,4.11E-07,0.591,-0.566284909,0.124830111
754,-0.070456703,6.57E-07,0.766,0.082628874,-0.123118534
755,0.077152483,2.20E-07,1.73,0.648700862,-0.050060217
756,-0.004241732,2.14E-09,0.479,-0.270279438,-0.054323737
757,0.16423908,1.27E-07,0.944,-0.050633697,0.091314993
758,0.137838355,1.76E-07,1.05,-0.164477347,0.066256872
759,-0.062167403,2.89E-07,0.266,-0.284387349,-0.093392301
760,0.122490652,5.99E-07,0.319,0.003724279,0.089127163
761,0.119058619,2.83E-07,0.521,0.022455863,0.066152681
762,0.077651573,1.17E-06,0.875,0.001781972,0.040522109
763,-0.070931426,4.47E-07,0.241,0.037840126,-0.107378029
764,0.026538777,2.52E-07,0.439,0.069104151,-0.025693448
765,-0.036833552,8.63E-07,0.283,-0.094887004,-0.056371032
766,0.08427401,1.20E-07,0.74,0.069333836,0.015227402
767,0.111494884,1.68E-07,0.788,0.020342457,0.043826534
768,0.047896754,3.14E-07,0.379,-0.039954422,0.004107732
769,0.152953341,2.80E-07,1.18,0.325141883,0.061974137
770,-0.075055682,1.93E-07,0.432,0.005589361,-0.126697504
771,0.071777563,6.29E-08,1.08,-0.166211231,-0.004754223
772,0.069968382,5.21E-07,0.501,-0.059814998,0.028776651
773,0.07728827,5.33E-07,0.243,-0.182595628,0.051516846
774,0.112538146,6.72E-07,0.674,-0.117094822,0.071311671
775,-0.000294294,7.91E-07,0.202,-0.085807208,-0.019224336
776,-0.006199644,4.80E-07,0.314,0.019709236,-0.04390264
777,-0.05191692,7.43E-07,0.113,-0.107362262,-0.068012665
778,0.207210251,2.45E-07,0.566,-0.075948145,0.154702143
779,0.041561923,2.77E-07,0.702,-0.177479541,-0.011847425
780,-0.15037618,1.99E-07,1.28,0.025371944,-0.237455229
781,0.397245286,3.14E-07,1.01,0.26758851,0.316462767
782,-0.276802032,2.58E-07,0.523,-0.507205498,-0.311677033
783,0.082797618,3.57E-07,0.801,0.063735656,0.019352474
784,0.397245286,4.22E-08,0.691,0.178178522,0.323725344
785,0.2927125,3.79E-08,1.03,0.216023791,0.203731385
786,-0.020485639,4.54E-07,0.67,0.030921677,-0.074121891
787,0.1058317,4.85E-07,1.36,-0.166846608,0.031883843
788,0.028423427,2.41E-07,0.768,-0.253226241,-0.026196859
789,0.246815711,5.38E-07,1.05,0.161328153,0.175666663
790,0.052603678,1.93E-07,0.587,-0.094194446,-0.001853065
791,-0.150177558,3.95E-08,0.511,-0.356924781,-0.197230505
792,0.202472606,5.21E-07,0.824,-0.05964915,0.147970285
793,0.126956337,1.11E-07,0.776,-0.047086135,0.060291141
794,0.152518831,2.28E-07,0.948,-0.155411877,0.08655088
795,0.157824837,2.25E-07,0.539,0.057654669,0.10098154
796,0.05948796,9.83E-08,0.934,0.109525783,-0.019712108
797,0.096568619,2.17E-06,0.0504,0.009729551,0.126512574
798,0.079331993,5.47E-07,0.777,-0.107438582,0.029343448
799,0.185515441,1.97E-07,1.11,0.063062608,0.104023714
800,0.31783879,1.29E-07,2.11,0.83812164,0.165158563
801,0.165021616,2.22E-07,0.466,-0.143701534,0.118288398
802,0.118918525,3.89E-07,0.959,0.173880925,0.046093418
803,0.230214955,1.26E-06,0.465,-0.08796187,0.216189509
804,0.191816211,9.90E-07,1.54,0.252900652,0.112300772
805,-0.030768929,3.20E-08,0.603,0.144341056,-0.099794166
806,0.082564454,6.69E-07,0.819,0.121307286,0.026736525
807,0.397245286,6.89E-07,0.715,0.182697088,0.344172884
808,0.073835751,5.27E-07,0.796,0.106406347,0.014746654
809,0.278498795,1.20E-07,0.678,0.116020681,0.210335846
810,0.244358616,1.88E-07,0.748,0.115355537,0.175606737
811,-0.091476024,4.60E-07,0.751,-0.231370863,-0.138865131
