,TAC,A1,A2,A3,DA
6542,-0.068459544,1.76E-07,-0.0279,0.20570177,-0.052740323
6543,-0.082409417,1.75E-07,0.0663,0.199882808,-0.071222101
6544,0.156716759,2.71E-06,-0.0268,0.129593181,0.175747158
6545,-0.011836234,2.69E-06,-0.16,0.1184773,0.011805992
6546,-0.048739236,3.56E-06,-0.104,0.157291426,-0.020662642
6547,-0.040820063,3.59E-06,-0.142,0.18512696,-0.008543571
6548,-0.074943676,3.59E-06,-0.0294,0.203413709,-0.045869646
6549,0.044613923,3.59E-06,-0.0267,0.204178736,0.073639696
6550,-0.014713751,4.77E-07,-0.305,0.06707924,0.001891476
6551,0.030266182,5.10E-07,-0.0222,0.074595072,0.035603393
6552,-0.060823264,5.38E-07,0.0513,0.06572774,-0.059284041
6553,0.017428842,5.57E-07,-0.0861,0.056187135,0.024068885
6554,0.067103574,5.18E-07,0.147,0.070019563,0.064859616
6555,-0.019726505,4.76E-07,-0.0357,0.059252589,-0.015287292
6556,-0.156114269,1.20E-06,-0.0728,0.095257405,-0.144077041
6557,0.019508341,1.36E-06,0.211,0.119056072,0.022146032
6558,-0.02820164,8.52E-07,0.333,0.588142945,0.008219525
6559,-0.137130037,4.06E-07,0.272,0.338866649,-0.121653482
6560,-0.041260745,3.55E-07,0.236,0.345967993,-0.023830566
6561,-0.015763924,3.19E-07,0.146,0.39852974,0.009953784
6562,-0.075466509,2.85E-07,0.0421,0.224743245,-0.060640156
6563,-0.05534046,3.16E-07,0.149,0.214633075,-0.045829455
6564,-0.078446873,4.15E-07,-0.294,0.253207801,-0.046290783
6565,0.155160424,2.77E-07,-0.108,0.147238153,0.169584342
6566,0.19508466,1.98E-07,0.0733,0.090347856,0.19649553
6567,0.061238689,1.20E-07,-0.0341,0.048265579,0.063242452
6568,0.002436459,4.12E-07,-0.0451,0.089801628,0.009690635
6569,0.061545027,4.75E-07,-0.0877,0.102880173,0.072008609
6570,0.004146933,4.85E-07,-0.0994,0.088548804,0.013895255
6571,0.001110616,4.54E-07,0.0143,0.072015415,0.004444059
6572,-0.051780663,4.47E-07,0.112,0.063922711,-0.053348193
6573,0.185412791,4.37E-07,-0.215,0.059740806,0.197381323
6574,-0.02229527,5.14E-07,0.143,0.489769422,0.012295507
6575,0.000550923,4.71E-07,0.035,0.441541533,0.035361141
6576,-0.037650223,5.11E-07,-0.0809,0.49242456,0.006704822
6577,-0.080807659,5.05E-07,0.0112,0.529097599,-0.037199153
6578,-0.073768119,4.85E-07,-0.0051,0.599778422,-0.023365445
6579,-0.042377582,4.65E-07,-0.0204,0.568156438,0.005832923
6580,-0.143666483,1.54E-06,0.0607,0.52933061,-0.098067816
6581,-0.092021323,1.68E-06,-0.0192,0.545674597,-0.041019209
6582,-0.141376091,1.90E-06,0.0171,0.518507612,-0.09343599
6583,-0.03242147,1.81E-06,0.176,0.477478768,0.004815556
6584,-0.10904841,1.56E-06,0.0302,0.431086102,-0.070666383
6585,-0.1747224,1.42E-06,-0.105,0.37326916,-0.13614897
6586,-0.108859056,2.04E-06,-0.0243,0.019177063,-0.102216018
6587,-0.002861015,2.48E-06,-0.109,0.036947488,0.010675037
6588,-0.125134344,3.13E-06,-0.0511,0.066579647,-0.108919102
6589,0.018182142,3.59E-06,0.0757,0.084916429,0.032420756
6590,0.25484214,3.59E-06,-0.0578,0.076158488,0.274006899
6591,-0.201701625,3.59E-06,-0.0486,0.048246738,-0.185368119
6592,-0.042268713,2.86E-08,-0.0295,0.178648242,-0.029429126
6593,-0.034364964,2.92E-08,0.0689,0.187882358,-0.024911265
6594,-0.060400664,2.66E-08,0.00313,0.356370028,-0.033430198
6595,-0.102007361,2.34E-08,0.0953,0.315796028,-0.08252444
6596,-0.143680336,2.29E-08,0.163,0.539054607,-0.107576326
6597,-0.184725807,1.53E-08,0.187,0.587424454,-0.145448421
6598,-0.120865032,3.59E-06,-0.163,0.046018033,-0.099849114
6599,0.272046036,3.59E-06,-0.132,0.064105499,0.293320895
6600,-0.03492938,3.59E-06,0.149,0.037841516,-0.027929314
6601,-0.110959117,3.59E-06,-0.0619,0.023399186,-0.09622987
6602,0.125764999,3.59E-06,0.0616,0.020091283,0.134940069
6603,0.041556863,3.59E-06,0.072,0.016511778,0.049975764
6604,-0.025238089,1.23E-07,-0.0435,0.128842369,-0.01578089
6605,-0.067702454,1.33E-07,-0.0943,0.145740666,-0.054565284
6606,-0.173022326,1.44E-07,-0.13,0.116484299,-0.160875592
6607,-0.061808278,1.61E-07,-0.0107,0.11097002,-0.05516144
6608,0.000342847,1.62E-07,0.321,0.101094197,-0.00801108
6609,0.167842494,1.39E-07,-0.136,0.09267804,0.178145276
6610,-0.042384492,6.34E-07,0.0388,0.235307405,-0.025113013
6611,-0.013822839,6.17E-07,0.209,0.231355683,-0.004220156
6612,-0.086913291,5.83E-07,0.111,0.242868124,-0.072261667
6613,0.02117412,5.64E-07,-0.211,0.230674092,0.048411899
6614,0.0279517,6.50E-07,-0.00826,0.261274297,0.0495611
6615,0.032328132,5.34E-07,0.226,0.255342946,0.04297223
6616,-0.115257414,4.38E-07,-0.00392,0.231229407,-0.097297287
6617,-0.157087667,4.75E-07,-0.0269,0.23978384,-0.137255044
6618,-0.009362731,4.06E-07,-0.0213,0.152517953,0.00233502
6619,0.016460935,4.56E-07,-0.0949,0.163936574,0.032492779
6620,0.019727852,4.50E-07,0.00638,0.172101463,0.032131723
6621,-0.042871224,4.75E-07,-0.0554,0.181226376,-0.026937586
6622,-0.104617337,1.32E-07,-0.0127,0.084962731,-0.100272363
6623,-0.101136302,1.44E-07,-0.32,0.098933456,-0.082421378
6624,-0.101860453,1.54E-07,-0.214,0.102619084,-0.08730443
6625,-0.010727896,1.57E-07,-0.167,0.116316885,0.003033766
6626,0.014483148,1.73E-07,0.0245,0.130355341,0.02136912
6627,-0.035034031,1.72E-07,0.00451,0.16221991,-0.024515354
6628,-0.047051429,1.13E-06,-0.0152,0.771486277,0.02135127
6629,-0.041784749,9.93E-07,0.0372,0.771486277,0.02382395
6630,-0.108209056,1.00E-06,0.0283,0.758017092,-0.043359106
6631,-0.106079772,7.48E-07,-0.0466,0.536981204,-0.058358811
6632,-0.092660425,7.58E-07,-0.0935,0.509128607,-0.045331928
6633,-0.116002956,8.57E-07,0.0572,0.550911714,-0.071057649
6634,-0.024699298,1.99E-08,-0.0569,0.13425606,-0.014605199
6635,-0.030730701,1.92E-08,0.105,0.125940731,-0.028267948
6636,-0.078525993,2.08E-08,-0.106,0.144268781,-0.065459905
6637,-0.04174592,2.03E-08,-0.126,0.145137311,-0.027753429
6638,0.067976123,2.12E-08,0.0023,0.158938043,0.077708285
6639,-0.044615404,1.63E-08,0.141,0.131647979,-0.043200374
6640,-0.264425446,1.87E-06,-0.0111,0.038030777,-0.25740599
6641,-0.05598924,1.23E-06,0.0254,0.018496413,-0.054733333
6642,-0.037028199,1.32E-06,-0.0253,0.01299251,-0.033749134
6643,-0.075248606,1.36E-06,-0.0276,0.007254282,-0.072195374
6644,0.021616927,1.38E-06,0.0275,0.006485617,0.022314945
6645,-0.071191524,1.24E-06,-0.0472,0.004338478,-0.068057014
6646,-0.039837154,5.79E-07,0.119,0.462490766,-0.006352053
6647,-0.056434374,5.51E-07,0.0485,0.418536537,-0.023893803
6648,-0.147968948,5.58E-07,-0.187,0.380303236,-0.108704055
6649,-0.021312075,6.63E-07,0.0466,0.41121704,0.011109915
6650,-0.009472144,6.63E-07,0.258,0.420469567,0.01474815
6651,-0.068098641,5.44E-07,0.0753,0.410993428,-0.03738996
6652,0.272046036,3.10E-06,0.71,0.00338838,0.250172734
6653,-0.189549375,8.83E-07,0.661,0.000632816,-0.218330922
6654,-0.264425446,1.10E-06,-0.50682,0.001973498,-0.242441521
6655,0.215845886,1.83E-06,0.328,0.002790997,0.205172451
6656,0.272046036,1.11E-06,0.587,0.002034499,0.247420483
6657,-0.264425446,6.86E-07,0.333,0.001005841,-0.279966768
6658,-0.049352808,4.21E-08,0.0766,0.136619402,-0.044655997
6659,0.001275087,4.04E-08,-0.184,0.131226248,0.016604041
6660,-0.01642815,4.28E-08,-0.0336,0.128194296,-0.007766526
6661,-0.008237028,3.82E-08,0.162,0.159064456,-0.005234917
6662,0.107689477,3.27E-08,0.239,0.143407245,0.106018982
6663,-0.034298675,2.91E-08,0.473,0.143286239,-0.045970088
6664,-0.059394822,7.03E-08,0.0257,0.283399223,-0.039590285
6665,-0.048313965,7.14E-08,0.0571,0.266686979,-0.031304064
6666,-0.031736975,7.10E-08,-0.0183,0.245389008,-0.013375387
6667,-0.046119333,6.67E-08,-0.0816,0.22318854,-0.027016147
6668,-0.003627127,6.43E-08,0.0556,0.198772625,0.007483828
6669,-0.077349746,6.28E-08,-0.0589,0.186832892,-0.06240642
6670,-0.116160843,1.30E-06,0.373,0.059649369,-0.125858169
6671,-0.097758199,1.29E-06,-0.0318,0.014477023,-0.094200952
6672,0.017758958,1.59E-06,-0.0894,0.012631071,0.024802921
6673,0.035700216,1.50E-06,-0.0908,0.007001574,0.04194758
6674,-0.134194664,1.54E-06,0.0126,0.003747835,-0.132445864
6675,0.025641952,1.54E-06,-0.131,0.026144003,0.035464872
6676,0.024716482,3.62E-07,-0.00745,0.296173878,0.048203953
6677,0.023471339,3.72E-07,0.0522,0.299424411,0.044737111
6678,-0.105346185,3.40E-07,0.0721,0.270372724,-0.087594768
6679,-0.004252931,3.63E-07,-0.0173,0.441120253,0.03232246
6680,-0.032832716,1.98E-07,0.384,0.246113991,-0.031058084
6681,-0.040906981,2.14E-07,-0.251,0.165965519,-0.018998648
6682,0.056808161,5.37E-07,0.0853,0.036688939,0.054356852
6683,-0.067545527,4.66E-07,0.178,0.03264295,-0.074584069
6684,-0.054061402,4.69E-07,0.172,0.033963323,-0.06071485
6685,0.049337426,4.30E-07,-0.0542,0.103415939,0.058241716
6686,0.050233421,3.79E-07,-0.0571,0.060425607,0.055302107
6687,0.107472421,3.94E-07,0.466,0.032316917,0.087843391
6688,-0.031036906,8.99E-08,0.0227,0.285870717,-0.010810969
6689,-0.016023701,8.61E-08,0.0383,0.290987588,0.003969259
6690,-0.074665438,7.18E-08,0.068,0.310902673,-0.054255097
6691,-0.032205042,6.96E-08,-0.0249,0.317570436,-0.00726008
6692,-0.038191737,6.84E-08,0.151,0.307654783,-0.021617237
6693,-0.001107219,6.26E-08,0.153,0.280435452,0.012980603
6694,-0.008396853,3.53E-07,-0.0286,0.381133441,0.023378069
6695,-0.037440476,3.29E-07,0.0177,0.389205445,-0.007029155
6696,-0.064493703,3.46E-07,-0.119,0.427535334,-0.024835537
6697,-0.009202481,3.72E-07,0.0627,0.431768679,0.02317937
6698,0.007193168,3.52E-07,0.00979,0.390801744,0.038174032
6699,-0.016556536,3.18E-07,0.0853,0.341428321,0.006754783
6700,-0.064525062,3.29E-06,-0.0694,0.135183468,-0.04091415
6701,0.001752405,3.59E-06,-0.00679,0.146356551,0.024876646
6702,0.185999382,3.37E-06,-0.0514,0.017294893,0.198867656
6703,-0.0250026,2.78E-06,-0.027,0.010826024,-0.016054833
6704,0.121103211,2.81E-06,0.0755,0.005511477,0.125322486
6705,0.050195524,2.68E-06,0.279,0.000487592,0.04479296
6706,0.011771956,7.53E-08,0.036,0.255972063,0.028760589
6707,0.016698221,6.73E-08,0.265,0.23720057,0.022251729
6708,-0.002088393,5.80E-08,0.15,0.204274483,0.005454164
6709,0.002735446,5.09E-08,0.203,0.166814091,0.004717029
6710,-0.011754222,4.66E-08,0.239,0.163421992,-0.011620811
6711,-0.003627008,3.97E-08,0.405,0.144750055,-0.012229446
6712,0.039454782,3.58E-07,-0.0357,0.007617549,0.038915383
6713,0.00230009,3.54E-07,-0.0593,0.011219173,0.003066296
6714,-0.001336307,3.98E-07,-0.0942,0.009585367,0.000945952
6715,-0.011039514,4.05E-07,-0.172,0.010203676,-0.005356492
6716,0.042780711,4.21E-07,0.18,0.014149739,0.033862213
6717,0.03399257,3.16E-07,0.014,0.010595749,0.031428116
6718,-0.010349517,5.11E-07,0.0659,0.439310502,0.023106949
6719,-0.035841424,4.51E-07,0.0443,0.384920692,-0.006455547
6720,-0.064688833,4.31E-07,-0.041,0.388017295,-0.031476208
6721,-0.028208439,4.25E-07,0.101,0.389793722,-0.000917392
6722,0.104821557,3.75E-07,0.202,0.478438868,0.135356757
6723,-0.07601331,2.67E-07,-0.0319,0.329230985,-0.048971044
6724,-0.006397893,1.60E-07,0.204,0.099942018,-0.009871747
6725,0.03074206,1.61E-07,-0.0345,0.100004241,0.037444094
6726,0.105019477,1.53E-07,-0.183,0.090263811,0.117172449
6727,-0.205548493,1.55E-07,0.00498,0.111712371,-0.199529016
6728,-0.001731502,1.64E-07,0.164,0.122504007,-0.00151253
6729,0.048941785,1.47E-07,-0.0833,0.106889651,0.058272597
6730,-0.024007768,1.12E-06,-0.0662,0.314923142,0.006605949
6731,-0.028007425,1.08E-06,0.71,0.771486277,0.009266883
6732,-0.038138922,3.73E-07,0.00654,0.37739903,-0.008106319
6733,-0.014828163,3.53E-07,-0.0792,0.326296727,0.014313156
6734,0.006230138,3.36E-07,0.194,0.355896084,0.026243919
6735,-0.070605341,2.91E-07,-0.0254,0.310043713,-0.045421083
6736,0.062871803,2.66E-07,0.166,0.104836578,0.061864871
6737,-0.072162515,2.54E-07,-0.103,0.090224818,-0.063027346
6738,-0.146509699,2.79E-07,-0.0958,0.087063605,-0.137857664
6739,0.042067956,3.13E-07,-0.0515,0.090818808,0.049292083
6740,0.126696664,2.76E-07,0.442,0.095260943,0.113125568
6741,-0.11566313,2.36E-07,-0.0255,0.081269967,-0.110683194
6742,0.272046036,3.59E-06,-0.00876,0.000607224,0.282518143
6743,0.272046036,1.25E-06,0.71,0.000487592,0.242619652
6744,-0.264425446,5.54E-07,0.71,0.000487592,-0.296604655
6745,0.272046036,1.59E-06,-0.50682,0.000487592,0.295842899
6746,0.272046036,1.47E-06,0.0833,0.000487592,0.270196738
6747,0.272046036,4.43E-07,0.24,0.000487592,0.259466081
6748,-0.102409272,2.12E-07,0.0608,0.322385551,-0.080133019
6749,0.007572336,2.12E-07,0.188,0.394086953,0.030691387
6750,0.020490535,1.64E-07,0.617,0.424622519,0.027797211
6751,-0.064801964,9.89E-08,0.206,0.321987307,-0.049199306
6752,0.027697596,6.88E-08,0.215,0.332046235,0.043676768
6753,0.122793668,5.20E-08,-0.0768,0.247254932,0.143737441
6754,-0.042606179,8.21E-07,0.0145,0.280783702,-0.019589806
6755,-0.083371421,8.37E-07,-0.00656,0.276284288,-0.059785325
6756,-0.060701698,8.25E-07,-0.00426,0.274723008,-0.037397916
6757,-0.171384856,9.58E-07,-0.0831,0.293910201,-0.142519909
6758,-0.03395612,1.05E-06,-0.126,0.363464359,0.003189931
6759,-0.136439195,1.13E-06,-0.067,0.325602732,-0.104810684
6760,0.156562012,3.02E-07,0.0308,0.120663264,0.162844873
6761,-0.011384697,2.83E-07,0.0479,0.112301677,-0.006636536
6762,-0.20012817,2.79E-07,-0.0456,0.171918993,-0.186201759
6763,0.045259582,3.11E-07,-0.0796,0.216040982,0.064616349
6764,0.272046036,2.88E-07,0.0687,0.264846542,0.289256196
6765,0.036724138,2.07E-07,-0.0131,0.223977211,0.053529279
6766,0.01686399,4.54E-07,-0.166,0.305113079,0.048252813
6767,0.07717786,4.00E-07,0.392,0.520283194,0.10336938
6768,-0.071244382,1.77E-07,0.196,0.220819307,-0.063746535
6769,-0.241393922,1.93E-07,0.245,0.217989623,-0.236171653
6770,0.148677439,1.73E-07,-0.0588,0.153513309,0.161140702
6771,-0.024810869,2.32E-07,-0.272,0.174218099,-0.001217268
6772,-0.036375116,1.89E-06,-0.0845,0.106216893,-0.020183805
6773,-0.08008007,2.25E-06,-0.0205,0.21905284,-0.055333744
6774,-0.264425446,2.48E-06,-0.00857,0.359441397,-0.226985482
6775,-0.059305925,3.29E-06,0.0331,0.394628941,-0.017401157
6776,0.012180259,3.59E-06,-0.011,0.475872083,0.06427828
6777,0.272046036,3.59E-06,0.0657,0.439168035,0.317666803
6778,0.001524266,1.89E-08,-0.027,0.20798866,0.016782723
6779,0.017460009,1.74E-08,0.0491,0.229535034,0.031351268
6780,-0.06112652,1.61E-08,0.00687,0.190524491,-0.048849079
6781,-0.034136439,1.42E-08,0.0121,0.157015261,-0.025017627
6782,0.004625558,1.33E-08,0.127,0.157377071,0.00887386
6783,-0.05821405,1.29E-08,-0.0782,0.151306992,-0.045749343
6784,-0.002554394,2.71E-07,0.0499,0.114223199,0.002226649
6785,-0.008768352,2.81E-07,-0.0452,0.111669896,-0.00011657
6786,-0.006273877,2.86E-07,0.0168,0.216270761,0.008895326
6787,-0.024778055,2.75E-07,0.516,0.206754461,-0.031765599
6788,0.051763687,1.96E-07,0.12,0.142102821,0.055698783
6789,0.003739986,1.79E-07,-0.394,0.12650769,0.028154972
6790,0.001659384,9.39E-07,-0.165,0.002883295,0.008512471
6791,0.026023127,8.85E-07,0.197,0.006119531,0.017513944
6792,-0.064433103,7.90E-07,0.137,0.006441188,-0.07073271
6793,-0.100326717,6.78E-07,0.71,0.741345467,-0.067278791
6794,0.232840157,4.29E-07,-0.405,0.469061449,0.288648104
6795,-0.038493895,4.90E-07,-0.187,0.00550846,-0.032249006
6796,-0.081538786,2.45E-07,0.1,0.355799396,-0.057886793
6797,-0.063545699,2.62E-07,-0.0239,0.373082377,-0.033033224
6798,-0.189855157,2.75E-07,-0.207,0.198652139,-0.16672535
6799,0.167741498,3.72E-07,-0.211,0.131551757,0.18555872
6800,0.146344836,5.80E-07,0.387,0.186279148,0.144271169
6801,-0.167813878,4.17E-07,-0.24,0.184683936,-0.143940871
6802,-0.043835596,8.85E-08,0.0302,0.034521971,-0.045898926
6803,-0.044540148,8.84E-08,-0.50682,0.037434381,-0.023454646
6804,-0.03012982,8.07E-08,0.0281,0.032325744,-0.032326398
6805,-0.049633777,7.83E-08,0.0954,0.030295616,-0.054886231
6806,-0.038476289,7.29E-08,-0.0366,0.027865066,-0.038334949
6807,-0.044600213,6.49E-08,-0.029,0.023880731,-0.045162748
6808,-0.00756695,8.71E-07,-0.0113,0.248948271,0.01396562
6809,0.272046036,8.95E-07,0.063,0.25794843,0.291292842
6810,-0.264425446,8.85E-07,0.0248,0.006245751,-0.265582996
6811,0.272046036,8.60E-07,-0.00678,0.002699701,0.271826356
6812,0.095885281,5.85E-07,0.000266,0.018820589,0.09568699
6813,-0.002991154,5.51E-07,-0.00494,0.082860478,0.002492756
6814,-0.140990921,1.20E-08,0.331,0.452075837,-0.119692566
6815,-0.264016424,1.12E-08,0.0987,0.419045148,-0.235704241
6816,-0.090834316,9.62E-09,-0.0226,0.387330798,-0.060128346
6817,-0.017005009,9.14E-09,-0.0367,0.388130189,0.01437006
6818,-0.109816262,9.09E-09,0.0542,0.367689399,-0.084102872
6819,-0.115154393,5.98E-09,0.0692,0.310108003,-0.095124472
6820,-0.109899054,7.76E-07,-0.371,0.194446342,-0.07816685
6821,-0.037813396,9.44E-07,-0.123,0.214699348,-0.014221733
6822,-0.021402879,1.17E-06,-0.133,0.156547529,-0.001575104
6823,0.054473372,1.34E-06,0.00197,0.178427695,0.07114898
6824,0.009197313,1.33E-06,0.219,0.191777358,0.017732308
6825,0.065975788,1.28E-06,-0.221,0.170428562,0.091212289
6826,0.02870094,1.67E-06,0.0255,0.171215374,0.045041498
6827,0.061242249,1.70E-06,-0.0541,0.170010551,0.08097189
6828,0.027536584,1.80E-06,0.0362,0.180321502,0.044708172
6829,0.085438778,1.56E-06,0.103,0.164256282,0.097403768
6830,-0.119362062,1.44E-06,-0.00703,0.157012397,-0.103804935
6831,0.025822251,1.41E-06,-0.257,0.152453401,0.051534081
6832,0.002399449,6.50E-07,0.0308,0.211579041,0.01800084
6833,-0.019528774,6.60E-07,-0.037,0.143979469,-0.006905932
6834,-0.063628777,6.60E-07,-0.167,0.13049288,-0.046641075
6835,-0.045881783,7.66E-07,-0.136,0.135521339,-0.029359841
6836,0.02311244,7.81E-07,0.103,0.145571549,0.03038575
6837,0.035278544,7.17E-07,-0.0641,0.136291093,0.048611449
6838,0.010950918,3.75E-07,0.0846,0.253013418,0.026793378
6839,-0.020867562,3.02E-07,-0.0164,0.200363319,-0.005608821
6840,-0.031967037,2.95E-07,-0.0803,0.195299784,-0.014454733
6841,-0.003155979,3.21E-07,-0.175,0.2112096,0.019888535
6842,0.035199625,3.79E-07,0.132,0.244271382,0.048271827
6843,0.099259644,3.12E-07,-0.0167,0.197972191,0.114361239
6844,-0.092239527,3.97E-07,-0.201,0.03845495,-0.082882592
6845,0.045901031,5.41E-07,0.0161,0.049050241,0.047496538
6846,0.02195013,5.66E-07,-0.0552,0.047118331,0.026512604
6847,-0.106710381,4.58E-07,-0.0592,0.037059024,-0.103281263
6848,0.176606658,4.35E-07,-0.12,0.032889751,0.182172639
6849,-0.233263359,4.43E-07,0.0963,0.030660109,-0.237081373
6850,-0.040163667,3.55E-07,0.0311,0.370629453,-0.011842645
6851,0.008245181,3.54E-07,0.028,0.367668,0.036434128
6852,-0.029153925,3.08E-07,0.034,0.303088171,-0.007044307
6853,-0.023270667,2.88E-07,0.0664,0.268446473,-0.005648177
6854,0.020203493,2.67E-07,0.0474,0.251482122,0.037068832
6855,0.01852079,2.38E-07,0.143,0.239405003,0.030141545
6856,-0.023188119,3.51E-07,0.0437,0.295421053,-0.001991559
6857,-0.022702249,3.39E-07,0.0404,0.331803867,0.001764627
6858,-0.002440122,3.35E-07,0.00739,0.316183748,0.022055787
6859,-0.032327971,3.28E-07,-0.000797,0.331570914,-0.006166892
6860,-0.008047493,2.82E-07,0.0567,0.434935084,0.024512968
6861,-0.011492397,2.40E-07,-0.0358,0.393435398,0.021221187
6862,0.14416775,1.62E-07,0.166,0.002694724,0.133825642
6863,0.123357862,1.41E-07,0.0226,0.002319065,0.119013017
6864,0.154908906,1.24E-07,-0.107,0.002009084,0.155992756
6865,0.112590051,1.03E-07,0.0783,0.001720771,0.105667632
6866,0.101528243,8.96E-08,0.261,0.001477208,0.086742063
6867,0.240536577,7.31E-08,-0.133,0.001197421,0.242458135
6868,0.272046036,1.55E-07,-0.111,0.012185732,0.274313924
6869,-0.027415808,1.20E-07,0.188,0.011422702,-0.03810153
6870,-0.176334208,1.10E-07,0.0978,0.021805591,-0.182304384
6871,0.002009155,1.18E-07,-0.0319,0.037601892,0.00298019
6872,0.043293997,1.00E-07,0.0518,0.031803881,0.040118206
6873,0.001490972,8.09E-08,0.201,0.032392322,-0.008070118
6874,0.00386654,2.89E-08,0.085,0.092433355,0.004292262
6875,0.029674337,2.77E-08,-0.00433,0.108928241,0.035344928
6876,-0.038725368,2.58E-08,0.0519,0.136606579,-0.033040771
6877,-0.008234602,2.47E-08,-0.0475,0.177797231,0.005282624
6878,0.002099947,2.29E-08,-0.0107,0.121420396,0.009114862
6879,-0.017484633,2.46E-08,0.00473,0.144623246,-0.009093522
6880,0.143332045,4.20E-07,0.0339,0.01096833,0.140362553
6881,0.114422674,3.51E-07,0.129,0.008963187,0.106949849
6882,-0.130382385,2.94E-07,0.249,0.013098153,-0.142833876
6883,0.079712857,2.98E-07,-0.19,0.013445535,0.086024583
6884,0.039330974,3.02E-07,-0.199,0.013395403,0.04603438
6885,0.108285139,2.29E-07,0.000294,0.010026022,0.105909759
6886,0.062259979,1.12E-07,0.033,0.025979038,0.059423236
6887,0.001243219,1.01E-07,0.1,0.019205273,-0.005086799
6888,-0.088041816,1.06E-07,-0.0108,0.013389546,-0.09013378
6889,-0.112352725,1.17E-07,0.244,0.003930155,-0.126091342
6890,-0.022456852,1.14E-07,-0.118,0.003854198,-0.020781671
6891,0.073970874,1.20E-07,-0.0114,0.014786575,0.072080272
6892,0.139773898,1.41E-06,-0.0249,0.263763484,0.165296711
6893,0.158601076,1.14E-06,0.71,0.212498791,0.147252396
6894,-0.088198413,7.06E-07,-0.136,0.130752655,-0.072328605
6895,0.227848767,6.41E-07,0.212,0.118736182,0.2275772
6896,0.111830608,5.32E-07,0.351,0.098716019,0.103450051
6897,0.153096989,3.56E-07,-0.0309,0.123206768,0.162445286
6898,0.054938273,1.33E-07,0.0226,0.00730433,0.050996375
6899,-0.006917525,1.25E-07,0.07,0.00641569,-0.01298753
6900,0.07134648,1.21E-07,0.232,0.00616702,0.058331564
6901,0.021140086,1.16E-07,-0.109,0.005661086,0.022598972
6902,0.116307336,1.07E-07,0.14,0.006344892,0.107175289
6903,-0.007160943,9.03E-08,-0.00183,0.005042427,-0.010427499
6904,-0.02905548,4.03E-07,-0.0385,0.32943017,-0.001178657
6905,-0.000729652,4.24E-07,-0.0383,0.344591712,0.028545814
6906,0.028495024,4.44E-07,0.0963,0.386684201,0.055790102
6907,0.006315891,4.14E-07,0.169,0.360259315,0.02808554
6908,-0.009624321,3.59E-07,0.0178,0.315596739,0.014470478
6909,-0.005252487,3.33E-07,0.145,0.285135024,0.010653135
6910,-0.033666716,1.18E-07,-0.0741,0.086806748,-0.026598029
6911,0.071130764,1.17E-07,0.0351,0.075695841,0.072568882
