代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,Asset,NI,Price,BV,E,CAP,RD_Null,RD,delSales,ROA,BM,TA
1234,黑松,2019,M1200,12342019,0,0,0,0,0,401871,17882266,22642968,844560,27.05,44.49752781,2.101569907,1.306108179,0.124826126,0.124826126,2.74,-1.41,1.667823381,56.34387154
1234,黑松,2018,M1200,12342018,0,0,0,0,0,401871,17628091,22967481,694511,25.64,43.86504873,1.728193873,1.346260367,0.123203715,0.123203715,-2.07,0.49,1.876981118,57.15137693
1234,黑松,2017,M1200,12342017,0,0,0,0,0,401871,17562146,22855928,530858,23.64,43.70095379,1.320966181,3.878149954,0.125010264,0.125010264,3.74,2.52,1.8691597,56.87379283
1235,興泰,2022,M1200,12352022,0,0,0,0,0,133629,1697508,3605307,195624,72.53,12.70314079,1.463933727,0.022592401,2.99336E-05,2.99336E-05,53.39,-22.92,0.208967606,26.97997441
1235,興泰,2021,M1200,12352021,0,0,0,0,0,104398,3614794,4677445,81793,39.49,34.62512692,0.783472863,0.018975459,2.87362E-05,2.87362E-05,-47.71,12.24,1.165829189,44.80397134
1235,興泰,2020,M1200,12352020,0,0,0,0,0,104398,2997328,4167382,64211,21.66,28.71058833,0.615059675,0.012002146,0.001024924,0.001024924,27.2,-0.92,1.701872456,39.91821682
1235,興泰,2019,M1200,12352019,0,0,0,0,0,98955,2583303,4206027,49143,15.56,26.10583599,0.496619676,0.016401395,0.003415694,0.003415694,7.16,-38.43,1.997386074,42.50444141
1235,興泰,2018,M1200,12352018,0,0,0,0,0,87960,5083655,6830742,103299,15.4,57.79507731,1.174386085,0.022044111,0.003763074,0.003763074,-25.01,19.1,4.151945209,77.65736698
1235,興泰,2017,M1200,12352017,0,0,0,0,0,60662,4158465,5735515,127328,14.49,68.55139956,2.098974646,0.026227292,0.009412812,0.009412812,-34.78,35.22,4.903533588,94.54872902
1236,宏亞,2022,M1200,12362022,0,0,0,0,0,108343,2932606,4122836,-29486,25.62,27.06779395,-0.272154177,4.273990936,0.166092872,0.166092872,20.14,19.28,1.115277872,38.05355214
1236,宏亞,2021,M1200,12362021,0,0,0,0,0,108343,2128491,3456496,-27478,30.76,19.64585622,-0.253620446,2.130252993,0.138929142,0.138929142,7.2,25.01,0.577989297,31.90327017
1236,宏亞,2020,M1200,12362020,0,0,0,0,0,108343,1607981,2764972,-2260,16.44,14.84157721,-0.020859677,2.057410262,0.113362192,0.113362192,-12.19,1.05,0.998088582,25.52054124
1236,宏亞,2019,M1200,12362019,0,0,0,0,0,108343,1684512,2736135,13227,12.69,15.54795418,0.122084491,1.420193275,0.087749093,0.087749093,-5.47,-2.01,1.109775459,25.2543773
1236,宏亞,2018,M1200,12362018,0,0,0,0,0,108343,1834005,2792241,13217,13.46,16.92776645,0.121992191,1.402527159,0,0,4.98,-4.81,1.243774169,25.77223263
1236,宏亞,2017,M1200,12362017,0,0,0,0,0,108343,1758224,2933264,5409,16.74,16.22831194,0.049924776,1.381842851,0,0,-11.77,-7.07,0.944604886,27.07386725
1240,茂生農經,2022,M3300,12402022,0,0,0,0,0,38598,1317752,2214254,-13815,44.23,34.14042178,-0.357920099,1.475205969,0.125602363,0.125602363,12.37,3.85,0.808631497,57.36706565
1240,茂生農經,2021,M3300,12402021,0,0,0,0,0,36760,1380415,2132189,103540,39.2,37.55209467,2.816648531,2.428019587,0.156147987,0.156147987,31.74,12.54,0.834862042,58.00296518
1240,茂生農經,2020,M3300,12402020,0,0,0,0,0,35010,1261234,1894658,141820,44.07,36.0249643,4.050842616,4.766923736,0.534047415,0.534047415,25.2,10.97,0.82493621,54.11762354
1240,茂生農經,2019,M3300,12402019,0,0,0,0,0,33990,1025963,1707299,132303,43.22,30.18426008,3.892409532,2.981082671,0.420682554,0.420682554,22.19,5.67,0.758017581,50.22944984
1240,茂生農經,2018,M3300,12402018,0,0,0,0,0,33000,1167687,1615651,101362,33.07,35.38445455,3.071575758,0.510393939,0.185090909,0.185090909,5.28,1.75,1.366195156,48.95912121
6689,伊雲谷,2021,M2331,66892021,1,0.693147181,1,0,0,60000,1743235,4237674,212036,#N/A,29.05391667,3.533933333,0.5972,0.6958,0.6958,44.46,22.66,#N/A,70.6279
1256,鮮活果汁-KY,2022,M1200,12562022,0,0,0,0,1,33842,4100050,4673081,468455,302.68,121.1527097,13.84241475,16.20329768,1.794190651,1.794190651,-10.49,-3.08,0.455546944,138.0852491
1256,鮮活果汁-KY,2021,M1200,12562021,0,0,0,0,1,33842,4021185,4821556,717313,256.07,118.8223214,21.19593996,17.43304178,1.928343479,1.928343479,31.68,35.53,0.399188072,142.4725489
1256,鮮活果汁-KY,2020,M1200,12562020,0,0,0,0,1,33842,2670735,3557450,780385,402.2,78.91776491,23.05965959,12.11060221,3.258229419,3.258229419,-1.17,13.05,0.294326502,105.1193783
1256,鮮活果汁-KY,2019,M1200,12562019,0,0,0,0,1,33842,2058369,3146655,539021,185.08,60.82291236,15.9275752,17.03025826,3.369245316,3.369245316,9.3,20.66,0.311497042,92.98076355
1256,鮮活果汁-KY,2018,M1200,12562018,0,0,0,0,1,30766,1779307,2607916,440919,150.96,57.83355002,14.33137229,22.00123513,2.832672431,2.832672431,10.42,12.31,0.528643053,84.76617045
1256,鮮活果汁-KY,2017,M1200,12562017,0,0,0,0,1,30766,1525251,2322095,287270,134.5,49.57586297,9.337255412,12.76643048,1.342293441,1.342293441,8.88,34.13,0.453078623,75.47601248
1259,安心,2022,M2700,12592022,0,0,0,0,0,32390,2005546,5324339,157481,74.5,61.9186786,4.862025316,32.54303797,0,0,13.73,0.71,0.870377827,164.3821859
1259,安心,2021,M2700,12592021,0,0,0,0,0,32390,2091290,5286602,77237,65.73,64.56591541,2.38459401,27.45109602,0,0,-5.76,13.37,1.00915779,163.217104
1259,安心,2020,M2700,12592020,0,0,0,0,0,32390,1939491,4663025,147988,59.93,59.8793146,4.568941031,27.9430071,0,0,-2.6,2.03,0.956385795,143.9649583
1259,安心,2019,M2700,12592019,0,0,0,0,0,32390,1862870,4570443,139963,61.63,57.51373881,4.321179376,25.75560358,0,0,4.42,54.91,0.874600651,141.106607
1259,安心,2018,M2700,12592018,0,0,0,0,0,32390,1788856,2950308,134623,58.93,55.22865082,4.156313677,13.55455387,0,0,6.77,-0.12,1.041067876,91.08700216
1259,安心,2017,M2700,12592017,0,0,0,0,0,32390,1780933,2953839,149915,62.46,54.98403828,4.628434702,12.12293918,0,0,5.48,7.01,0.78571075,91.19601729
1264,德麥,2022,M1200,12642022,0,0,0,0,0,37064,3641232,4706617,734676,277.38,98.24174401,19.82182171,5.752185409,1.495818044,1.495818044,7.93,10.42,0.398271959,126.986213
1264,德麥,2021,M1200,12642021,0,0,0,0,0,37064,3373079,4262500,722642,245.71,91.00687999,19.49714008,5.169679473,1.374055687,1.374055687,13.09,5.99,0.338718475,115.0037773
1264,德麥,2020,M1200,12642020,0,0,0,0,0,33696,3160779,4021773,636036,242.87,93.80279558,18.87571225,4.96340812,1.346955128,1.346955128,7.34,14.11,0.477052309,119.3546118
1264,德麥,2019,M1200,12642019,0,0,0,0,0,33696,2896521,3524478,572594,174.11,85.96038105,16.99293685,6.042497626,1.419545347,1.419545347,2.99,7.49,0.505887365,104.5963319
1264,德麥,2018,M1200,12642018,0,0,0,0,0,33696,2742986,3278973,536485,161.06,81.40390551,15.92132597,1.812826448,1.268518519,1.268518519,7.69,6.16,0.57574019,97.31045228
1264,德麥,2017,M1200,12642017,0,0,0,0,0,33696,2578393,3088701,515017,144.98,76.51926045,15.28421771,3.75730057,1.163639601,1.163639601,-3.12,5.85,0.469385722,91.66372863
1268,漢來美食,2022,M2700,12682022,0,0,0,0,0,42724,1850455,6281228,131004,155.31,43.31183878,3.066285928,15.69611928,0.435656774,0.435656774,28.23,34.71,0.341333744,147.0187248
1268,漢來美食,2021,M2700,12682021,0,0,0,0,0,42724,1996555,4662620,83546,101.08,46.73146241,1.955481696,14.62796087,0.44551072,0.44551072,-15.3,2.99,0.437519543,109.1335081
1268,漢來美食,2020,M2700,12682020,0,0,0,0,0,37724,1731321,4527174,283023,115.73,45.89441735,7.502465274,12.73377691,0.477520942,0.477520942,-8.37,10.02,0.399603111,120.0077934
1268,漢來美食,2019,M2700,12682019,0,0,0,0,0,37653,1550122,4114909,288731,114.47,41.1686187,7.668207049,13.34605476,0.478846307,0.478846307,5.88,48.2,0.349389958,109.2850238
1268,漢來美食,2018,M2700,12682018,0,0,0,0,0,37371,1497165,2776619,235248,116.15,40.06221402,6.294934575,8.68224024,0.481121725,0.481121725,6.63,-13.59,0.405775489,74.29876107
1268,漢來美食,2017,M2700,12682017,0,0,0,0,0,37991,1907083,3213208,248800,94.4,50.1982838,6.548919481,7.88852623,0.424574241,0.424574241,5.6,23.32,0.481195205,84.57813693
1301,台塑,2022,M1300,13012022,0,0,0,0,0,6365741,357684863,511254407,35919340,85.7,56.18903801,5.642601545,3.501000905,0.29738219,0.29738219,-8.02,-5.96,0.678283897,80.3134163
1301,台塑,2021,M1300,13012021,0,0,0,0,0,6365741,403190274,543678922,71433319,95.65,63.3375241,11.22152456,4.006536867,0.269142116,0.269142116,47.24,13.44,0.69085432,85.40701263
1301,台塑,2020,M1300,13012020,0,0,0,0,0,6365741,332536140,479280423,20182869,88.66,52.23840241,3.17054511,2.528112595,0.167832307,0.167832307,-10.6,-3.58,0.629530036,75.29059429
1301,台塑,2019,M1300,13012019,0,0,0,0,0,6365741,349153320,497087959,37265946,71.62,54.84881022,5.854141097,3.802114004,0.195798415,0.195798415,-9.78,-0.88,0.672249175,78.0879962
1301,台塑,2018,M1300,13012018,0,0,0,0,0,6365741,355568001,501513267,50125825,88.89,55.85649825,7.874311097,3.551741738,0.178796781,0.178796781,11.45,5.34,0.712364472,78.78317183
1301,台塑,2017,M1300,13012017,0,0,0,0,0,6365741,345010166,476071036,49958153,82.89,54.19795842,7.847971352,2.295880244,0.152126045,0.152126045,14.73,4.48,0.745296458,74.78642879
1303,南亞,2022,M1300,13032022,0,0,0,0,0,7930822,394101430,665316156,37659764,72.5,49.69238119,4.748532245,6.399384704,0,0,-13.72,-0.51,0.72862729,83.88993676
1303,南亞,2021,M1300,13032021,1,0.693147181,1,0,0,7930822,428740770,668695386,85115251,72.31,54.06006717,10.73221048,5.969328652,0,0,50.6,14.36,0.726613806,84.316025
1303,南亞,2020,M1300,13032020,0,0,0,0,0,7930822,356586478,584712347,27075070,70.46,44.96210834,3.413904637,5.719153576,0,0,-4.52,5.41,0.738415312,73.72657551
1303,南亞,2019,M1300,13032019,0,0,0,0,0,7930822,355570700,554678679,22874076,52.91,44.83402855,2.884199898,5.641589485,0,0,-14.04,-2.73,0.751870343,69.93962026
1303,南亞,2018,M1300,13032018,0,0,0,0,0,7930822,386904992,570249344,52566367,60.27,48.78497992,6.628110806,4.682942827,0,0,8.79,4.81,0.842718603,71.90293062
1303,南亞,2017,M1300,13032017,0,0,0,0,0,7930822,367219759,544071389,53939540,62.97,46.3028623,6.801254649,3.234265881,0,0,11.2,1.28,0.823161996,68.60214351
1304,台聚,2022,M1300,13042022,0,0,0,0,0,1188764,50924885,77741569,55390,22.39,42.83851547,0.046594614,4.307777658,0.367602821,0.367602821,-7.41,-8.35,1.999930694,65.3969745
1304,台聚,2020,M1300,13042020,1,0.693147181,1,0,0,1188764,48723643,77324516,5344689,31.82,40.98680899,4.496005094,3.878098597,0.305326373,0.305326373,-9.8,8.26,2.114902425,65.04614541
1304,台聚,2021,M1300,13042021,0,0,0,0,0,1188764,55644961,84825213,9807075,21.87,46.80908995,8.249808204,4.958476199,0.361577235,0.361577235,42.94,9.7,1.679551128,71.35580569
1304,台聚,2019,M1300,13042019,0,0,0,0,0,1188764,39176947,71425786,2270814,10.13,32.95603417,1.910231131,3.499009896,0.350013123,0.350013123,-8.6,3.53,2.888346553,60.08407556
1304,台聚,2018,M1300,13042018,0,0,0,0,0,1188764,36454709,68991038,1488759,9.48,30.66606072,1.252358752,3.410295904,0.354654078,0.354654078,4.75,7.14,3.207746937,58.03594153
1304,台聚,2017,M1300,13042017,0,0,0,0,0,1165454,34808419,64393851,2703828,10.9,29.86683215,2.319978309,4.45562416,0.333706864,0.333706864,9.48,3.87,2.36475314,55.2521601
1305,華夏,2022,M1300,13052022,0,0,0,0,0,581050,10041228,16683779,-399256,23.08,17.28117718,-0.687128474,3.707563893,0.124737974,0.124737974,-12.78,-1.72,0.663639677,28.71315549
1305,華夏,2021,M1300,13052021,0,0,0,0,0,581050,11835269,16975315,2681983,27.48,20.36876172,4.615752517,4.066679287,0.132816453,0.132816453,47.25,22.18,0.653682982,29.21489545
1305,華夏,2020,M1300,13052020,0,0,0,0,0,553381,10303758,13893625,1766618,30.88,18.61964542,3.192408124,3.229462161,0.12428327,0.12428327,-9.16,12.67,0.896468243,25.10679803
1305,華夏,2019,M1300,13052019,0,0,0,0,0,527030,8712566,12331233,646248,14.33,16.53144223,1.226207237,2.96080299,0.113782897,0.113782897,-0.49,-6.75,1.050949919,23.39759217
1305,華夏,2018,M1300,13052018,0,0,0,0,0,506760,8811104,13224095,1330450,16.3,17.38713395,2.625404531,2.482307207,0.105154314,0.105154314,3.34,4.35,1.159142263,26.09538046
1305,華夏,2017,M1300,13052017,0,0,0,0,0,492000,8200848,12673221,1367356,19.06,16.66839024,2.779178862,2.952579268,0.098408537,0.098408537,3.85,-4.78,0.817879796,25.75857927
1307,三芳,2022,M1300,13072022,0,0,0,0,0,397818,8482298,15400050,562999,25.2,21.32205682,1.415217512,3.213901835,0.757570045,0.757570045,28.38,4.48,1.073077847,38.71129511
1307,三芳,2021,M1300,13072021,0,0,0,0,0,397818,7651060,14740117,119168,18.94,19.23256363,0.299554067,2.553800984,0.740275704,0.740275704,-0.68,-3.92,0.976272266,37.05241342
1307,三芳,2020,M1300,13072020,0,0,0,0,0,397818,7873126,15340889,250216,21.74,19.79077367,0.628971037,3.234054266,0.777654606,0.777654606,-17.81,1.35,0.946474111,38.56258138
1307,三芳,2019,M1300,13072019,0,0,0,0,0,397818,8264085,15136071,425285,19.12,20.77353212,1.069044136,3.894806168,1.126530222,1.126530222,8.21,4.23,0.987804666,38.04772786
1307,三芳,2018,M1300,13072018,0,0,0,0,0,397818,8216613,14522208,346007,21.43,20.65420117,0.869762052,3.836040601,1.038361763,1.038361763,-3.68,0.85,0.99634352,36.50465288
1307,三芳,2017,M1300,13072017,0,0,0,0,0,397818,8380965,14400134,909702,24.69,21.06733481,2.286729107,3.825244207,1.086881438,1.086881438,-10.78,-5.41,0.756185743,36.19779397
1308,亞聚,2022,M1300,13082022,0,0,0,0,0,593744,14216958,16390069,1497351,25.3,23.94459228,2.5218798,0.94938391,0.010893584,0.010893584,2.61,-13.64,0.889141934,27.60460569
1308,亞聚,2021,M1300,13082021,0,0,0,0,0,593744,15462049,18978546,2974177,24.15,26.04160884,5.00919083,1.205970923,0.010364736,0.010364736,67.72,12.41,0.829879186,31.96418995
1308,亞聚,2020,M1300,13082020,0,0,0,0,0,582102,12109545,16883503,967715,28.42,20.80313244,1.662449193,1.029764543,0.009316237,0.009316237,-16.02,-0.23,1.191473794,29.00437209
1308,亞聚,2019,M1300,13082019,0,0,0,0,0,554383,10229820,16923091,768447,14.35,18.4526221,1.386130166,0.672141823,0.009246315,0.009246315,6.53,8.5,1.558498489,30.52599196
1308,亞聚,2018,M1300,13082018,0,0,0,0,0,554383,9604436,15597743,284368,10.09,17.32455,0.512945022,0.81369739,0.009076757,0.009076757,-0.46,4.85,1.802762747,28.13531981
1308,亞聚,2017,M1300,13082017,0,0,0,0,0,518115,9816470,14876001,582069,11.89,18.94650801,1.123435917,0.79553574,0.012016637,0.012016637,8.67,1.4,1.448509787,28.71177441
1309,台達化,2022,M1300,13092022,0,0,0,0,0,397587,7206214,9240876,428234,19.69,18.1248733,1.0770825,0.877277175,0.038512326,0.038512326,-12.94,-14,0.830273628,23.24239978
1309,台達化,2021,M1300,13092021,0,0,0,0,0,378654,7661813,10744659,1849407,23.96,20.23433794,4.884160738,0.866099394,0.048978751,0.048978751,34.02,16.21,0.67968888,28.37592895
1309,台達化,2020,M1300,13092020,0,0,0,0,0,344231,6355806,9245870,1917314,32.63,18.46378159,5.569846992,0.989809169,0.059619848,0.059619848,-12.3,15.5,0.633405886,26.85949261
1309,台達化,2019,M1300,13092019,0,0,0,0,0,334205,4299763,8004741,355713,10.34,12.86564534,1.06435571,0.900567017,0.074948011,0.074948011,-18.5,-8.28,1.582490201,23.95158959
1309,台達化,2018,M1300,13092018,0,0,0,0,0,327652,3991957,8727546,184174,7.3,12.18352703,0.562102475,1.082019948,0.070431433,0.070431433,9.4,-0.95,1.783825335,26.63663277
1309,台達化,2017,M1300,13092017,0,0,0,0,0,327652,3905550,8811435,524582,10.83,11.91981126,1.601034024,1.04751993,0.064980528,0.064980528,20.72,3.95,1.143935822,26.89266356
1310,台苯,2022,M1300,13102022,0,0,0,0,0,527870,6722246,8912648,-412899,16.34,12.73466194,-0.782198269,0.678324209,0.004408282,0.004408282,9.73,-4.16,0.95533848,16.88417224
1310,台苯,2021,M1300,13102021,0,0,0,0,0,527870,7371126,9299190,103102,14.02,13.96390399,0.195317029,0.828378199,0.004377972,0.004377972,44.38,3.18,0.821406117,17.61643965
1310,台苯,2020,M1300,13102020,0,0,0,0,0,527870,7463726,9012370,193487,20.58,14.13932597,0.366542899,1.0136473,0.012152613,0.012152613,-33.6,-3.14,0.787267593,17.07308618
1310,台苯,2019,M1300,13102019,0,0,0,0,0,527870,7229260,9304342,1057007,14.69,13.69515222,2.002400212,1.068638112,0.039441529,0.039441529,-20.56,-11.47,0.731188052,17.62619963
1310,台苯,2018,M1300,13102018,0,0,0,0,0,527870,7717414,10510046,1231618,20.2,14.61991399,2.333184307,0.911120162,0.068937428,0.068937428,4.28,-3.8,0.789838681,19.91029231
1310,台苯,2017,M1300,13102017,0,0,0,0,0,527870,7572262,10924691,1094385,17.65,14.3449372,2.073209313,0.854323981,0.056315002,0.056315002,4.81,-7.32,0.824895756,20.69579821
1312,國喬,2022,M1300,13122022,0,0,0,0,0,906620,36107841,60371545,-456334,18.44,39.82687455,-0.503335466,14.15251925,0.037651938,0.037651938,-19.38,23.43,2.22870031,66.58969028
1312,國喬,2021,M1300,13122021,0,0,0,0,0,906620,39230540,48912979,6078852,19.43,43.27120514,6.704961285,7.532750215,0.042688227,0.042688227,36.03,34.66,1.76113981,53.95091549
1312,國喬,2020,M1300,13122020,0,0,0,0,0,906620,31120337,36322368,4334953,25.55,34.32566787,4.781444266,1.281053804,0.03289912,0.03289912,-19.02,15.36,1.694258039,40.06349739
1312,國喬,2019,M1300,13122019,0,0,0,0,0,906620,27232077,31486407,2182665,12.37,30.03692506,2.407475017,1.370736361,0.036363636,0.036363636,-17.27,5.45,1.892685889,34.72944232
1312,國喬,2018,M1300,13122018,0,0,0,0,0,906620,25620974,29859901,3161577,17.49,28.25988176,3.487212945,1.535762502,0.042945225,0.042945225,5.95,6.64,1.516088077,32.93540954
1312,國喬,2017,M1300,13122017,0,0,0,0,0,906620,23484064,27999915,3476302,24.16,25.90287441,3.834353974,1.466087225,0.046603869,0.046603869,17.23,11.98,0.998953892,30.8838488
1313,聯成,2019,M1300,13132019,1,0.693147181,1,0,0,1332348,20571716,45156997,-130181,8.94,15.44019731,-0.097707956,2.3474295,0,0,2.38,-1.34,1.595061705,33.89279453
1313,聯成,2020,M1300,13132020,1,0.693147181,1,0,0,1332348,24954701,44200637,2138729,25.48,18.72986712,1.605233017,1.972029079,0,0,-17.3,-2.12,1.091484098,33.17499407
1313,聯成,2022,M1300,13132022,1,0.693147181,1,0,0,1355267,26106202,50562422,-1230513,14.85,19.26277405,-0.907948766,2.763994106,0,0,-11.13,-5.97,1.436448475,37.30808911
1313,聯成,2021,M1300,13132021,0,0,0,0,0,1347858,29896737,53771844,2165120,15.48,22.18092485,1.606341321,2.788830129,0,0,57.99,21.65,1.095895496,39.8942945
1313,聯成,2018,M1300,13132018,0,0,0,0,0,1293922,19774063,45769849,743351,9.47,15.28226817,0.574494444,3.118490141,0,0,21.06,1.69,1.585297528,35.37295834
1313,聯成,2017,M1300,13132017,0,0,0,0,0,1199557,21263906,45009979,1950106,15.02,17.72646569,1.625688483,3.790491823,0,0,19.36,23.66,1.287325032,37.52216777
1314,中石化,2022,M1300,13142022,0,0,0,0,0,3784850,79518249,141122929,-3869118,9.8,21.00961703,-1.022264555,1.189216481,0.108840773,0.108840773,-28.82,4.35,2.126479456,37.28626736
1314,中石化,2021,M1300,13142021,0,0,0,0,0,3784850,80314522,135241310,586969,9.6,21.22000132,0.155083821,1.371984623,0.122055828,0.122055828,99.98,28.91,1.680126787,35.73227737
1314,中石化,2020,M1300,13142020,0,0,0,0,0,3284850,70868031,104909990,-1077503,13.14,21.57420613,-0.32802198,1.473316894,0.134642069,0.134642069,-40.65,8.75,1.966655071,31.93752835
1314,中石化,2019,M1300,13142019,0,0,0,0,0,2834850,67193864,96468490,394053,7.53,23.70279345,0.139003122,2.375669965,0.141684745,0.141684745,-23.06,7.54,2.660246178,34.02948657
1314,中石化,2018,M1300,13142018,0,0,0,0,0,2699857,67190754,89704954,3919461,9.59,24.88678252,1.45172911,2.004242447,0.124242136,0.124242136,15.5,9.89,2.743856948,33.22581677
1314,中石化,2017,M1300,13142017,0,0,0,0,0,2699857,62548459,81628960,4122520,10.77,23.16732294,1.526940131,1.383355489,0.087540933,0.087540933,31.36,6.77,1.82276341,30.23454946
1315,達新,2022,M1300,13152022,0,0,0,0,0,99099,10638744,11534541,714493,68.37,107.3547059,7.209891119,2.405463224,0,0,12.21,-9.57,1.660038749,116.394121
1315,達新,2021,M1300,13152021,0,0,0,0,0,99099,11570282,12754724,5951,65.23,116.7547806,0.06005106,4.633356542,0,0,6.51,-2.39,1.576489071,128.7068891
1315,達新,2020,M1300,13152020,0,0,0,0,0,138600,12204094,13066420,-326387,81.37,88.05262626,-2.35488456,0.997748918,0,0,-8.48,31.65,1.152521286,94.27431457
1315,達新,2019,M1300,13152019,0,0,0,0,0,198000,8393227,9925313,218548,70.01,42.39003535,1.103777778,0.663393939,0,0,-4.04,0.53,0.705677299,50.12784343
1315,達新,2018,M1300,13152018,0,0,0,0,0,198000,7723012,9872838,228644,38.44,39.00511111,1.154767677,0.589611111,0,0,-4.2,3.51,1.206094963,49.86281818
1315,達新,2017,M1300,13152017,0,0,0,0,0,198000,7334715,9538157,78267,31.33,37.04401515,0.395287879,0.457540404,0,0,-8.08,-0.3,1.235624255,48.1725101
1316,上曜,2022,M2500,13162022,0,0,0,0,0,219042,5322044,11806141,131394,11.15,24.29691109,0.599857562,0.77439943,0.070433981,0.070433981,125.11,11.39,2.243482096,53.89898284
1316,上曜,2021,M2500,13162021,0,0,0,0,0,232546,5398088,10599150,-206779,14.95,23.21299012,-0.889196116,0.186238422,0.07548184,0.07548184,-16.23,49.38,1.100663353,45.57872421
1316,上曜,2020,M2500,13162020,0,0,0,0,0,184678,2609608,7095303,-104577,12.67,14.13058404,-0.566266691,0.122321013,0.09580459,0.09580459,71.08,0.53,1.160146473,38.41986051
1316,上曜,2019,M2500,13162019,0,0,0,0,0,184678,2501178,7057814,-93701,12.13,13.54345401,-0.507374999,0.169565406,0.108702715,0.108702715,-52.52,21.57,0.943137466,38.21686395
1316,上曜,2018,M1721,13162018,0,0,0,0,0,179082,2973824,5805332,239069,13.12,16.60593471,1.334969455,0.288845333,0.085150936,0.085150936,-29.52,26.25,1.580012817,32.41717202
1316,上曜,2017,M1721,13162017,0,0,0,0,0,127810,2698991,4598344,298329,16.07,21.11721305,2.334160081,0.577951647,0.135294578,0.135294578,275.85,9.73,1.183037146,35.9779673
1319,東陽,2022,M2200,13192022,0,0,0,0,0,591477,24265487,33540172,1784311,52.7,41.02524189,3.016703946,8.57996338,0.850418529,0.850418529,15.79,-2.65,0.996000046,56.70579245
1319,東陽,2021,M2200,13192021,0,0,0,0,0,591477,22267853,34453458,634340,47.16,37.64787642,1.072467738,8.491077421,0.861600705,0.861600705,6.1,-3.09,1.213273491,58.24986939
