KEY,Code,Industry,YEAR,RPA,TMP,POST,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,OCF,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,BIG4
64652018,6465,M2327,2018,0,0,0,702938,590902,330995,371943,456830,154770,293068,218310,215517,197836,244646,271717,119563,114444,45068,31278,28499,-2798,-76066,925,124.68,95.99,1600209,119563,53204,49819,0.4057,1
64652019,6465,M2327,2019,0,0,0,661493,702938,321254,340239,413982,149342,271743,216296,168479,262633,197836,244646,157498,127511,46886,38121,20947,3061,-11432,1213,105.87,124.68,1806975,157498,57246,53204,0.4219,1
64652020,6465,M2327,2020,0,0,0,542007,661493,289097,252910,295111,49085,251669,212365,186698,240902,262633,197836,171488,128022,50166,28264,-73814,-89107,36503,-94121,89.32,105.87,1203551,171488,31442,57246,0.4108,1
64652021,6465,M2327,2021,0,0,0,659484,542007,319694,339790,419911,317586,242913,213977,204970,208907,240902,262633,136141,119717,49460,27647,-20272,-42603,-63608,-47938,150.93,89.32,919128,136141,111954,31442,0.3949,1
64652022,6465,M2327,2022,0,0,0,546448,659484,297245,249203,305758,110988,256557,213947,54520,190759,208907,240902,143039,126071,42566,36169,-129303,-88502,-147484,-90857,310.12,150.93,542321,143039,154808,111954,0.2704,1
64692017,6469,M1722,2017,0,0,0,1537115,1279907,730462,806653,1194396,723089,70000,281558,274672,3623734,2802016,2159857,2703732,811715,0,651902,230159,124060,156851,102358,23.08,30.61,2598685,2703732,512048,421714,0.6191,1
64692018,6469,M1722,2018,0,0,0,2305788,1537115,1230135,1075653,1836087,926252,286569,385621,633661,4900729,3623734,2802016,3694983,1081214,0,876875,250421,138274,131331,105979,17.75,23.08,2182095,3694983,716655,512048,0.6062,1
64692019,6469,M1722,2019,0,0,0,4678080,2305788,3455603,1222477,1983207,1548137,183701,569754,308123,6601612,4900729,3623734,5005992,1453249,0,1222010,233569,198037,224888,133995,23.47,17.75,3531646,5005992,1160265,716655,0.6149,1
64692020,6469,M1722,2020,0,0,0,6009422,4678080,4489877,1519545,2746418,2163859,410583,669788,835802,8641394,6601612,4900729,6456664,1959416,0,1667927,307310,276280,728128,192667,27.56,23.47,5854065,6456664,1462245,1160265,0.5507,1
64692021,6469,M1722,2021,0,0,0,7389864,6009422,5437368,1952496,3738856,2813666,370000,749832,1308469,11280942,8641394,6601612,8337939,2450691,0,2100411,498415,544800,1077660,407761,21.68,27.56,15874620,8337939,1839468,1462245,0.5072,1
64692022,6469,M1722,2022,0,0,0,10118469,7389864,7493733,2624736,5745162,3279158,1167392,830729,2458409,14564645,11280942,8641394,10553517,3149255,0,2719124,835164,928180,1226695,700503,19.05,21.68,26550380,10553517,2632098,1839468,0.4857,1
64702017,6470,M2327,2017,0,0,0,1142692,1345240,548815,593877,1069001,485290,198729,58995,540547,1594120,1872897,1870549,1259646,200004,123879,30451,189179,87075,226891,70203,55.98,55.8,1172080,1259646,76733,120964,0.4421,1
64702018,6470,M2327,2018,0,0,0,1212551,1142692,575818,636733,1135734,543127,162627,59126,387948,1693266,1594120,1872897,1356093,226243,146266,32758,231815,136578,-75049,107722,59.27,55.98,1505559,1356093,78861,76733,0.4862,1
64702019,6470,M2327,2019,0,0,0,1482291,1212551,817423,664868,1389672,764098,227914,55260,561483,2066399,1693266,1594120,1660500,250506,152644,45670,260505,152717,263053,110484,65,59.27,1610180,1660500,84280,78861,0.4199,1
64702020,6470,M2327,2020,0,0,0,1713620,1482291,974389,739231,1643451,919632,293970,46074,596345,2197057,2066399,1693266,1721614,230684,148470,25769,335734,203588,383881,156983,49.12,65,1840672,1721614,121353,84280,0.3688,1
64702021,6470,M2327,2021,0,0,0,1511476,1713620,778998,732478,1418404,732257,179555,51362,665639,1724339,2197057,2066399,1363533,223620,139004,25489,332752,119002,197964,111748,46.34,49.12,1469595,1363533,259951,121353,0.3817,1
64702022,6470,M2327,2022,0,0,0,1564108,1511476,708977,855131,1475218,700371,35614,39877,637125,2577809,1724339,2197057,2130831,248847,154732,22966,448105,259802,143542,201321,41.68,46.34,1732782,2130831,276824,259951,0.3529,1
64722017,6472,M1722,2017,0,0,0,906152,744676,273949,632203,485366,92146,198944,413895,237225,357823,283256,237652,231824,107408,20127,44208,33552,21079,19727,15345,164.99,143.61,952632,231824,63972,49726,0.8208,1
64722018,6472,M1722,2018,0,0,0,2231986,906152,911106,1320880,1016890,377858,556425,1149952,497602,1372428,357823,283256,926977,258061,38320,69021,462655,500997,167200,444651,77.34,164.99,3299744,926977,184361,63972,0.7054,1
64722019,6472,M1722,2019,0,0,0,3382624,2231986,1728873,1653751,1246259,557046,1119149,1738321,452679,1529216,1372428,357823,886182,298188,39645,99417,590722,339887,231770,305031,137.03,77.34,5618348,886182,284129,184361,0.6592,1
64722020,6472,M1722,2020,0,0,0,7004179,3382624,4539415,2464764,2626542,2286061,2537265,3818782,669985,1799570,1529216,1372428,1095686,477807,36652,141242,961012,617372,177790,578426,270.28,137.03,10633598,1095686,1085999,284129,0.5466,1
64722021,6472,M1722,2021,0,0,0,7372334,7004179,4219793,3152541,2792337,1841122,1895660,3749981,910749,4899885,1799570,1529216,3228107,625787,41267,178361,1465693,1077584,1236635,749736,138.15,270.28,12599952,3228107,913629,1085999,0.5095,1
64722022,6472,M1722,2022,0,0,0,22761215,7372334,17620759,5140456,12240806,10495523,6923529,6645112,3281319,10494470,4899885,1799570,7581695,990599,129078,260115,2549019,1948728,2010074,1401525,172.39,138.15,31381795,7581695,1946818,913629,0.559,1
64772017,6477,M2326,2017,0,0,0,4146774,3845381,2775558,1371216,1059898,1589845,2122422,477375,271919,1272930,897574,1304521,1046648,75392,6715,8589,127821,135425,100018,74797,90.87,132.13,1921225,1046648,270082,140718,0.4258,1
64772018,6477,M2326,2018,0,0,0,4082415,4146774,2320825,1761590,1086357,776207,1856290,457905,277520,1795198,1272930,897574,1395088,88944,12634,10814,314115,310255,232891,225953,88.02,90.87,1898566,1395088,282126,270082,0.4524,1
64772019,6477,M2326,2019,0,0,0,4472709,4082415,2587411,1885298,1331718,692933,1978740,259748,381072,1565568,1795198,1272930,1203556,90784,15003,15400,447253,282580,83819,208704,155.65,88.02,2257498,1203556,455734,282126,0.3615,1
64772020,6477,M2326,2020,0,0,0,5310690,4472709,2914715,2395975,1572777,1021109,2091316,602341,564888,2085142,1565568,1795198,1636461,118691,22155,21903,616245,354828,356589,263449,141.03,155.65,7532175,1636461,399043,455734,0.352,1
64772021,6477,M2326,2021,0,0,0,6565308,5310690,3800408,2764900,2030867,1522616,2891563,1538344,637750,1542843,2085142,1565568,1262382,99061,15243,8905,622645,193423,-43114,132065,203.63,141.03,5669582,1262382,502397,399043,0.3553,1
64772022,6477,M2326,2022,0,0,0,8240171,6565308,4933032,3307139,2822083,1653670,3931252,2579396,1151546,3268549,1542843,2085142,2793654,113731,15189,17660,810639,347284,145819,228366,117.87,203.63,5503070,2793654,566235,502397,0.3377,1
64852017,6485,M2324,2017,0,0,0,1063489,1191566,234800,828689,881741,232685,74640,94660,300368,715375,1055140,1104986,416037,379504,250946,52064,75849,-75811,-156274,-81064,305.61,198.07,1321008,416037,326987,340640,0.1832,1
64852018,6485,M2324,2018,0,0,0,1326209,1063489,421827,904382,1160059,418128,112160,91024,370957,1127799,715375,1055140,652489,408261,260463,70070,150962,75018,52918,69003,213.35,305.61,1468167,652489,458678,326987,0.1261,1
64852019,6485,M2324,2019,0,0,0,1352086,1326209,389759,962327,1203315,385562,149900,88138,508550,1073764,1127799,715375,533580,450021,277555,76863,160772,79086,143367,55925,254.9,213.35,1305546,533580,400665,458678,0.1654,1
64852020,6485,M2324,2020,0,0,0,1257606,1352086,275865,981741,1119078,272002,126450,88568,524603,939612,1073764,1127799,480472,438981,288130,68445,173449,39577,94457,29167,285.62,254.9,1374467,480472,324643,400665,0.1331,1
64852021,6485,M2324,2021,0,0,0,2200977,1257606,467823,1733154,2059959,464781,0,85821,1400541,1950755,939612,1073764,770667,557698,366585,91498,650025,625501,783026,498759,146.58,285.62,6541472,770667,283220,324643,0.1444,1
64852022,6485,M2324,2022,0,0,0,2417198,2200977,423345,1993853,2132823,418382,0,212834,1356582,1921551,1950755,939612,781323,617608,405286,88060,856692,547232,285184,426640,166.13,146.58,2886070,781323,538480,283220,0.108,1
64862017,6486,M2327,2017,0,0,0,1880831,1992196,836202,1044629,1507306,781061,0,254784,721933,1795556,1906879,2157242,1111131,482305,0,355994,270789,202192,324050,166665,30.97,58.87,1997285,1111131,207925,407566,0.8464,0
64862018,6486,M2327,2018,0,0,0,2263045,1880831,1260797,1002248,1874002,1199007,0,251080,492015,1727270,1795556,1906879,1017623,488356,0,352320,321100,238438,19419,198234,45.03,30.97,1684646,1017623,355385,207925,0.5945,0
64862019,6486,M2327,2019,0,0,0,2696651,2263045,1607776,1088875,2290966,986199,571047,250712,1397533,1960244,1727270,1795556,1153798,527871,0,357006,384312,293369,480609,240544,47.58,45.03,2940742,1153798,149057,355385,0.5165,0
64862020,6486,M2327,2020,0,0,0,2966479,2696651,1810758,1155721,2346144,1762213,526507,489104,1185223,1859423,1960244,1727270,1055251,531613,0,372563,396890,300049,213511,234242,82.14,47.58,3515224,1055251,540083,149057,0.5226,0
64862021,6486,M2327,2021,0,0,0,2876390,2966479,1619525,1256865,2261640,1544563,461471,489531,912367,1865334,1859423,1960244,1017299,548975,0,385209,444414,332011,-16420,260654,187.37,82.14,2945380,1017299,633084,540083,0.5179,0
64862022,6486,M2327,2022,0,0,0,2632421,2876390,1316600,1315821,1736533,1246980,150000,761463,328208,2048203,1865334,1859423,1197358,571182,0,397011,426888,279731,180902,215007,205.04,187.37,2499711,1197358,647333,633084,0.5657,0
64882017,6488,M2324,2017,0,0,0,70232337,60560237,36177931,34054406,35110873,22251273,14440308,28202304,18794362,46212601,18426950,15310462,34404835,4394224,1445060,1067714,6857529,7272884,16276374,5278207,89.15,172.45,173806875,34404835,7346671,7306767,0.9149,1
64882018,6488,M2324,2018,0,0,0,89822121,70232337,46666008,43156113,53200515,24422441,5500392,30887035,35214323,59063510,46212601,18426950,36764666,4720793,1650559,1259718,15932425,18361380,36178722,13633771,78.87,89.15,122648625,36764666,7039817,7346671,0.9236,1
64882019,6488,M2324,2019,0,0,0,96585753,89822121,51512503,45073250,51492745,26910651,9886000,34697367,32821512,58094331,59063510,46212601,35247610,4949500,1710801,1193223,18785920,18625579,17388898,13635656,81.38,78.87,167248125,35247610,6848823,7039817,0.947,1
64882020,6488,M2324,2020,0,0,0,94851617,96585753,50696717,44154900,49586369,29331386,9871000,37111052,22439481,55358788,58094331,59063510,34790674,5281265,1624308,1233877,18622398,16688623,14563559,13103631,86.5,81.38,309573000,34790674,7207731,6848823,0.8871,1
64882021,6488,M2324,2021,0,0,0,150644976,94851617,105013473,45631503,88664515,31058295,51388740,33943256,65894422,61130592,55358788,58094331,37844704,5592496,2069507,1440578,22796950,16753194,29301561,11870037,81.44,86.5,388278000,37844704,7295021,7207731,0.8925,1
64882022,6488,M2324,2022,0,0,0,169495978,150644976,115171973,54324005,109597731,35793648,49323945,39487086,83458027,70286871,61130592,55358788,39945282,5358576,2089325,1651407,32698945,20588745,37566380,15367386,83.47,81.44,186063818,39945282,8535236,7295021,0.9373,1
64912017,6491,M1722,2017,0,0,0,2909488,1927417,1442056,1467432,1227355,1394621,197839,1473095,585268,2182174,1659336,1307616,1132581,692829,230397,325296,631923,369474,1045584,302908,91.09,127.53,9480000,1132581,330371,298293,0.5924,1
64912018,6491,M1722,2018,0,0,0,4147404,2909488,2139562,2007842,1560422,1645351,759501,2059794,429999,3132671,2182174,1659336,1527316,814288,237958,387276,1173079,770378,1111172,541156,127.36,91.09,10560000,1527316,796900,330371,0.596,1
64912019,6491,M1722,2019,0,0,0,5309705,4147404,1256000,4053705,1987183,1188472,128914,3029925,812807,3355133,3132671,2182174,1862103,900916,279802,427763,1558571,583012,772247,475492,135.06,127.36,12705000,1862103,549992,796900,0.596,1
64912020,6491,M1722,2020,0,0,0,6416031,5309705,1820316,4595715,2890778,1716966,382595,3090551,1246001,3978413,3355133,3132671,1973888,1148837,374460,552737,2098930,848812,1194216,715359,101.91,135.06,19810000,1973888,389405,549992,0.5057,1
64912021,6491,M1722,2021,0,0,0,8564916,6416031,3056489,5508427,3262570,2778429,586859,4915392,1848965,5595043,3978413,3355133,2630738,1504311,546642,627067,2997501,1448396,2632863,1248436,81.93,101.91,29890000,2630738,573774,389405,0.5271,1
64912022,6491,M1722,2022,0,0,0,9561597,8564916,3075865,6485732,3970829,2441504,653803,5037447,1846120,6321198,5595043,3978413,3005756,1495569,575925,555426,3930045,1839804,2047463,1545341,84.87,81.93,29680000,3005756,568628,573774,0.683,1
64922017,6492,M1722,2017,0,0,0,1625896,532483,57833,1568063,1617067,57833,0,5792,1601000,0,128,0,0,375392,314740,0,-558879,-371406,-326456,-371898,,,5036338,0,0,0,0.8398,1
64922018,6492,M1722,2018,0,0,0,1245887,1625896,36552,1209335,1240057,36552,0,3674,1229493,733,0,128,658,387543,327424,0,-375850,-378103,-374340,-375850,36.1,,5362200,658,0,0,0.7354,1
64922019,6492,M1722,2019,0,0,0,859747,1245887,31134,828613,849307,29321,0,1511,837277,300,733,0,262,393838,337034,0,-391784,-389361,-384827,-391426,108.28,36.1,4805121,262,0,0,0.7602,1
64922020,6492,M1722,2020,0,0,0,2395166,859747,68994,2326172,2383264,61269,9256,599,2368576,617,300,733,266,359610,276368,0,-354878,-354123,-272680,-354878,9.76,108.28,20173050,266,0,0,0.7363,1
64922021,6492,M1722,2021,0,0,0,2061664,2395166,92442,1969222,2044733,82233,0,466,2032579,550,617,300,227,346639,275466,0,-329257,-327821,-300050,-329257,62.71,9.76,9333272,227,0,0,0.7178,1
64922022,6492,M1722,2022,0,0,0,1654885,2061664,40926,1613959,1637468,32951,0,612,1619137,1000,550,617,495,356620,312848,0,-349632,-347716,-399971,-349632,34.49,62.71,5205094,495,0,0,0.403,1
64942017,6494,M2324,2017,0,0,0,673254,619821,190191,483063,551712,174845,0,67239,220231,1007710,893536,746905,598867,278741,196464,37885,160656,122442,221011,104006,79.56,65.15,1715711,598867,142157,102283,0.2948,1
64942018,6494,M2324,2018,0,0,0,836796,673254,192534,644262,730191,176475,5000,64732,153275,970184,1007710,893536,601342,289797,209656,33363,144665,91104,-91316,76968,105.24,79.56,882074,601342,204343,142157,0.2087,1
64942019,6494,M2324,2019,0,0,0,852760,836796,196073,656687,726839,162378,5000,60715,198184,1044641,970184,1007710,657551,287912,209614,33163,158605,97545,220187,82663,98.73,105.24,1161371,657551,163294,204343,0.4079,1
64942020,6494,M2324,2020,0,0,0,992354,852760,265264,727090,857702,232663,0,59474,270547,1160306,1044641,970184,688887,310497,223176,38878,219332,151349,196671,123203,77.58,98.73,1543235,688887,136342,163294,0.3331,1
64942021,6494,M2324,2021,0,0,0,1831899,992354,665649,1166250,1354473,619573,13840,101268,383033,2267421,1160306,1044641,1035748,550311,367141,72276,651941,676489,891010,543068,42.18,77.58,4891645,1035748,215799,136342,0.2088,1
64942022,6494,M2324,2022,0,0,0,1624526,1831899,411080,1213446,1089571,361369,0,105734,293633,1776825,2267421,1160306,979580,495028,342574,57929,700609,382692,-17523,301146,113.76,42.18,2237533,979580,492158,215799,0.2,1
64962017,6496,M1722,2017,0,0,0,1679184,1530541,339366,1339818,1482620,326777,40000,149606,882951,1715539,1535099,1238087,1047752,342007,60418,166005,527730,337439,349467,279683,120.13,123.56,3448691,1047752,248823,222162,0.4265,1
64962018,6496,M1722,2018,0,0,0,1644124,1679184,270882,1373242,1453754,259906,0,135300,751106,1689124,1715539,1535099,1103395,303643,39436,147261,609324,286297,126920,221827,139.7,120.13,1897014,1103395,360326,248823,0.4147,1
64962019,6496,M1722,2019,0,0,0,1498877,1644124,244061,1254816,1199129,159879,0,137113,349398,1540064,1689124,1715539,1186479,266806,50544,122222,540612,93062,-169737,71012,188.13,139.7,1666012,1186479,416360,360326,0.3529,1
64962020,6496,M1722,2020,0,0,0,1900208,1498877,617146,1283062,1622912,248656,290567,133905,1140660,1443661,1540064,1689124,1133552,268632,57305,118859,545364,47416,520814,35300,161.92,188.13,1383677,1133552,276476,416360,0.3716,1
64962021,6496,M1722,2021,0,0,0,1839043,1900208,608898,1230145,1532689,250271,293987,121173,1102762,1338392,1443661,1540064,1045039,302120,55997,140605,482604,-5491,55823,-15649,96.28,161.92,1365010,1045039,204600,276476,0.3133,1
64962022,6496,M1722,2022,0,0,0,1714973,1839043,507531,1207442,1443117,458637,297447,112932,895276,671763,1338392,1443661,384589,316466,42317,172480,453372,-21647,5486,-33757,198.21,96.28,1320695,384589,188579,204600,0.3114,1
64972017,6497,M1722,2017,0,0,0,1522338,1737872,469161,1053177,1501918,177306,287051,13154,1499784,0,373018,0,0,1185632,920311,0,-2774134,-1195797,-1042104,-1208420,,-3527.37,4320250,0,0,0,0.9794,#N/A
64972018,6497,M1722,2018,0,0,0,1616298,1522338,680460,935838,889210,244470,427138,8815,883598,0,0,373018,0,1275854,959099,0,-4045093,-1255704,-1189128,-1270959,,,4046262,0,0,0,0.7237,#N/A
64972019,6497,M1722,2019,0,0,0,699390,1616298,717460,-18070,667114,161245,528117,1148,665050,92359,0,0,12538,774237,511661,0,-5495608,-1411645,-796120,-1452044,-3181.06,,1538627,12538,0,0,0.7231,#N/A
64992017,6499,M1722,2017,0,0,0,1638236,1794940,105409,1532827,1160662,105409,0,185198,285271,164767,29296,0,118963,319315,216258,50366,-471044,-269473,-310762,-272540,21.06,15.72,4320537,118963,6896,10161,0.847,1
64992018,6499,M1722,2018,0,0,0,1947373,1638236,148890,1798483,1486115,148890,0,187681,328113,673529,164767,29296,192405,304850,197447,52464,-214443,215295,322050,215748,7.18,21.06,5343423,192405,11128,6896,0.6895,1
64992019,6499,M1722,2019,0,0,0,2516902,1947373,268176,2248726,1947346,170699,0,202716,472059,453763,673529,164767,267519,443538,300949,82188,-333177,-251333,-241989,-282720,51.9,7.18,4202484,267519,33578,11128,0.6777,1
64992020,6499,M1722,2020,0,0,0,3314335,2516902,666828,2647507,2419740,197594,12935,192970,1128125,653900,453763,673529,298482,452055,312525,78843,-525912,-110373,-151274,-169586,81.53,51.9,3664315,298482,45475,33578,0.6822,1
64992021,6499,M1722,2021,0,0,0,4364490,3314335,176003,4188487,2389828,160297,0,16003,735320,68957,653900,453763,40326,524220,415870,42448,2071824,-512880,-293377,-586364,540.65,81.53,6620354,40326,0,45475,0.6546,1
64992022,6499,M1722,2022,0,0,0,4040023,4364490,376477,3663546,1637721,198514,0,150613,483898,298317,68957,653900,111505,674649,521622,25283,1354891,-433904,-461340,-496900,35.93,540.65,5103504,111505,10059,0,0.6413,1
65042017,6504,M9900,2017,0,0,0,6753838,5385356,3880490,2873348,3795683,2529425,2371803,2160933,1015577,6433820,6090390,5922201,5203169,498143,33716,251976,1887082,735111,766949,541377,67.69,67.07,11216700,5203169,963804,928930,0.4015,0
65042018,6504,M9900,2018,0,0,0,8119490,6753838,5053487,3066003,4029732,2752292,3406825,2392496,1089253,6786338,6433820,6090390,5510590,478444,29598,232539,2151473,889857,930429,592766,67.09,67.69,11325600,5510590,1022120,963804,0.4312,0
