Mkey,Key,YEAR,Trade,Industry,RPA,POST_RPA,POST,BIG4,SEO,INST,SG,CYCLE,CL,ZSCORE,INSTt,MS,LGTA,BM.x,LEV,OCF,MTB,Age,ESG,RD,ADV,NOA,Code,YICounts,Year.y,Equity,Asset,PPE,NI_Ctd,NI_Ctd_1,NI,NI_1,EBITDA,EBITDA_1,OCF.y,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD,DA,DA1,DA2,ABCFO,ABPROD,ABEXP,AC,A1,A21,A2,A3,A4,A6,ROA,Median_ROA,ADJROA,CFO,R1,R2,R3,R4,R5
14632018,44332018,2018,OTC,M1400,1,0,0,1,0,0.1788,0.063085374,26.4,0.359677822,2.149717537,0.1688,0.002816366,14.33330802,1.209693645,0.459773334,0.041061128,0.826655579,3.526360525,49.1,0.01967716,0.084305657,0.551466736,4433,49,2018,906677,1678327,451822,62157,9751,62519,10039,140105,66019,68914,1603890,85991,1609049,1502708,60114,1508491,0.166646883,0.822061976,0.000569526,0.002785731,-0.005705188,-0.001652205,-0.055807712,0.072845469,-0.004199375,0.000000621,0.062883107,0.046800936,0.280800647,0.03862965,0.042829025,0.03862965,0.020052247,0.018577403,0.042829025,0.000000621,0.996793758,0.062883107,-0.003594048,0.933910652
14632019,44332019,2019,OTC,M1400,1,0,0,1,0,0.1688,-0.015057294,32.64,0.26446725,3.619875756,0.1194,0.002779885,14.29061615,0.853037061,0.291461052,0.013867816,1.172282009,3.526360525,50.92,0.022010027,0.091289275,0.606934167,4433,49,2019,1139461,1608184,455912,18545,62157,16685,62519,96590,140105,22302,1580098,59970,1678327,1603890,85991,1502708,0.173097376,0.733146163,-0.005995047,-0.005501962,0.015634567,-0.038905068,-0.066050307,0.07935835,-0.002238539,0.000000596,-0.014176022,0.001328108,0.271646705,0.011049694,0.013288233,0.011049694,0.014462158,-0.003412464,0.013288233,0.000000596,0.941472073,-0.014176022,0.060287417,0.955648095
14632020,44332020,2020,OTC,M1400,1,0,0,1,0,0.1194,0.250363172,53.17,0.199926873,1.815047629,0.0835,0.004398174,15.25923952,1.559997582,0.407803536,0.028475634,0.641026635,3.526360525,48.64,0.027989608,0.078178002,1.90605677,4433,50,2020,2508819,4236464,2352555,337711,18545,53647,16685,463554,96590,120636,2107818,198859,1608184,1580098,59970,1603890,0.246478637,1.13858551,0.073928906,0.101907178,0.070289252,0.001682241,0.058119504,0.145109865,0.134981445,0.000000622,0.32814653,0.241782657,1.462864324,0.209995249,0.075013804,0.209995249,0.004215592,0.205779657,0.075013804,0.000000622,1.310682111,0.32814653,-0.014794327,0.982535581
14632021,44332021,2021,OTC,M1400,1,1,1,1,0,0.0835,0.268040725,72.39,0.429745221,1.188195965,0.0804,0.004984334,15.35804235,1.99245194,0.469744238,0.030899311,0.501894164,3.526360525,50.64,0.023342419,0.074325632,0.744865529,4433,51,2021,2479696,4676415,2396715,77995,337711,77007,53647,225630,463554,144498,2879693,315619,4236464,2107818,198859,1580098,0.115830088,0.598982076,-0.014209513,-0.012948231,-0.015433303,0.0241203,0.020491223,0.054701545,-0.015697761,0.000000236,0.182197937,0.154637216,0.565734773,0.018410401,0.034108162,0.018410401,0.027212733,-0.008802332,0.034108162,0.000000236,0.679739755,0.182197937,0.124566148,0.497541818
14632022,44332022,2022,OTC,M1400,1,1,1,1,0,0.0804,0.105077023,78.29,0.370925381,1.188209604,0.0792,0.005097133,15.48446208,1.105652531,0.575078473,0.071570861,0.904443278,3.526360525,45.37,0.019374973,0.068961477,0.822609841,4433,51,2022,2254889,5306601,2848306,116932,77995,132849,77007,332806,225630,379798,3217811,241367,4676415,2879693,315619,2107818,0.112731654,0.527441641,0.013683935,0.017472739,0.018242543,0.011610186,-0.068171117,0.040575814,-0.056211008,0.000000214,0.072302822,0.088180797,0.609078963,0.025004624,0.081215632,0.025004624,0.022029319,0.002975306,0.081215632,0.000000214,0.68809355,0.072302822,0.165056993,0.615790729
22352017,45342017,2017,OTC,M1500,1,0,0,1,0,0.2853,-0.010767542,101.97,0.477950217,2.246694731,0.2771,0.005300617,14.63848177,0.777696133,0.546683377,0.156437397,1.285849264,3.401197382,56.87,0.009028275,0.013964699,0.493508672,4534,78,2017,1032318,2277256,683427,66734,151588,75307,156307,206851,301432,356248,2274521,459744,2492171,2299012,959843,1175347,0.075031769,0.804531069,-0.095102392,-0.137731695,-0.12271943,0.05531377,0.074031743,-0.051435337,-0.116169396,0.000000401,-0.009827175,0.190840837,0.274229577,0.026777456,0.142946852,0.026777456,0.042525004,-0.015747547,0.142946852,0.000000401,0.912666506,-0.009827175,0.450877969,0.922493681
22352018,45342018,2018,OTC,M1500,1,0,0,1,0,0.2771,-0.463947763,101.1,0.447503114,1.537470837,0.2555,0.003398965,14.56278127,1.213864897,0.529738115,0.066022177,0.823814909,3.401197382,55.54,0.013632063,0.022197478,0.553938161,4534,85,2018,992831,2111230,760229,-9098,66734,-2942,75307,135407,206851,139388,1553690,435726,2277256,2274521,459744,2299012,0.082602922,0.600811679,-0.030251881,-0.050608031,-0.04968498,0.005324504,0.03842705,-0.04550304,-0.065203912,0.000000439,-0.3165349,-0.305987996,0.333835546,-0.003995159,0.061208753,-0.003995159,0.051432405,-0.055427564,0.061208753,0.000000439,0.682264093,-0.3165349,-0.01075461,0.998798993
22352019,45342019,2019,OTC,M1500,1,0,0,1,0,0.2555,-0.20107113,134.61,0.368970278,1.693033785,0.2624,0.003221924,14.35332937,1.408820101,0.447395501,0.098845508,0.709813836,3.401197382,54.64,0.015587664,0.024434383,0.493849557,4534,88,2019,946207,1712268,658431,-22144,-9098,-22893,-2942,111046,135407,169250,1293587,295466,2111230,1553690,435726,2274521,0.0752405,0.535277066,-0.047380583,-0.054171419,-0.044108141,0.01449201,0.041214499,-0.029274177,-0.09065521,0.000000474,-0.123199746,-0.05676454,0.311870805,-0.010488672,0.080166538,-0.010488672,0.038424098,-0.04891277,0.080166538,0.000000474,0.612717231,-0.123199746,-0.341427035,0.735916977
22352020,45342020,2020,OTC,M1500,1,0,0,1,0,0.2624,-0.177062519,139.2,0.44437122,1.475106363,0.263,0.002768608,14.3168469,0.637143718,0.457841841,0.053835242,1.569504606,3.401197382,58.26,0.019441381,0.027315841,0.556353328,4534,89,2020,895063,1650926,609717,-62093,-22144,-62061,-22893,56593,111046,88878,1098996,339107,1712268,1293587,295466,1553690,0.08843125,0.54000834,-0.048103587,-0.050547147,-0.032163517,-0.016157707,0.026015283,-0.017052973,-0.088170193,0.000000584,-0.113645177,-0.139132426,0.356087365,-0.036263599,0.051906594,-0.036263599,0.037820004,-0.074083602,0.051906594,0.000000584,0.641836441,-0.113645177,-0.151905543,0.755481619
22352021,45342021,2021,OTC,M1500,1,0,0,1,0,0.263,0.088007966,142.13,0.41034601,2.055783323,0.2537,0.00254498,14.37689678,1.153523643,0.462058375,-0.012009006,0.866908976,3.401197382,56.47,0.011815277,0.029209576,0.671919274,4534,91,2021,943066,1753101,582211,51551,-62093,51453,-62061,171059,56593,-21053,1205050,306553,1650926,1098996,339107,1293587,0.102949496,0.688723177,0.060620207,0.057396765,0.056716937,-0.047178676,0.069176264,-0.006925585,0.043977743,0.000000606,0.0642391,0.08395773,0.352657236,0.031225506,-0.012752237,0.031225506,0.048838419,-0.017612912,-0.012752237,0.000000606,0.729923691,0.0642391,-0.117867791,0.665684592
22352022,45342022,2022,OTC,M1500,1,1,1,1,0,0.2537,-0.381041663,158.08,0.414296357,1.147836583,0.2527,0.001837965,14.21962542,0.874563187,0.465431355,0.101841418,1.143427959,3.401197382,47.1,0.017971133,0.033433574,0.505935482,4534,94,2022,800771,1497976,547588,-148278,51551,-148551,51453,-9583,171059,152556,872566,210231,1753101,1205050,306553,1098996,0.108852257,0.434183769,-0.137477091,-0.158131752,-0.193337348,0.028584879,0.037715228,-0.000175258,-0.171601066,0.00000057,-0.189654789,-0.134711006,0.312353937,-0.084580409,0.087020657,-0.084580409,0.061611579,-0.146191988,0.087020657,0.00000057,0.49772717,-0.189654789,0.060495088,0.687381959
53062017,45362017,2017,TSE,M3700,1,0,0,1,0,0.1193,0.01568415,116.68,0.454873404,2.614759145,0.1175,0.012836656,16.04736552,0.796784355,0.488248048,0.032722405,1.255044723,3.761200116,64.16,0.061758536,0.035358452,0.494970073,4536,20,2017,4768061,9317133,2364274,456966,833992,461125,773864,963699,1469856,304879,6315548,1450207,8684917,6216494,1242664,6650841,0.130435904,0.553238217,0.015281591,0.00164265,0.00016274,0.007860431,0.018351633,-0.031062767,0.017511624,0.000000115,0.01140529,-0.012491657,0.272227587,0.052616047,0.035104423,0.052616047,0.052467887,0.00014816,0.035104423,0.000000115,0.727185764,0.01140529,-0.050011647,0.715780473
53062018,45362018,2018,TSE,M3700,1,0,0,1,0,0.1175,0.146259488,114.36,0.431564397,3.204514755,0.3902,0.013629384,16.1011331,0.416641081,0.464611941,0.108380302,2.400147382,3.761200116,62.92,0.051138878,0.033015059,0.463172952,4536,21,2018,5263831,9831805,2203508,828639,456966,883636,461125,1602947,963699,1065574,7397503,1559631,9317133,6315548,1450207,6216494,0.126107248,0.57185059,-0.011885062,-0.002147605,-0.018334731,0.028159376,0.034832085,-0.072931465,-0.025430033,0.000000107,0.116125315,0.104380929,0.236500649,0.088937123,0.114367156,0.088937123,0.070204085,0.018733038,0.114367156,0.000000107,0.793967737,0.116125315,0.010631382,0.677842422
53062019,45362019,2019,TSE,M3700,1,0,0,1,0,0.3902,-0.023890161,113.44,0.374757103,3.763059805,0.1463,0.01229721,16.10406518,0.499971934,0.449345709,0.14386581,2.00011227,3.761200116,66.66,0.051483765,0.033551611,0.372290337,4536,21,2019,5429823,9860675,1800730,861174,828639,1006351,883636,1771155,1602947,1418614,7224899,1475912,9831805,7397503,1559631,6315548,0.120627901,0.505254935,-0.019015597,-0.040595005,-0.075328984,0.080954288,0.008378761,-0.075624394,-0.056697626,0.000000102,-0.017555678,-0.009040558,0.183153551,0.087590631,0.144288256,0.087590631,0.085067431,0.002523199,0.144288256,0.000000102,0.734849705,-0.017555678,0.110046426,0.752405382
53062020,45362020,2020,TSE,M3700,1,1,1,1,0,0.1463,0.001308063,130.29,0.377121794,3.854832841,0.1481,0.013604776,16.13707559,0.449837347,0.45150149,0.124402204,2.223025737,3.761200116,65.03,0.042926522,0.030515614,0.526253122,4536,21,2020,5590084,10191612,1854091,792471,861174,795998,1006351,1690952,1771155,1267859,7234362,1542296,9860675,7224899,1475912,7397503,0.110046422,0.506209768,0.000653973,-0.00040788,-0.005794613,0.01592952,-0.020666131,-0.04753779,-0.048210493,0.000000101,0.000959671,-0.005772526,0.188028811,0.080366811,0.128577303,0.080366811,0.064096256,0.016270555,0.128577303,0.000000101,0.733657889,0.000959671,-0.017504278,0.732698218
53062021,45362021,2021,TSE,M3700,1,1,1,1,0,0.1481,0.167691909,140.79,0.363465801,3.70369009,0.2417,0.014987594,16.23596642,0.568999678,0.467617463,0.086897176,1.757470239,3.761200116,66.04,0.039364684,0.028077545,0.536028059,4536,23,2021,5989829,11250987,1949079,930637,792471,728916,795998,1924964,1690952,977679,8691928,1832688,10191612,7234362,1542296,7224899,0.119329209,0.63756028,-0.061725819,-0.060092906,-0.060114943,0.029194606,-0.041245064,-0.01153312,-0.004615757,9.81E-08,0.143016237,0.114523002,0.191243446,0.091314014,0.09592977,0.091314014,0.096866107,-0.005552093,0.09592977,9.81E-08,0.852851149,0.143016237,0.000928509,0.709834911
53062022,45362022,2022,TSE,M3700,1,1,1,1,0,0.2417,0.207324846,137.38,0.439379652,3.430961664,0.2168,0.015966639,16.60152519,0.492797339,0.499099145,0.133108534,2.029231737,3.761200116,64.64,0.036723452,0.021407787,0.608432398,4536,23,2022,8122740,16216263,3072060,2422011,930637,2471649,728916,3674208,1924964,2158523,10965309,2252128,11250987,8691928,1832688,7234362,0.119130348,0.697412858,0.03986865,0.041508132,0.04564676,0.057540266,-0.057624478,-0.018723145,0.023419101,8.89E-08,0.202060584,0.164780299,0.273048045,0.21527098,0.191851879,0.21527098,0.109706352,0.105564629,0.191851879,8.89E-08,0.974608628,0.202060584,0.129550056,0.772548044
17762017,47212017,2017,OTC,M1721,1,0,0,1,0,0.2595,0.443652845,83.21,0.482190985,7.237497334,0.2326,0.015523645,14.64666684,0.193593412,0.48501419,-0.158846449,5.165465031,3.433987204,49.11,0.003184011,0.009657789,1.06425819,4721,36,2017,1182393,2295972,351952,207726,141669,208041,136225,292507,252400,-364707,4226744,511832,1694072,2351537,216858,2021860,0.065498397,2.468774645,0.032036048,0.068895981,0.067875266,-0.036964636,0.034985515,-0.105547659,0.337903584,0.00000059,1.106922846,0.932801557,0.207755042,0.122619346,-0.215284238,0.122619346,0.040334477,0.082284869,-0.215284238,0.00000059,2.495020282,1.106922846,0.194606251,1.388097436
17762018,47212018,2018,OTC,M1721,1,0,0,1,0,0.2326,0.140395694,75.1,0.457585483,6.562118055,0.1517,0.015920944,14.64382305,0.287524478,0.460204014,0.193747237,3.477964753,3.433987204,55.5,0.002961717,0.008731807,0.700515076,4721,38,2018,1235837,2289452,342903,244138,207726,238354,208041,339975,292507,443575,4917081,518452,2295972,4226744,511832,2351537,0.050732326,1.895583221,-0.116630456,-0.109508819,-0.107958461,0.015684757,0.026539661,-0.134502226,-0.086863864,0.000000436,0.300673092,0.297789781,0.149349818,0.106333178,0.193197042,0.106333178,0.038158792,0.068174386,0.193197042,0.000000436,2.141611919,0.300673092,0.816737748,1.840938827
17762019,47212019,2019,OTC,M1721,1,0,0,1,0,0.1517,-0.483467171,76.68,0.383036005,6.978034868,0.1369,0.01180037,14.50987749,0.330883239,0.385298243,0.211804992,3.022214129,3.433987204,54.91,0.004753533,0.013210394,0.614250048,4721,38,2019,1230904,2002441,322210,218871,244138,216973,238354,309981,339975,424127,3314587,394056,2289452,4917081,518452,4226744,0.052570222,1.246337115,-0.014272223,-0.024443282,-0.016677731,0.072129995,-0.014509325,-0.133759829,-0.089652895,0.000000437,-0.699946537,-0.645612138,0.140736735,0.095599733,0.185252628,0.095599733,0.039244704,0.056355029,0.185252628,0.000000437,1.447764356,-0.699946537,0.301529362,2.147710893
17762020,47212020,2020,OTC,M1721,1,1,1,1,0,0.1369,-0.483312778,92.3,0.259266424,10.0123196,0.1533,0.008991715,14.27085349,0.234483752,0.26142471,0.239481605,4.264687815,3.433987204,61.51,0.006508594,0.015014428,0.591390708,4721,38,2020,1164522,1576714,320674,123268,218871,122554,216973,190501,309981,377594,2234584,385992,2002441,3314587,394056,4917081,0.052917414,0.935919211,-0.03267824,-0.062695055,-0.084469244,0.067674047,-0.082603417,-0.150604392,-0.127007987,0.000000499,-0.539343232,-0.535316147,0.160141547,0.061558867,0.188566854,0.061558867,0.042776602,0.018782265,0.188566854,0.000000499,1.115930007,-0.539343232,-0.80027027,1.655273239
17762021,47212021,2021,OTC,M1721,1,1,1,1,0,0.1533,0.45846856,108.68,0.433170317,9.826164192,0.1433,0.013532877,14.70945424,0.160651598,0.434958638,-0.129304731,6.22465019,3.433987204,60.72,0.002735546,0.012869279,1.157973482,4721,40,2021,1381386,2444752,321756,360634,123268,358428,122554,490237,190501,-316118,4126416,753394,1576714,2234584,385992,3314587,0.088387621,2.414671906,0.086618482,0.112381389,0.048089875,-0.062074523,-0.062786998,-0.141539808,0.429216713,0.000000634,1.199857425,0.966839896,0.204067447,0.228725057,-0.200491655,0.228725057,0.061072264,0.167652794,-0.200491655,0.000000634,2.617098599,1.199857425,-0.684970768,1.417241174
17762022,47212022,2022,OTC,M1721,1,1,1,1,0,0.1433,0.217221367,81.16,0.398085066,8.076239628,0.1377,0.01610478,14.73302574,0.216994043,0.400250813,0.141964865,4.608421439,3.433987204,56.82,0.002741156,0.011097794,0.787074926,4721,41,2022,1501210,2503063,360949,381325,360634,373642,358428,520929,490237,355347,5271498,783309,2444752,4126416,753394,2234584,0.058280758,2.009958065,0.023001504,0.052920495,0.046295317,-0.187259592,0.14113367,-0.129667762,0.010626027,0.000000409,0.468383705,0.45614729,0.147642378,0.155976966,0.145350939,0.155976966,0.037029609,0.118947357,0.145350939,0.000000409,2.156250614,0.468383705,0.77383391,1.687866908
32342017,49792017,2017,OTC,M2327,1,0,0,1,1,0.3413,-0.510795882,156.51,0.43037912,1.146544504,0.2729,0.001732676,14.90332981,0.596893378,0.499038849,-0.103133471,1.675341086,3.091042453,55.64,0.079210196,0.05302998,0.679046059,4979,84,2017,1486750,2967795,1442474,-658826,-114784,-655121,-103184,-388948,129294,-306079,1666793,380643,3383688,2518184,407197,4181307,0.105457714,0.548529593,-0.011481709,-0.023801873,0.040370746,-0.130937919,0.169052393,-0.029075278,-0.104249269,0.000000296,-0.251616284,-0.243768634,0.426302307,-0.194706486,-0.090457217,-0.194706486,0.030752994,-0.22545948,-0.090457217,0.000000296,0.49259654,-0.251616284,-0.491511924,0.744212823
32342018,49792018,2018,OTC,M2327,1,0,0,1,1,0.2729,-0.092925266,182.52,0.245033956,0.6068196,0.3091,0.001655941,14.65603798,0.545972217,0.509377633,0.010869054,1.831595032,3.091042453,54.99,0.069832631,0.015931675,0.544411592,4979,85,2018,1137061,2317589,1271009,-695017,-658826,-700651,-655121,-472062,-388948,25190,1525075,232035,2967795,1666793,380643,2518184,0.083152307,0.524496807,-0.203694838,-0.202116352,-0.014090158,-0.024405051,0.114905983,-0.041434512,-0.242674107,0.000000337,-0.047751951,0.002321589,0.428267114,-0.234186324,0.008487783,-0.234186324,0.029225065,-0.263411389,0.008487783,0.000000337,0.513874779,-0.047751951,-0.286876621,0.56162673
32342019,49792019,2019,OTC,M2327,1,0,0,1,1,0.3091,-0.281095489,131.67,0.442445512,1.902580414,0.2984,0.001307902,14.66358026,0.451422801,0.44289388,0.022341321,2.21521819,3.091042453,53.72,0.102230593,0.015106103,0.646624574,4979,85,2019,1300918,2335135,1179633,-207690,-695017,-249796,-700651,-3919,-472062,52170,1190446,172040,2317589,1525075,232035,1666793,0.113171921,0.488631073,-0.040876215,-0.044897745,-0.013660766,-0.03464856,0.153061399,-0.025188476,-0.112125144,0.000000431,-0.144386688,-0.118499872,0.508991456,-0.089614681,0.022510462,-0.089614681,0.029642698,-0.11925738,0.022510462,0.000000431,0.513657081,-0.144386688,-0.061148892,0.658043769
32342020,49792020,2020,OTC,M2327,1,0,0,1,0,0.2984,-0.020222839,107.45,0.211864044,3.019875108,0.278,0.001259135,14.59046397,0.620942319,0.359426508,-0.003392781,1.610455544,3.091042453,58.72,0.081985758,0.013633298,0.713299659,4979,88,2020,1390359,2170491,1021021,-88190,-207690,-164175,-249796,89127,-3919,-7364,1166849,144072,2335135,1190446,172040,1525075,0.092270897,0.480306278,0.020231832,0.017084446,0.037317538,-0.048784855,0.099485647,-0.0308665,-0.034612988,0.000000428,-0.010105197,0.00187184,0.437242815,-0.037766553,-0.003153565,-0.037766553,0.036038971,-0.073805524,-0.003153565,0.000000428,0.499692309,-0.010105197,-0.143301779,0.509797506
32342021,49792021,2021,OTC,M2327,1,0,0,1,1,0.278,-0.347375799,102.55,0.150066856,2.69372313,0.3429,0.000869379,14.48281569,0.4514755,0.314255471,-0.01408687,2.214959616,3.091042453,61.96,0.091633411,0.020897997,0.633923845,4979,90,2021,1336501,1948978,824585,-284964,-88190,-215754,-164175,-136754,89127,-27455,866016,131627,2170491,1166849,144072,1190446,0.086721852,0.397357556,-0.10347411,-0.147106463,-0.164065845,-0.033681915,0.101690594,-0.040629866,-0.118640897,0.000000461,-0.138601358,-0.132867632,0.379907127,-0.131290109,-0.012649212,-0.131290109,0.032837914,-0.164128023,-0.012649212,0.000000461,0.398995435,-0.138601358,-0.010871734,0.537596793
32342022,49792022,2022,OTC,M2327,1,1,1,1,0,0.3429,0.343203802,132.68,0.210143823,6.43817023,0.3141,0.00115651,14.54429126,0.103629358,0.31629315,0.123538034,9.649775115,3.091042453,58.65,0.050542795,0.007983794,0.618792516,4979,91,2022,1417018,2072552,706069,270795,-284964,285990,-215754,389056,-136754,256039,1318546,254402,1948978,866016,131627,1166849,0.063252125,0.563555361,0.037526892,0.042454425,0.051154588,0.077411439,0.042027992,-0.062039853,0.007571148,0.000000513,0.232188357,0.169193803,0.362276537,0.138942051,0.131370903,0.138942051,0.055413537,0.083528514,0.131370903,0.000000513,0.676532008,0.232188357,-0.154354231,0.444343651
52102017,52022017,2017,OTC,M2330,1,0,0,1,0,0.2154,-0.055291428,123.78,0.091817174,16.53498927,0.2345,0.002911968,13.3967003,0.525803979,0.093580551,0.015988958,1.901849434,3.583518938,49.87,0.298777096,0.322461627,0.388316728,5202,31,2017,596269,657829,80300,15628,15725,-19159,-9222,26252,23144,10518,230108,50025,595792,242831,48373,296527,0.329106467,0.098045962,0.025035537,0.022742909,0.019439794,-0.002119117,0.019916981,0.015878021,0.008576819,0.00000168,-0.021354768,-0.024127548,0.13477858,0.026230631,0.017653812,0.026230631,0.042589463,-0.016358832,0.017653812,0.00000168,0.386222037,-0.021354768,-0.090125413,0.407576805
