Code,Key,Equity,Asset,PPE,NI_Ctd,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD
4912,49122021,3096066,8096202,1246778,467172,622111,6369118,1920579,6391719,5471250,2213409,5042657,699510,5037774
4915,49152021,16442512,49474198,7604823,2393221,1673476,71649849,13504955,47307082,68240939,13777030,80649608,6566998,62270246
4916,49162021,1213042,3001970,177594,106306,-73804,2097948,361371,3038600,3377878,346173,7794299,348901,1780226
4919,49192021,15554690,34408390,5248513,2940752,4110432,41455957,4171162,32322701,20668056,4246393,10367269,13528974,24599840
4923,49232021,547681,775434,2950,139898,113644,1105697,290236,603267,679670,214134,648194,133081,796577
4924,49242021,349709,562086,176276,36250,59831,545251,124465,535251,588971,194366,653675,125038,395303
4927,49272021,7429681,19795423,10149438,1383882,1125798,14800683,4330830,15268362,11832513,3684411,10387249,1641557,11681718
4930,49302021,6220466,13048978,753579,758839,1862602,10507748,1144769,14966601,9466877,1920285,11067863,891166,8912363
4931,49312021,885780,1378676,50992,-39667,-418945,1494870,472783,1359535,1626744,317500,1993051,199169,1340769
4933,49332021,3277787,4319342,489795,291699,445820,2962247,452843,4162924,2725276,467700,2348828,367124,2231750
4934,49342021,1788272,4012882,1207799,-945446,-851187,1584431,71106,3943027,2193597,85351,2328813,319012,1822375
4935,49352021,7620361,12282232,3239528,1275133,1201893,10883071,2511873,12439047,11205768,2852969,5286248,825033,8729527
4938,49382021,194266877,676770363,69736530,25027094,63543734,1263720182,249533457,684346609,1399332906,223963691,1366287326,29718908,1217146814
4939,49392021,1610791,3038314,756286,173091,253899,1957145,962142,2877788,1743215,944486,1881813,280912,1413332
4942,49422021,7973035,11311150,1535788,908093,945930,8718498,3500115,10249628,7263201,3076422,7622723,826023,6717203
4943,49432021,1314119,5591316,3231868,-3892238,758685,3268178,1063235,9804741,4304546,3901992,5124518,3669801,3348735
4945,49452021,675165,808001,9243,103118,127286,557620,121656,682251,404722,89979,357750,137676,291849
4946,49462021,118924,240343,3645,24482,19478,41591,7888,221333,84252,5383,337608,68585,33716
4950,49502021,352347,458921,26273,22493,-132135,430004,218576,386876,101541,37457,178400,79413,336946
4952,49522021,2501266,3719287,490445,658713,887107,3580908,585897,2870648,2899677,619480,2634421,836822,1953675
4953,49532021,2457722,4017467,813853,455634,52679,6177820,2131059,3644177,5100895,1467925,5323464,980246,4737757
4956,49562021,1973002,3149095,1365322,144091,169443,1762614,750907,2619651,1302811,634244,1191440,234037,1373417
4958,49582021,113519939,195755294,86072884,13694368,14058190,155022197,37533341,181120487,131278537,33741155,120067508,14756030,124484711
4960,49602021,10473199,15743598,3981346,763192,104623,11134393,2763960,14571675,9456875,2656703,14896250,710983,10225627
4961,49612021,17384515,24292542,664800,6389635,4032220,22868238,5024546,9269684,10879700,1687595,9166293,2946860,12204261
4966,49662021,14462170,19141626,487868,5244507,6824350,19994646,1394595,16568577,15279588,1578725,11810592,3701709,10463279
4967,49672021,2353550,3715470,194998,-91484,-23399,7651772,579365,3716377,7501914,506599,6905321,612269,7200214
4968,49682021,2397864,3303165,192678,465517,161355,5316267,752673,3661208,5350200,1253538,2749555,1012424,3770235
4971,49712021,1453297,1565172,976823,87603,222066,753875,150255,1478450,667109,154146,712348,169014,489749
4972,49722021,1152629,1426202,252587,95972,119530,1051699,145369,1373748,808981,129154,1086420,221626,687364
4973,49732021,2263735,3258026,229802,22523,-318261,4189050,497803,2528807,4370095,440664,3844725,454491,3701244
4974,49742021,2667067,3797687,361484,425483,396768,4191351,569116,3662919,3989379,594142,3808052,195575,3483388
4976,49762021,2867160,3628038,947141,6028,100094,1622761,309435,2346310,1371127,474563,1241395,134571,1474440
4977,49772021,2463173,3078208,531537,262938,560834,2549027,245351,3286730,3339200,394245,2534015,301381,2033688
4979,49792021,1336501,1948978,824585,-284964,-27455,866016,131627,2170491,1166849,144072,1190446,188229,883399
4987,49872021,968404,1339306,427987,133527,138354,1210642,183568,1218892,987830,174050,1075564,268486,753926
4989,49892021,2427144,3185603,387152,564208,411552,4483138,1070205,2487496,2796303,779878,2984117,147565,3619162
4991,49912021,4499240,4901994,575485,-378497,215764,1235881,158786,3898075,1481859,197537,1786334,375871,890824
4994,49942021,1625484,2268776,3328,136519,-301784,2897662,287698,2574757,3246437,192766,3711839,1312025,1250042
4995,49952021,849091,1852864,720259,112149,104447,1207627,264312,1220958,963205,145551,1317674,224626,851702
4999,49992021,3491151,4298255,1067324,181942,500838,3045850,1143124,4417896,2940744,1385480,2247357,381643,2349892
5007,50072021,6872545,8385910,2989151,1005192,435449,7107173,1294232,7720904,5072643,1207215,6549045,517087,5360330
5009,50092021,9511094,22138168,8469983,837300,-337245,8770944,2069022,20501333,7640497,1480253,10561734,1264718,6432174
5011,50112021,2038963,3636019,828418,134543,137618,3761200,579781,2115932,1825709,366960,1147717,152313,3466580
5013,50132021,4278477,8652977,3201097,764717,174977,8642008,1986977,7150389,5765791,1363641,6241040,478428,7133897
5014,50142021,2570701,7391548,1424283,521570,-190512,18554174,1411643,6330218,14276009,1285325,16771806,594801,17189163
5015,50152021,1227790,2343490,332684,248756,-199064,2428388,324699,1923772,2127028,277997,2419478,260897,1829084
5016,50162021,1528838,2897023,934038,235833,76051,2936739,629526,2613153,2387155,541196,2389182,156738,2466410
5201,52012021,394194,533075,9029,47983,22965,225208,17784,582189,309925,28070,200967,96556,111864
5202,52022021,783690,929214,62235,-14541,32705,182617,45547,802490,218798,46952,242973,212885,73328
5203,52032021,2706457,3964523,454649,-562766,104725,1577069,77639,5132942,1640662,99780,1454646,1124891,255296
5205,52052021,8618,39878,511,-13703,-16179,23875,17570,30519,27686,13102,1471,15798,21751
5206,52062021,2958715,9582428,1547,83467,-1000689,1934759,5310,8334716,2734885,1272,2215211,236126,1602831
5209,52092021,697032,3285083,99427,274370,811029,3440230,429302,2057503,2846552,341503,2667430,113426,3191878
5210,52102021,522881,797737,211148,-22820,-116997,257158,7800,668927,225170,8489,275072,222467,72624
5211,52112021,570323,648175,135275,40777,-53637,127808,17587,565229,156165,19024,181060,155345,48302
5212,52122021,494238,810544,77990,94268,94323,1003913,157669,858742,1008644,134901,937952,337622,554513
5213,52132021,8906588,42924591,2276171,261574,-7151538,3049444,111208,35161342,5584964,1282138,2280301,518889,2237540
5215,52152021,3362994,4674210,803744,549101,866588,3672956,1328359,3909537,3718647,1647963,2103934,387990,2526503
5220,52202021,812931,1489975,594669,135911,225161,1007579,135325,1326828,1180423,205938,1043056,173620,671640
5222,52222021,1979325,2309949,329515,246600,338941,916696,100034,1192507,706035,90761,569727,182387,421996
5223,52232021,1951696,3762265,850637,231168,415233,2275541,1064135,3167951,2075283,1030525,1473398,338431,1650068
5225,52252021,1662347,6338677,948845,367486,-898347,9412311,1978358,6402774,8941255,1943005,10530374,1068744,8646051
5227,52272021,496749,1095078,484017,-558686,-236979,312868,38456,1416066,142707,7094,388079,199994,385258
5228,52282021,547242,1346979,873729,57582,106805,706903,131802,1205034,510845,108321,428903,114197,520085
5230,52302021,1172087,2135808,844138,58846,65870,1170027,321781,2085345,1009001,289395,1057069,353865,746513
5234,52342021,3067219,4649558,1574842,680410,787114,4513434,1321606,4349169,4296103,1227979,4530841,843117,2902708
5236,52362021,2580075,3288467,6290,635438,839031,2288496,358289,1876114,1823937,346398,946453,665477,848856
5243,52432021,5975705,10126008,3238217,463781,-323345,12042445,2440108,9784434,9889935,2245751,10102252,1165961,10233529
5244,52442021,1264837,1713464,410534,304737,436626,1242371,378288,1467861,922384,336401,746097,252857,652241
5245,52452021,1181204,1712835,958716,197858,325690,1453906,146601,1647889,1347663,178818,1355677,270850,948542
5251,52512021,460553,560405,46945,-77562,-45504,194582,23306,638431,207060,25169,334511,134147,137334
5258,52582021,1685866,4583505,354062,236096,406485,4455316,1063066,3632980,3734514,942522,3576588,907604,3219975
5263,52632021,3033408,4776439,976416,-133323,-20545,787749,216053,5113012,1062899,226083,2080441,556641,411243
5269,52692021,16282618,17934809,297664,3193148,1512986,6009012,534932,15690529,6987470,416206,3746124,1272692,2788154
5272,52722021,1084771,1305058,452324,52520,97217,579748,67177,1117570,445014,55006,521596,257028,281074
5274,52742021,3546206,4556682,188662,1312925,1688680,3637632,828723,3710632,3063552,515341,2484295,723178,1262074
5276,52762021,524237,812869,147158,22801,-59811,788242,199590,827449,617785,199536,548519,90836,665808
5278,52782021,437155,907407,1622,251610,221353,1650347,134915,750616,1028893,81273,1036927,570209,765281
5283,52832021,4044300,6025294,1374675,780140,-135925,6363088,1176840,5564612,6032747,845534,5786439,1466414,4056977
5284,52842021,1656722,2928387,1373781,124736,236922,1350982,520758,3244879,1259442,472949,1437581,282525,903370
5285,52852021,3076938,5606137,1481822,468655,297736,6331893,1319281,5385782,4347192,1002165,4458146,503460,5212202
5287,52872021,1981049,3275054,892452,604536,767421,1684586,127649,2897661,1539775,131940,1468031,526776,449837
5288,52882021,3339599,6626852,1942722,623422,-17542,5723448,1120403,5279781,4658907,887489,5235312,377723,4662448
5289,52892021,6033510,8231438,1616786,1581881,826827,10195658,1556625,6217870,7152015,880112,7361665,1142972,7103440
5291,52912021,947234,1620334,440796,162733,67133,1557526,434777,1430928,1198207,354258,1198940,163442,1189858
5299,52992021,1645399,2544642,157536,627912,696261,2756828,451436,1775349,1953972,361285,1648213,374807,1607286
5301,53012021,548771,729915,25583,-221803,-74422,71392,615,1410148,132754,12313,1589541,157432,56262
5302,53022021,1421165,1804952,130613,-44936,-26618,31357,647,1819111,28016,1897,56825,81747,16406
5306,53062021,6542120,11436139,3374006,2007957,1916850,7750983,1385026,10660281,6130483,1304600,5239635,1011634,4161758
5309,53092021,1206120,2901912,418033,95347,-29665,2454678,622072,2179401,1326691,336064,1042284,404964,1966153
5310,53102021,200991,272299,879,-33107,-107278,23335,13250,239135,104891,7909,327175,23760,16422
5312,53122021,2648937,5729077,1165902,285652,677862,2913322,24905,5667924,3062038,15619,3216310,1679430,1165646
5314,53142021,164276,186420,39995,-30008,-16037,13989,555,196619,19789,583,51919,34147,8654
5315,53152021,1580182,2098845,135115,183130,42290,2069712,277504,1929675,1791572,282899,1875209,190046,1733106
5321,53212021,749055,3136589,974861,187355,316773,2724010,329371,2817778,2077088,346534,1366147,763080,1753809
5324,53242021,1774917,8325975,455750,-151320,-1775590,736271,17482,5044392,369550,20761,762602,321570,595806
5328,53282021,1782350,2290411,143142,34575,153174,1059274,613793,2239298,846645,651061,765059,179757,857819
5340,53402021,1832114,2151851,1235946,52946,211684,1403923,393260,2060671,1450112,428940,1479692,110188,1222615
5344,53442021,549841,702477,277175,60519,137123,385316,114161,642969,351766,100017,211353,41405,289687
5345,53452021,88774,128817,12834,-16857,-49685,12758,312,168517,31373,9183,1790,67985,11045
5347,53472021,35165405,65547501,23540602,11819588,21237475,43951087,9452186,43670162,33131202,5733522,28286072,5049955,24799230
5348,53482021,135587,172059,3099,-14761,-36400,111314,14668,154246,97234,10088,121804,35954,89928
5351,53512021,4243597,7204382,624685,1015035,1012565,6146406,1435185,6179237,3550544,825574,3681468,1050387,4024737
5353,53532021,1150110,1873124,401756,75829,23472,1417931,255363,1537679,1325183,149917,1781551,219147,1132369
5355,53552021,1317105,2103270,382031,-107582,-149075,665878,166797,2219801,644823,159907,889299,91394,696900
5356,53562021,4411591,5828705,755383,-30206,-114624,3844218,894535,5794799,3597716,790070,5138349,267628,3715378
5364,53642021,366772,1166539,671338,-78696,29396,334144,9350,1318602,469473,21423,524346,46289,362126
5371,53712021,24217001,61470393,7513806,2039280,-2139239,49833368,18971067,47275063,42438336,11684762,48711259,7084556,41102386
5381,53812021,719860,808348,4703,12900,-4574,387231,117869,725143,343454,94008,385890,99473,279603
5383,53832021,803193,1839499,633918,54180,71604,1469246,368083,1507643,1026355,313784,974516,138214,1241889
5386,53862021,415535,1457487,1841,58529,-415386,2916072,575941,904891,2186123,377544,1854772,76931,2778373
5388,53882021,8243537,34394252,4385214,861789,-2842110,43899508,6299598,30578748,36096281,5800250,31797130,4615078,38231263
5392,53922021,7399021,15921142,3093364,227638,285386,11848525,2467781,15562324,10898501,2382360,12096397,1568543,10020899
5398,53982021,562956,647835,2426,16214,103150,351556,71966,647307,367881,96421,432970,93765,233996
5403,54032021,2067641,4663306,1244247,426772,579881,4074981,526664,5055572,2339720,730923,1798456,545223,3015564
5410,54102021,1312366,2538330,159492,186493,58984,3590677,1099060,2639477,3548851,906506,3449191,431666,2979112
5425,54252021,9227509,15985971,4501135,1381895,1992427,13177417,2951566,14630473,10390279,2368937,10504202,2218814,9049696
5426,54262021,1900902,3147709,1109875,-100532,-123174,1664420,507212,2839995,1530503,401109,1395723,252567,1508671
5432,54322021,337135,372839,1961,6699,-38453,100480,27011,355803,56145,9530,66504,14190,79022
5434,54342021,11878648,25174443,3505682,2300960,2596866,42668966,7058846,21451715,36167994,5679254,31700516,2660579,37456762
5438,54382021,2223673,3163061,33643,51826,-83492,1771373,402432,2377641,1277546,337731,1769660,323533,1471756
5439,54392021,2331922,3743791,1275574,407002,14572,3372241,1116549,2666117,2493546,777085,2192385,221128,2647650
5443,54432021,2908319,6796411,746793,321231,332999,4811375,1929293,6096070,3460391,1579658,4236015,831553,3662847
5450,54502021,1449737,3432187,1059156,150255,128872,3356900,635629,2976026,2675589,532178,2914426,681265,2485138
5452,54522021,2209798,4232203,345062,268183,-268023,6968574,2134521,3622282,4877352,1645748,4804938,389721,6113919
5455,54552021,543158,2254977,101,-6096,-1008600,62931,4286,680681,1978,0,2756542,28038,44741
5457,54572021,8083618,19220838,4826899,1627949,1095578,18556817,6937738,14536828,14806572,6312512,11260075,1977316,14555245
5460,54602021,743858,885054,345398,449,30502,499996,136464,950294,616987,133825,825362,108181,393070
5464,54642021,1283006,4835675,919294,341943,-1107638,1663135,502503,3471044,1062461,140420,1366995,87015,1620445
5465,54652021,2511124,4312692,886493,233587,-407613,5495708,1339079,5774698,6116452,1620458,5010917,440571,4774415
5468,54682021,193735,274050,121917,4988,1650,143502,10690,256197,142684,7043,135644,46073,85777
5469,54692021,39969381,77454656,11870779,5861503,5503232,56999687,17817743,75428898,45704270,16091439,43142275,4628330,45762955
5471,54712021,4331480,5601533,723640,1462320,1172364,5865539,546693,5092369,5370626,664814,3234503,1167443,2851538
5474,54742021,1641158,2042676,1092552,384084,-91533,1792439,41489,2329230,2705342,11403,1294164,313443,994604
5475,54752021,1022272,2400891,321317,460589,109231,1956019,1085737,1724922,629049,426508,1110253,186022,1347079
5478,54782021,7675947,15410374,382135,873329,1466263,6601378,413517,13713766,7268092,578523,5828654,2261971,3285751
5481,54812021,1394258,1815920,32168,129586,-44534,101802,6226,1709192,100734,5613,107332,84349,45670
5483,54832021,52162938,167251285,40428472,12615390,30982301,68841250,9889160,109952781,61397299,8407409,65510225,6446651,44314606
5484,54842021,528818,779793,144104,-33577,-40749,450145,29952,751413,310453,54944,285642,132935,353241
5487,54872021,589253,708282,109177,48272,132814,437131,60161,695340,467087,85230,398927,85301,279065
5488,54882021,855215,1394141,186285,7156,-25066,1174662,310676,1279680,1054598,321831,1233734,144164,1021324
