Code,KEY,YEAR,Industry,IndustryY,Cash,CA,PPE,STD,CL,CFO,A,S,NI_Ctd,Cycle
4991,49912012,2012,M2324,2012M2324,181254,442768,113805,0,77121,1624,729675,815150,7027,133.58
4991,49912013,2013,M2324,2013M2324,291914,578054,159957,0,128746,163953,965439,1047931,111517,115.95
4991,49912014,2014,M2324,2014M2324,527385,1004531,179670,0,138085,61556,1443240,1352899,166854,134.38
4991,49912015,2015,M2324,2015M2324,1237513,1799625,473634,0,335862,384504,2653367,1659943,276255,158.7
4991,49912016,2016,M2324,2016M2324,1381894,1953620,487303,0,628997,346492,2886807,1819706,289870,164.17
4991,49912017,2017,M2324,2017M2324,1119712,1801456,700655,20000,323659,483022,2981355,1925832,357047,167.07
4991,49912018,2018,M2324,2018M2324,1512863,2211359,723641,20300,247308,583599,3402284,1952411,317589,162
4991,49912019,2019,M2324,2019M2324,1838994,2593168,775808,20000,239494,341298,3902999,1786334,262996,181.94
4991,49912020,2020,M2324,2020M2324,1106476,1913321,695634,20000,199821,374358,3898075,1481859,-113916,213.69
4991,49912021,2021,M2324,2021M2324,1839765,2390262,575485,20000,154908,215764,4901994,1235881,-378497,184.24
4991,49912022,2022,M2324,2022M2324,442196,1094020,695667,20000,405580,-67234,4516914,1333810,-939717,160.24
4991,49912023,2023,M2324,2023M2324,345234,1037457,730219,20000,515935,-66899,3590338,1350604,-792236,157.78
4994,49942012,2012,M2330,2012M2330,1211458,1452208,44255,0,236405,276641,1548472,1010227,321513,61.17
4994,49942013,2013,M2330,2013M2330,1418895,1710567,39498,0,263418,247783,1787185,1202961,300334,56.71
4994,49942014,2014,M2330,2014M2330,1655401,1991063,42417,0,311932,329514,2125475,1474037,351444,48.38
4994,49942015,2015,M2330,2015M2330,1630567,1890569,61606,0,293813,49458,2060356,1239382,29686,47.22
4994,49942016,2016,M2330,2016M2330,1422192,1674427,45930,0,255055,-168311,1856110,964282,-108553,44.97
4994,49942017,2017,M2330,2017M2330,1250375,1381976,31415,0,236166,-153068,1526957,860981,-283150,38.62
4994,49942018,2018,M2330,2018M2330,990459,1299038,16089,0,399853,-260738,1417919,1045896,-287393,62.18
4994,49942019,2019,M2330,2019M2330,1686586,2024739,7931,0,730773,874584,2195245,3711839,495834,27.37
4994,49942020,2020,M2330,2020M2330,1939608,2172871,4596,0,514213,303904,2574757,3246437,432923,26.22
4994,49942021,2021,M2330,2021M2330,1554142,1918932,3328,0,437715,-301784,2268776,2897662,136519,30.26
4994,49942022,2022,M2330,2022M2330,1733020,1924792,2948,0,597200,255192,2212630,1859889,52821,41.63
4994,49942023,2023,M2330,2023M2330,1241725,1468478,2218,0,454683,31043,1658385,1623649,156081,37.39
4995,49952012,2012,M2326,2012M2326,141846,417874,66424,0,81675,24617,512792,525985,33024,156.04
4995,49952013,2013,M2326,2013M2326,171213,484286,65912,0,137297,86906,581183,543704,44464,147.8
4995,49952014,2014,M2326,2014M2326,178336,565878,73402,0,151327,60724,669430,837800,113653,118.43
4995,49952015,2015,M2326,2015M2326,586980,897857,71034,0,164726,196233,996607,803418,95999,148.34
4995,49952016,2016,M2326,2016M2326,288587,672700,69637,0,183540,44344,1111373,884377,65903,143.14
4995,49952017,2017,M2326,2017M2326,180083,686935,203203,0,504993,24925,1247295,1013559,90259,139.42
4995,49952018,2018,M2326,2018M2326,243287,766815,204601,0,350181,36390,1325322,1032208,100844,166
4995,49952019,2019,M2326,2019M2326,222801,804226,203616,0,312472,227510,1377060,1317674,171949,164.86
4995,49952020,2020,M2326,2020M2326,291126,662708,200570,0,258428,206554,1220958,963205,69207,198.1
4995,49952021,2021,M2326,2021M2326,227252,788361,720259,100000,508902,104447,1852864,1207627,112149,162.58
4995,49952022,2022,M2326,2022M2326,287191,815428,683015,0,387032,300900,1737827,1367444,210228,160.95
4995,49952023,2023,M2326,2023M2326,255488,706667,750689,0,366844,240258,1702162,1219486,151616,152.84
4999,49992012,2012,M2328,2012M2328,734366,1900392,229691,14520,482953,270449,2207240,1991784,393572,195.53
4999,49992013,2013,M2328,2013M2328,1344516,2732067,442131,378523,878216,374788,3311442,2110809,394413,233.55
4999,49992014,2014,M2328,2014M2328,1230448,2597932,753388,158250,681452,593955,3485276,2408259,501780,216.8
4999,49992015,2015,M2328,2015M2328,1290842,2524709,835204,65650,575199,637006,3537645,2158720,436946,233.29
4999,49992016,2016,M2328,2016M2328,1255031,2770865,1027570,176750,796823,387265,3973698,2456940,451299,221.08
4999,49992017,2017,M2328,2017M2328,1297038,2661707,1131744,199040,780744,600631,3996759,2515960,384032,224.17
4999,49992018,2018,M2328,2018M2328,1366143,2863026,1110403,80000,641000,482374,4198758,2438666,470172,229.96
4999,49992019,2019,M2328,2019M2328,1297167,2608292,1014741,0,479593,386573,3852289,2247357,207093,241.9
4999,49992020,2020,M2328,2020M2328,1146401,3110638,1122081,57119,810520,239741,4417896,2940744,420879,223.16
4999,49992021,2021,M2328,2021M2328,1359491,2987574,1067324,235416,724636,500838,4298255,3045850,181942,224.75
4999,49992022,2022,M2328,2022M2328,1847969,2947883,957624,151530,577600,831084,4203104,2255701,205462,227.56
4999,49992023,2023,M2328,2023M2328,1734159,2704797,946666,101684,529727,226386,3986957,1908535,3813,202.57
5201,52012012,2012,M2330,2012M2330,48476,228185,74270,0,52818,39892,372521,226031,13297,76.95
5201,52012013,2013,M2330,2013M2330,82822,288738,28334,0,71056,-12098,448051,214203,41870,81.53
5201,52012014,2014,M2330,2014M2330,114607,303055,20844,0,79890,63046,435059,259142,36479,78.29
5201,52012015,2015,M2330,2015M2330,121657,320875,18631,0,75344,12169,437780,258255,37011,72.4
5201,52012016,2016,M2330,2016M2330,127604,284858,13817,0,70962,10626,401193,226646,-937,65.43
5201,52012017,2017,M2330,2017M2330,105948,313795,9985,0,69255,6998,430010,207640,6345,60.29
5201,52012018,2018,M2330,2018M2330,79691,411236,11837,0,85435,62052,473101,251441,41476,50.62
5201,52012019,2019,M2330,2019M2330,57974,413097,11373,0,97535,57271,479278,200967,41051,57.67
5201,52012020,2020,M2330,2020M2330,104509,527000,10660,0,125408,90455,582189,309925,95141,35.5
5201,52012021,2021,M2330,2021M2330,67076,482071,9029,0,119014,22965,533075,225208,47983,49.06
5201,52012022,2022,M2330,2022M2330,74193,426339,6085,0,88021,26452,455812,227368,17239,34.76
5201,52012023,2023,M2330,2023M2330,99757,501688,6638,0,104985,81406,569882,227357,74868,33.76
5202,52022012,2012,M2330,2012M2330,190511,404793,53963,0,58132,-58820,639634,250120,-167191,168.25
5202,52022013,2013,M2330,2013M2330,233602,396065,60041,0,68459,-14265,560779,276770,-88910,144.86
5202,52022014,2014,M2330,2014M2330,224213,407848,55813,0,62050,-12405,565128,263777,10480,145.8
5202,52022015,2015,M2330,2015M2330,271730,471114,18163,0,46424,-20226,586002,296527,23277,124.49
